t_seg,ecg_mV
0.0,0.00251
0.004,0.03534
0.008,-0.02879
0.012,0.02607
0.016,0.02809
0.02,0.01323
0.024,0.0408
0.028,0.01657
0.032,0.01536
0.036,0.00725
0.04,0.01975
0.044,-0.00815
0.048,0.03831
0.052,0.01486
0.056,0.02436
0.06,0.04318
0.064,0.00955
0.068,-0.01287
0.072,0.01664
0.076,0.03349
0.08,0.00329
0.084,0.02238
0.088,0.03344
0.092,0.03665
0.096,0.0059
0.1,0.02045
0.104,0.0264
0.108,-0.00135
0.112,0.0229
0.116,0.00912
0.12,0.03356
0.124,0.00987
0.128,0.00794
0.132,0.01381
0.136,0.0103
0.14,-0.00048
0.144,0.00326
0.148,0.02173
0.152,0.0064
0.156,0.04254
0.16,0.01096
0.164,0.04029
0.168,0.01611
0.172,0.02999
0.176,0.00571
0.18,0.02705
0.184,0.01705
0.188,0.02287
0.192,0.04394
0.196,0.00494
0.2,0.02116
0.204,-0.0055
0.208,-0.00402
0.212,0.01544
0.216,0.00925
0.22,0.02021
0.224,0.02017
0.228,0.00932
0.232,0.01629
0.236,0.01613
0.24,0.01974
0.244,0.02743
0.248,0.00796
0.252,0.03623
0.256,0.01458
0.26,0.01514
0.264,-0.00436
0.268,0.02945
0.272,0.03983
0.276,0.01168
0.28,0.02595
0.284,0.02504
0.288,0.00617
0.292,0.0203
0.296,0.02703
0.3,0.0262
0.304,0.03666
0.308,0.01646
0.312,-0.00886
0.316,0.03833
0.32,0.0289
0.324,0.0376
0.328,0.05165
0.332,0.05508
0.336,0.05202
0.34,0.04649
0.344,0.08961
0.348,0.08193
0.352,0.1015
0.356,0.10972
0.36,0.1127
0.364,0.11579
0.368,0.107
0.372,0.14885
0.376,0.11459
0.38,0.0932
0.384,0.12083
0.388,0.10287
0.392,0.07196
0.396,0.07305
0.4,0.0509
0.404,0.05134
0.408,0.0235
0.412,0.04787
0.416,0.02334
0.42,0.0223
0.424,0.017
0.428,0.00876
0.432,0.02458
0.436,0.04068
0.44,0.03067
0.444,0.02812
0.448,0.02626
0.452,0.05122
0.456,0.04076
0.46,0.01924
0.464,0.03437
0.468,0.00497
0.472,0.02052
0.476,0.03755
0.48,0.02787
0.484,-0.01373
0.488,-0.03488
0.492,-0.0794
0.496,-0.07775
0.5,-0.05055
0.504,0.09292
0.508,0.19867
0.512,0.4285
0.516,0.6447
0.52,0.83595
0.524,0.98731
0.528,1.04491
0.532,0.96631
0.536,0.8214
0.54,0.5745
0.544,0.3486
0.548,0.14013
0.552,0.00567
0.556,-0.10478
0.56,-0.16197
0.564,-0.10382
0.568,-0.05458
0.572,-0.03438
0.576,0.0098
0.58,-0.02136
0.584,0.01621
0.588,0.0555
0.592,0.02394
0.596,0.04738
0.6,0.01536
0.604,0.04001
0.608,0.02409
0.612,0.04188
0.616,0.0217
0.62,0.02665
0.624,0.06091
0.628,0.01175
0.632,0.02536
0.636,0.03547
0.64,0.02409
0.644,0.03203
0.648,0.05606
0.652,0.02691
0.656,0.01739
0.66,0.01226
0.664,0.01523
0.668,0.02968
0.672,0.02251
0.676,0.04341
0.68,0.02949
0.684,0.02354
0.688,0.03119
0.692,0.05298
0.696,0.05229
0.7,0.03765
0.704,0.03487
0.708,0.05733
0.712,0.05753
0.716,0.07224
0.72,0.04638
0.724,0.06721
0.728,0.08919
0.732,0.08704
0.736,0.13378
0.74,0.10208
0.744,0.10606
0.748,0.12396
0.752,0.14609
0.756,0.12528
0.76,0.1592
0.764,0.13421
0.768,0.17909
0.772,0.17257
0.776,0.18953
0.78,0.20983
0.784,0.2008
0.788,0.21162
0.792,0.22807
0.796,0.24119
0.8,0.24567
0.804,0.25905
0.808,0.24471
0.812,0.27238
0.816,0.23931
0.82,0.23038
0.824,0.20533
0.828,0.23399
0.832,0.23869
0.836,0.21674
0.84,0.21589
0.844,0.20796
0.848,0.18343
0.852,0.15874
0.856,0.15398
0.86,0.1214
0.864,0.11188
0.868,0.09299
0.872,0.08419
0.876,0.09817
0.88,0.09341
0.884,0.08231
0.888,0.10091
0.892,0.06035
0.896,0.08296
0.9,0.07086
0.904,0.03361
0.908,0.05174
0.912,0.0604
0.916,0.02935
0.92,0.04137
0.924,0.02906
0.928,0.03997
0.932,0.0334
0.936,0.02847
0.94,0.03528
0.944,0.03644
0.948,0.03983
0.952,0.03891
0.956,0.04344
0.96,0.01801
0.964,0.05623
0.968,0.02323
0.972,0.02602
0.976,0.0255
0.98,0.00939
0.984,0.06053
0.988,0.02956
0.992,0.02266
0.996,0.05155
1.0,0.04478
1.004,0.02929
1.008,0.02795
1.012,0.04392
1.016,0.04094
1.02,0.03609
1.024,0.02781
1.028,0.03742
1.032,0.06361
1.036,0.02358
1.04,0.02626
1.044,0.02618
1.048,0.02666
1.052,0.0524
1.056,0.03159
1.06,0.04268
1.064,0.01372
1.068,0.03129
1.072,0.04925
1.076,0.02902
1.08,0.0147
1.084,0.0537
1.088,0.03942
1.092,0.04467
1.096,0.03167
1.1,-0.00774
1.104,0.02629
1.108,0.04613
1.112,0.02446
1.116,0.03101
1.12,0.03036
1.124,0.04001
1.128,0.00382
1.132,0.0696
1.136,0.05416
1.14,0.04455
1.144,0.02472
1.148,0.03464
1.152,0.01532
1.156,0.02952
1.16,0.04057
1.164,0.04297
1.168,0.03724
1.172,0.03051
1.176,0.01369
1.18,0.03349
1.184,0.00612
1.188,0.01669
1.192,0.02461
1.196,0.04458
1.2,0.03754
1.204,0.0283
1.208,0.04641
1.212,0.01347
1.216,0.01928
1.22,0.03149
1.224,0.02142
1.228,0.02874
1.232,0.01657
1.236,-0.00558
1.24,0.01299
1.244,0.04087
1.248,0.03965
1.252,0.02149
1.256,0.01887
1.26,0.02458
1.264,0.00624
1.268,0.04924
1.272,0.04085
1.276,0.03582
1.28,0.04671
1.284,0.0053
1.288,-0.00978
1.292,0.01102
1.296,0.03161
1.3,0.0446
1.304,0.04163
1.308,0.00732
1.312,0.03088
1.316,0.04658
1.32,0.02609
1.324,0.04188
1.328,0.04273
1.332,0.02047
1.336,0.04976
1.34,0.03477
1.344,0.036
1.348,0.02818
1.352,0.02673
1.356,0.04325
1.36,0.02666
1.364,0.01714
1.368,0.05836
1.372,0.0296
1.376,0.04065
1.38,0.02634
1.384,0.02277
1.388,0.02329
1.392,0.01947
1.396,0.03798
1.4,0.03869
1.404,0.0264
1.408,0.01659
1.412,0.0311
1.416,0.05325
1.42,0.02428
1.424,0.05886
1.428,0.01692
1.432,0.04053
1.436,0.01063
1.44,0.03174
1.444,0.03011
1.448,0.03996
1.452,0.02437
1.456,0.05462
1.46,0.03802
1.464,0.03169
1.468,0.04712
1.472,0.03712
1.476,0.03545
1.48,0.01743
1.484,0.04718
1.488,0.00473
1.492,0.01657
1.496,0.03351
1.5,0.02196
1.504,0.03899
1.508,0.0177
1.512,0.02048
1.516,0.00291
1.52,0.02365
1.524,0.01161
1.528,0.06577
1.532,0.05102
1.536,0.05519
1.54,0.0334
1.544,0.03453
1.548,0.02783
1.552,0.02249
1.556,0.02632
1.56,0.05334
1.564,0.01776
1.568,0.05683
1.572,0.04626
1.576,0.0402
1.58,0.03136
1.584,0.0559
1.588,0.02466
1.592,0.00323
1.596,0.05868
1.6,0.05585
1.604,0.04116
1.608,0.02768
1.612,0.04122
1.616,0.00987
1.62,-0.00179
1.624,0.02181
1.628,0.06214
1.632,0.04249
1.636,0.04504
1.64,0.08019
1.644,0.07366
1.648,0.07424
1.652,0.08171
1.656,0.0928
1.66,0.099
1.664,0.11823
1.668,0.1341
1.672,0.12346
1.676,0.08992
1.68,0.13433
1.684,0.09782
1.688,0.10665
1.692,0.10579
1.696,0.08164
1.7,0.06865
1.704,0.05892
1.708,0.0447
1.712,0.02378
1.716,0.01717
1.72,0.02281
1.724,0.03602
1.728,0.01991
1.732,0.03688
1.736,0.0317
1.74,0.02076
1.744,0.02478
1.748,0.02707
1.752,0.00662
1.756,0.00824
1.76,0.00663
1.764,0.02905
1.768,0.01765
1.772,0.02495
1.776,0.03758
1.78,-0.00649
1.784,0.01356
1.788,-0.00999
1.792,-0.01449
1.796,-0.0482
1.8,-0.09159
1.804,-0.08583
1.808,-0.02657
1.812,0.11827
1.816,0.28062
1.82,0.48498
1.824,0.71995
1.828,0.88349
1.832,1.01718
1.836,1.01468
1.84,0.88054
1.844,0.71273
1.848,0.47134
1.852,0.24196
1.856,0.07278
1.86,-0.07301
1.864,-0.12466
1.868,-0.12416
1.872,-0.11806
1.876,-0.08618
1.88,-0.01538
1.884,0.00103
1.888,-0.0301
1.892,0.01058
1.896,0.04708
1.9,0.03365
1.904,-0.00175
1.908,0.0376
1.912,0.01277
1.916,0.02765
1.92,0.01156
1.924,0.02147
1.928,0.02504
1.932,0.0207
1.936,0.00229
1.94,0.02132
1.944,0.02308
1.948,0.01722
1.952,0.02775
1.956,0.00148
1.96,0.01116
1.964,0.03424
1.968,0.02872
1.972,0.02762
1.976,0.0248
1.98,0.04097
1.984,0.01495
1.988,0.0254
1.992,0.04761
1.996,0.05694
2.0,0.04716
2.004,0.02726
2.008,0.04743
2.012,0.05428
2.016,0.06841
2.02,0.02326
2.024,0.04673
2.028,0.02691
2.032,0.07711
2.036,0.05808
2.04,0.11802
2.044,0.07033
2.048,0.07282
2.052,0.09722
2.056,0.10992
2.06,0.14581
2.064,0.13137
2.068,0.14614
2.072,0.18133
2.076,0.1743
2.08,0.18801
2.084,0.19346
2.088,0.18194
2.092,0.22305
2.096,0.19882
2.1,0.24849
2.104,0.23903
2.108,0.21083
2.112,0.25214
2.116,0.26247
2.12,0.2194
2.124,0.22683
2.128,0.21144
2.132,0.21725
2.136,0.22188
2.14,0.23013
2.144,0.20778
2.148,0.19334
2.152,0.16032
2.156,0.12763
2.16,0.14737
2.164,0.13976
2.168,0.14129
2.172,0.13977
2.176,0.09198
2.18,0.06629
2.184,0.07274
2.188,0.06114
2.192,0.06224
2.196,0.06831
2.2,0.0795
2.204,0.05721
2.208,0.04228
2.212,0.00737
2.216,0.04054
2.22,0.04848
2.224,0.02174
2.228,0.03894
2.232,0.00775
2.236,0.00577
2.24,0.04772
2.244,0.02592
2.248,0.00308
2.252,0.05234
2.256,-0.00575
2.26,0.01126
2.264,0.02082
2.268,0.02726
2.272,0.01646
2.276,0.03735
2.28,-0.0111
2.284,-0.00505
2.288,0.02086
2.292,-0.00544
2.296,0.03059
2.3,0.02359
2.304,0.02126
2.308,0.01847
2.312,0.0177
2.316,0.03453
2.32,0.03406
2.324,0.01471
2.328,0.02423
2.332,0.01233
2.336,0.01828
2.34,0.00403
2.344,0.00096
2.348,0.01484
2.352,-0.01044
2.356,0.03101
2.36,0.00316
2.364,0.04237
2.368,0.02911
2.372,0.01435
2.376,-0.02458
2.38,-0.00849
2.384,0.02465
2.388,-0.00139
2.392,-0.00633
2.396,0.00524
2.4,0.00864
2.404,0.01099
2.408,0.00635
2.412,0.01786
2.416,-0.00198
2.42,0.01502
2.424,-0.00776
2.428,0.024
2.432,0.01075
2.436,0.00501
2.44,0.02616
2.444,0.0174
2.448,0.00216
2.452,0.0009
2.456,-0.00378
2.46,0.0145
2.464,-0.00227
2.468,0.01632
2.472,0.03186
2.476,-0.01887
2.48,-0.01245
2.484,0.01146
2.488,0.021
2.492,-0.00272
2.496,-0.00293
2.5,-0.00019
2.504,0.01115
2.508,-0.0083
2.512,-0.00841
2.516,0.00528
2.52,-0.02512
2.524,0.00073
2.528,-0.01256
2.532,-0.01648
2.536,-0.0001
2.54,0.00926
2.544,0.01814
2.548,-0.01079
2.552,0.01985
2.556,0.00605
2.56,-0.0113
2.564,0.03233
2.568,0.01245
2.572,-0.00398
2.576,0.00452
2.58,0.00573
2.584,0.00571
2.588,0.00318
2.592,0.02035
2.596,0.02742
2.6,0.01665
2.604,0.04492
2.608,0.02615
2.612,0.00066
2.616,-0.0024
2.62,0.03523
2.624,0.01878
2.628,0.04757
2.632,0.05568
2.636,0.08185
2.64,0.09957
2.644,0.0963
2.648,0.07751
2.652,0.11239
2.656,0.09045
2.66,0.09835
2.664,0.07374
2.668,0.08109
2.672,0.06253
2.676,0.0702
2.68,0.04047
2.684,0.05129
2.688,0.01118
2.692,0.02273
2.696,0.01087
2.7,0.01678
2.704,-0.00194
2.708,-0.01287
2.712,0.02099
2.716,0.00953
2.72,-0.00031
2.724,0.01655
2.728,0.01917
2.732,-0.00882
2.736,0.00572
2.74,-0.03032
2.744,-0.00013
2.748,0.00018
2.752,0.00252
2.756,-0.04409
2.76,-0.01837
2.764,-0.00188
2.768,-0.0141
2.772,-0.05862
2.776,-0.08529
2.78,-0.08692
2.784,-0.11796
2.788,-0.04714
2.792,0.09348
2.796,0.26303
2.8,0.46832
2.804,0.67139
2.808,0.87605
2.812,0.99456
2.816,0.95458
2.82,0.8828
2.824,0.69307
2.828,0.45761
2.832,0.22771
2.836,0.07016
2.84,-0.1003
2.844,-0.1707
2.848,-0.17416
2.852,-0.14032
2.856,-0.08899
2.86,-0.04441
2.864,-0.02282
2.868,0.0004
2.872,-0.00847
2.876,-0.01154
2.88,-0.0064
2.884,-0.02159
2.888,0.00229
2.892,0.00254
2.896,0.0053
2.9,-0.00067
2.904,0.0004
2.908,-0.00431
2.912,0.01002
2.916,-0.02563
2.92,-0.02848
2.924,0.01231
2.928,-0.00557
2.932,-0.00102
2.936,-0.01432
2.94,-0.00144
2.944,-0.0035
2.948,0.00412
2.952,0.02045
2.956,-0.01124
2.96,-0.00046
2.964,-0.01989
2.968,0.02622
2.972,0.02297
2.976,-0.00612
2.98,-0.00326
2.984,0.00908
2.988,0.01401
2.992,-0.02221
2.996,0.04265
3.0,0.01021
3.004,0.01581
3.008,0.03838
3.012,0.05304
3.016,0.06495
3.02,0.04389
3.024,0.03557
3.028,0.04688
3.032,0.08462
3.036,0.11603
3.04,0.09665
3.044,0.0861
3.048,0.14144
3.052,0.12345
3.056,0.14779
3.06,0.13196
3.064,0.16744
3.068,0.19452
3.072,0.19435
3.076,0.19322
3.08,0.18985
3.084,0.20263
3.088,0.2054
3.092,0.23236
3.096,0.20137
3.1,0.20645
3.104,0.21477
3.108,0.19316
3.112,0.19643
3.116,0.17766
3.12,0.17806
3.124,0.17517
3.128,0.14698
3.132,0.13233
3.136,0.11967
3.14,0.09043
3.144,0.10383
3.148,0.13331
3.152,0.0785
3.156,0.08776
3.16,0.06947
3.164,0.05544
3.168,0.03605
3.172,0.04148
3.176,0.02427
3.18,0.03551
3.184,0.00162
3.188,0.01278
3.192,0.01947
3.196,0.00755
3.2,0.00466
3.204,-0.00026
3.208,-0.01443
3.212,-0.01421
3.216,-0.01009
3.22,-0.02696
