t_seg,ecg_mV
0.0,0.00498
0.004,-0.042
0.008,0.00692
0.012,0.02733
0.016,0.00743
0.02,-0.00032
0.024,-0.02079
0.028,0.01074
0.032,0.01277
0.036,0.03256
0.04,0.01557
0.044,0.02669
0.048,0.00765
0.052,0.00844
0.056,0.00487
0.06,-0.00625
0.064,0.03012
0.068,0.00965
0.072,0.00232
0.076,-0.00159
0.08,0.01159
0.084,0.02466
0.088,-0.00342
0.092,-0.00168
0.096,-0.01989
0.1,-0.01884
0.104,0.00081
0.108,0.00082
0.112,-0.01162
0.116,0.01155
0.12,0.01554
0.124,-0.00328
0.128,0.01247
0.132,0.00553
0.136,-0.00082
0.14,0.006
0.144,0.02627
0.148,0.00678
0.152,-0.00584
0.156,-0.01106
0.16,-0.00116
0.164,0.00801
0.168,-0.01298
0.172,-0.01754
0.176,0.02136
0.18,0.01256
0.184,0.01224
0.188,0.03256
0.192,0.01032
0.196,0.01517
0.2,-0.01522
0.204,0.0291
0.208,0.02326
0.212,0.05661
0.216,0.06946
0.22,0.05328
0.224,0.05504
0.228,0.11187
0.232,0.11028
0.236,0.11409
0.24,0.07654
0.244,0.09237
0.248,0.11491
0.252,0.0876
0.256,0.08958
0.26,0.08875
0.264,0.03725
0.268,0.06618
0.272,0.01921
0.276,0.05231
0.28,-0.01177
0.284,0.02551
0.288,-0.00532
0.292,0.02839
0.296,0.01326
0.3,0.02114
0.304,-0.02139
0.308,0.00309
0.312,-0.00239
0.316,0.00335
0.32,-0.01801
0.324,-0.01521
0.328,-0.01566
0.332,0.01224
0.336,-0.00702
0.34,0.02187
0.344,0.01044
0.348,0.02288
0.352,0.03591
0.356,0.01838
0.36,-0.05989
0.364,-0.08367
0.368,-0.0935
0.372,-0.10393
0.376,-0.0195
0.38,0.13123
0.384,0.30646
0.388,0.54867
0.392,0.76442
0.396,0.93838
0.4,1.02025
0.404,0.96443
0.408,0.82231
0.412,0.62031
0.416,0.40257
0.42,0.1992
0.424,0.00764
0.428,-0.08451
0.432,-0.14383
0.436,-0.16279
0.44,-0.09176
0.444,-0.09394
0.448,-0.03862
0.452,-0.00378
0.456,0.01038
0.46,0.01987
0.464,0.01189
0.468,0.013
0.472,0.00958
0.476,0.04279
0.48,0.00514
0.484,-0.00097
0.488,0.0159
0.492,0.03849
0.496,0.00273
0.5,0.01734
0.504,0.04255
0.508,0.00174
0.512,-0.00764
0.516,0.00729
0.52,-0.00229
0.524,0.00887
0.528,0.00515
0.532,0.00836
0.536,0.01123
0.54,0.01009
0.544,0.03056
0.548,0.01729
0.552,0.02357
0.556,0.02795
0.56,0.00241
0.564,0.01181
0.568,0.02708
0.572,0.02496
0.576,0.02366
0.58,0.03582
0.584,0.03769
0.588,0.03807
0.592,0.01651
0.596,0.03071
0.6,0.0173
0.604,0.07506
0.608,0.05122
0.612,0.09623
0.616,0.10578
0.62,0.09353
0.624,0.12666
0.628,0.13794
0.632,0.16958
0.636,0.13775
0.64,0.16425
0.644,0.18236
0.648,0.14446
0.652,0.19004
0.656,0.21843
0.66,0.23728
0.664,0.21743
0.668,0.22311
0.672,0.22982
0.676,0.24413
0.68,0.25244
0.684,0.23203
0.688,0.21645
0.692,0.24444
0.696,0.22624
0.7,0.22302
0.704,0.23082
0.708,0.17008
0.712,0.19445
0.716,0.16718
0.72,0.17863
0.724,0.15951
0.728,0.1444
0.732,0.14003
0.736,0.11728
0.74,0.11914
0.744,0.09335
0.748,0.08636
0.752,0.04679
0.756,0.08484
0.76,0.05406
0.764,0.08534
0.768,0.07302
0.772,0.05925
0.776,0.0431
0.78,0.03992
0.784,0.02152
0.788,0.06228
0.792,0.0115
0.796,0.03247
0.8,0.01871
0.804,0.01289
0.808,0.02349
0.812,0.0449
