t_seg,ecg_mV
0.0,0.00671
0.004,-0.00326
0.008,0.02408
0.012,0.02771
0.016,0.01284
0.02,0.04454
0.024,0.0266
0.028,0.02061
0.032,0.02485
0.036,0.04198
0.04,0.06228
0.044,0.05239
0.048,0.04009
0.052,0.02157
0.056,0.02121
0.06,0.03356
0.064,0.03113
0.068,0.04419
0.072,0.03097
0.076,0.00799
0.08,0.02374
0.084,0.02347
0.088,0.03471
0.092,0.00752
0.096,0.02551
0.1,0.04118
0.104,0.05392
0.108,0.00124
0.112,0.02924
0.116,-0.0038
0.12,0.0234
0.124,0.04053
0.128,0.03718
0.132,0.01194
0.136,0.01657
0.14,0.04635
0.144,0.021
0.148,0.01862
0.152,0.02806
0.156,0.00977
0.16,0.03497
0.164,0.01778
0.168,0.03556
0.172,0.03556
0.176,0.00665
0.18,0.0245
0.184,0.02477
0.188,0.03462
0.192,0.04752
0.196,0.04445
0.2,0.03656
0.204,0.02292
0.208,0.0247
0.212,0.03495
0.216,0.02375
0.22,0.0308
0.224,0.014
0.228,0.02975
0.232,0.0373
0.236,0.01676
0.24,0.03273
0.244,0.01681
0.248,0.04922
0.252,0.03367
0.256,0.00192
0.26,-0.01083
0.264,-0.00273
0.268,0.03811
0.272,0.03457
0.276,-0.00323
0.28,0.03216
0.284,0.01608
0.288,0.01496
0.292,0.03079
0.296,0.04077
0.3,0.04166
0.304,-0.00036
0.308,0.02672
0.312,0.00951
0.316,0.05444
0.32,0.00707
0.324,-0.01238
0.328,0.04103
0.332,0.02947
0.336,0.01012
0.34,0.02942
0.344,0.02206
0.348,0.04181
0.352,0.02691
0.356,0.02764
0.36,0.0579
0.364,0.02552
0.368,0.00077
0.372,0.00889
0.376,0.02788
0.38,0.00716
0.384,0.04936
0.388,0.02124
0.392,0.01142
0.396,0.04852
0.4,0.01548
0.404,0.05459
0.408,0.04998
0.412,0.01567
0.416,0.02776
0.42,0.01336
0.424,0.02492
0.428,0.02951
0.432,0.04303
0.436,0.0474
0.44,0.00939
0.444,0.0191
0.448,-0.00118
0.452,0.02652
0.456,0.01864
0.46,0.0385
0.464,0.01775
0.468,0.03309
0.472,0.01588
0.476,0.02528
0.48,0.03774
0.484,0.01167
0.488,0.03394
0.492,0.03982
0.496,0.05713
0.5,0.03017
0.504,0.02173
0.508,0.0245
0.512,-0.00809
0.516,0.01124
0.52,0.02568
0.524,0.04323
0.528,0.04319
0.532,0.0238
0.536,0.01981
0.54,0.04163
0.544,0.04256
0.548,0.00309
0.552,0.02589
0.556,0.01222
0.56,0.03424
0.564,-0.00052
0.568,-0.00555
0.572,0.02863
0.576,0.03037
0.58,0.0403
0.584,0.0114
0.588,0.00284
0.592,0.01627
0.596,0.02378
0.6,0.01723
0.604,0.00127
0.608,0.01374
0.612,0.03309
0.616,0.01374
0.62,0.03272
0.624,0.0438
0.628,0.0404
0.632,0.04577
0.636,0.07296
0.64,0.05642
0.644,0.09111
0.648,0.07423
0.652,0.10128
0.656,0.10097
0.66,0.1144
0.664,0.11091
0.668,0.13458
0.672,0.12175
0.676,0.10869
0.68,0.11482
0.684,0.0665
0.688,0.06915
0.692,0.04632
0.696,0.03087
0.7,0.04135
0.704,0.00822
0.708,0.01501
0.712,0.03185
0.716,0.00739
0.72,0.01408
0.724,0.04321
0.728,0.02661
0.732,0.00115
0.736,0.04519
0.74,0.01648
0.744,-0.02463
0.748,-0.00055
0.752,-0.0006
0.756,0.03178
0.76,0.01792
0.764,-0.0006
0.768,0.01829
0.772,-0.00488
0.776,-0.01122
0.78,-0.0253
0.784,-0.06308
0.788,-0.08948
0.792,-0.09708
0.796,0.00391
0.8,0.10081
0.804,0.28848
0.808,0.49417
0.812,0.70925
0.816,0.8935
0.82,1.01168
0.824,1.02404
0.828,0.89548
0.832,0.66335
0.836,0.48202
0.84,0.23486
0.844,0.06537
0.848,-0.06506
0.852,-0.14817
0.856,-0.13275
0.86,-0.14064
0.864,-0.08299
0.868,-0.0265
0.872,0.00016
0.876,0.01584
0.88,0.00699
0.884,0.03719
0.888,-0.00474
0.892,0.04777
0.896,0.03127
0.9,0.01049
0.904,0.04047
0.908,0.02168
0.912,0.04314
0.916,0.01902
0.92,0.01903
0.924,0.03271
0.928,0.03071
0.932,0.01341
0.936,-0.01627
0.94,0.03016
0.944,0.03978
0.948,0.00866
0.952,0.01243
0.956,0.0049
0.96,0.01782
0.964,0.00514
0.968,0.02437
0.972,0.0175
0.976,0.04674
0.98,-0.00728
0.984,0.00828
0.988,0.00538
0.992,0.0177
0.996,0.02663
1.0,0.03157
1.004,0.03176
1.008,0.03858
1.012,0.05516
1.016,0.02772
1.02,0.08611
1.024,0.09264
1.028,0.08492
1.032,0.04958
1.036,0.08106
1.04,0.11629
1.044,0.12331
