t_seg,ecg_mV
0.0,0.00512
0.004,-0.00634
0.008,0.01891
0.012,0.02879
0.016,0.01655
0.02,0.01429
0.024,0.00592
0.028,0.0212
0.032,0.01891
0.036,0.00419
0.04,0.0084
0.044,0.0071
0.048,0.01976
0.052,-0.01315
0.056,0.03072
0.06,0.01884
0.064,0.008
0.068,0.00915
0.072,0.01114
0.076,0.01497
0.08,0.00756
0.084,0.00388
0.088,0.03514
0.092,0.00568
0.096,0.02607
0.1,0.00684
0.104,0.01682
0.108,0.02288
0.112,0.0298
0.116,0.02982
0.12,0.02109
0.124,0.00978
0.128,0.00409
0.132,0.02765
0.136,0.02179
0.14,0.0434
0.144,0.00091
0.148,-0.0086
0.152,0.00361
0.156,0.00648
0.16,0.02429
0.164,0.01568
0.168,0.01387
0.172,0.00882
0.176,0.00721
0.18,0.01176
0.184,0.01674
0.188,-0.02368
0.192,-0.00131
0.196,0.01271
0.2,0.00544
0.204,0.03251
0.208,0.01731
0.212,0.01717
0.216,0.00594
0.22,0.0098
0.224,0.01054
0.228,0.00789
0.232,0.02219
0.236,0.0297
0.24,0.00947
0.244,-0.0026
0.248,0.02437
0.252,0.02328
0.256,-0.00869
0.26,-0.01686
0.264,0.02009
0.268,0.00648
0.272,0.02116
0.276,0.00902
0.28,-0.00706
0.284,0.018
0.288,0.00147
0.292,0.04899
0.296,0.00971
0.3,0.0136
0.304,0.00956
0.308,0.00391
0.312,0.00606
0.316,-0.00424
0.32,0.02698
0.324,0.03685
0.328,0.01697
0.332,0.00703
0.336,0.03077
0.34,0.03281
0.344,0.04482
0.348,0.07356
0.352,0.07662
0.356,0.10579
0.36,0.10653
0.364,0.11134
0.368,0.11399
0.372,0.12988
0.376,0.09849
0.38,0.09311
0.384,0.10308
0.388,0.06665
0.392,0.06668
0.396,0.05139
0.4,0.02808
0.404,0.02807
0.408,0.02727
0.412,0.03421
0.416,0.01651
0.42,-0.00715
0.424,0.01073
0.428,0.0054
0.432,0.02406
0.436,0.01124
0.44,0.01228
0.444,-0.02201
0.448,-0.00389
0.452,-0.02135
0.456,0.00186
0.46,0.00525
0.464,0.00234
0.468,-0.0134
0.472,-0.02844
0.476,-0.03407
0.48,-0.02103
0.484,-0.03113
0.488,-0.05403
0.492,-0.07879
0.496,-0.09665
0.5,-0.08817
0.504,-0.01312
0.508,0.11801
0.512,0.31257
0.516,0.50911
0.52,0.70835
0.524,0.87698
0.528,1.00018
0.532,0.95412
0.536,0.85458
0.54,0.65648
0.544,0.43024
0.548,0.18924
0.552,0.01405
0.556,-0.08987
0.56,-0.17034
0.564,-0.16771
0.568,-0.14922
0.572,-0.08685
0.576,-0.05439
0.58,-0.01654
0.584,-0.02397
0.588,0.01888
0.592,-0.01491
0.596,0.00207
0.6,0.01281
0.604,0.00248
0.608,-0.00436
0.612,-0.0046
0.616,0.01015
0.62,0.00533
0.624,-0.01361
0.628,-0.02216
0.632,0.00097
0.636,0.02721
0.64,0.00659
0.644,0.00339
0.648,0.01356
0.652,0.01806
0.656,-0.00588
0.66,-0.01399
0.664,-0.0023
0.668,-0.01616
0.672,-0.0037
0.676,0.0284
0.68,-0.02141
0.684,-0.01122
0.688,0.00831
0.692,-0.00479
0.696,0.01228
0.7,0.01245
0.704,-0.02521
0.708,0.01315
0.712,0.04496
0.716,0.02842
0.72,0.02276
0.724,0.05408
0.728,0.0477
0.732,0.0509
0.736,0.05698
0.74,0.06058
0.744,0.09457
0.748,0.08022
0.752,0.09453
0.756,0.10525
0.76,0.13085
0.764,0.1163
0.768,0.14664
0.772,0.15074
0.776,0.1851
0.78,0.17099
0.784,0.18642
0.788,0.17115
0.792,0.18908
0.796,0.20115
0.8,0.2303
0.804,0.20846
0.808,0.22162
0.812,0.2167
0.816,0.20876
0.82,0.20334
0.824,0.20769
0.828,0.18448
0.832,0.17672
0.836,0.17854
0.84,0.18543
0.844,0.15199
0.848,0.15271
0.852,0.13106
0.856,0.11373
0.86,0.11841
0.864,0.11326
0.868,0.10913
0.872,0.06007
0.876,0.06822
0.88,0.06924
0.884,0.06602
0.888,0.04831
0.892,0.03574
0.896,0.02173
0.9,0.03288
0.904,0.03665
0.908,0.00166
0.912,0.00669
0.916,0.02412
0.92,0.01174
0.924,-0.01275
0.928,0.01405
0.932,-0.0038
0.936,-0.03058
0.94,0.00154
0.944,-0.01061
0.948,-0.0207
0.952,-0.01117
0.956,0.02229
0.96,-0.01853
0.964,-0.00962
0.968,-0.03002
0.972,-0.00216
0.976,0.00593
0.98,-0.05419
0.984,-0.02297
0.988,0.00401
0.992,-0.01797
0.996,-0.03589
1.0,-0.02117
1.004,0.00111
1.008,-0.03222
1.012,0.00943
1.016,-0.02377
1.02,-0.00485
1.024,0.00554
1.028,0.00622
1.032,-0.0147
1.036,-0.01801
1.04,0.01384
1.044,-0.03224
1.048,0.03072
1.052,-0.00948
1.056,-0.02356
1.06,-0.00718
1.064,-0.00597
1.068,0.00506
1.072,-0.0139
1.076,-0.01316
1.08,-0.00484
1.084,0.01365
1.088,0.01344
1.092,-0.03553
1.096,-0.00348
1.1,-0.00607
1.104,0.02911
1.108,-0.0193
1.112,-0.00361
1.116,-0.02924
1.12,-0.01696
1.124,-0.01008
1.128,-0.01764
1.132,-0.00833
1.136,0.00671
1.14,-0.02583
1.144,-0.01189
1.148,-0.03478
1.152,-0.0426
1.156,-0.00794
1.16,-0.02721
1.164,-0.01602
1.168,0.01124
1.172,0.00827
1.176,-0.00073
1.18,0.02037
1.184,0.0075
1.188,-0.01149
1.192,0.01862
1.196,0.02153
1.2,0.03778
1.204,0.02709
1.208,0.02
1.212,0.0547
1.216,0.05037
1.22,0.08188
1.224,0.10909
1.228,0.09149
1.232,0.09383
1.236,0.09112
1.24,0.07632
1.244,0.05765
1.248,0.05746
1.252,0.04056
1.256,0.04129
1.26,0.03187
1.264,-0.01411
1.268,0.01803
1.272,0.00704
1.276,-0.02052
1.28,-0.03304
1.284,-0.02568
1.288,-0.02305
1.292,-0.01819
1.296,-0.00819
1.3,-0.01702
1.304,-0.02392
1.308,-0.04262
1.312,0.0183
1.316,-0.04734
1.32,-0.02838
1.324,-0.00191
1.328,-0.03078
1.332,-0.02617
1.336,-0.03987
1.34,-0.01093
1.344,-0.01445
1.348,-0.08418
1.352,-0.12774
1.356,-0.13568
1.36,-0.07717
1.364,-0.02086
1.368,0.10813
1.372,0.30602
1.376,0.50419
1.38,0.70899
1.384,0.93723
1.388,0.98164
1.392,0.94669
1.396,0.82831
1.4,0.62018
1.404,0.36605
1.408,0.16349
1.412,-0.0288
1.416,-0.11859
1.42,-0.18237
1.424,-0.19628
1.428,-0.15208
1.432,-0.10675
1.436,-0.07633
1.44,-0.07481
1.444,-0.05366
1.448,-0.02296
1.452,-0.01295
1.456,-0.01147
1.46,-0.04196
1.464,-0.01207
1.468,-0.02941
1.472,-0.03859
1.476,-0.02537
1.48,-0.02293
1.484,-0.01531
1.488,-0.0235
1.492,-0.02862
1.496,-0.02648
1.5,-0.02635
1.504,-0.0264
1.508,-0.01509
1.512,-0.03294
1.516,-0.02657
1.52,0.0099
1.524,-0.02158
1.528,-0.00955
1.532,-0.03725
1.536,-0.02412
1.54,0.00285
1.544,-0.01686
1.548,-0.00073
1.552,-0.02214
1.556,-0.00225
1.56,0.00786
1.564,-0.03325
1.568,-0.0169
1.572,0.00712
1.576,0.0298
1.58,0.01857
1.584,-0.00026
1.588,0.02533
1.592,0.04495
1.596,0.03386
1.6,0.04057
1.604,0.06818
1.608,0.05732
1.612,0.05587
1.616,0.09064
1.62,0.10161
1.624,0.10523
1.628,0.11212
1.632,0.12278
1.636,0.16001
1.64,0.16083
1.644,0.16497
1.648,0.16673
1.652,0.19117
1.656,0.17651
1.66,0.19287
1.664,0.16319
1.668,0.1756
1.672,0.19262
1.676,0.20579
1.68,0.19719
1.684,0.18971
1.688,0.17122
1.692,0.19785
1.696,0.17947
1.7,0.15343
1.704,0.16495
1.708,0.1454
1.712,0.11824
1.716,0.09307
1.72,0.07515
1.724,0.05605
1.728,0.05107
1.732,0.05055
1.736,0.04312
1.74,0.07267
1.744,0.03296
1.748,0.04224
1.752,0.00984
1.756,0.00729
1.76,0.00583
1.764,-0.00693
1.768,-0.0082
1.772,-0.00951
1.776,-0.01761
1.78,-0.01449
1.784,-0.03341
1.788,-0.02519
1.792,-0.0349
1.796,-0.03154
1.8,0.00104
1.804,-0.02904
1.808,-0.01722
1.812,-0.02287
1.816,-0.03301
1.82,-0.01714
1.824,-0.0333
1.828,-0.0437
1.832,-0.04115
1.836,-0.04459
1.84,-0.01048
1.844,-0.02642
1.848,-0.0365
1.852,-0.02
1.856,-0.00678
1.86,-0.01498
1.864,-0.04133
1.868,-0.02103
1.872,-0.05798
1.876,-0.0413
1.88,-0.0193
1.884,-0.03459
1.888,-0.03428
1.892,-0.01024
1.896,-0.00511
1.9,-0.04725
1.904,-0.05166
1.908,-0.043
1.912,-0.05185
1.916,-0.05086
1.92,0.00246
1.924,-0.02232
1.928,-0.02603
1.932,-0.01195
1.936,-0.04124
1.94,-0.04919
1.944,-0.01431
1.948,-0.03913
1.952,-0.00691
1.956,-0.04837
1.96,-0.03752
1.964,-0.03049
1.968,-0.041
1.972,-0.02896
1.976,0.01038
1.98,-0.01905
1.984,-0.04578
1.988,-0.0327
1.992,-0.04222
1.996,-0.02438
2.0,0.0062
2.004,-0.01794
2.008,-0.04082
2.012,-0.02844
2.016,-0.04201
2.02,-0.03224
2.024,-0.02305
2.028,-0.04647
2.032,0.00474
2.036,0.00311
2.04,-0.01266
2.044,-0.03853
2.048,-0.04418
2.052,-0.0186
2.056,-0.04617
2.06,-0.02306
2.064,-0.0302
2.068,0.00474
2.072,0.00926
2.076,-0.00428
2.08,0.03167
2.084,0.04906
2.088,0.08742
2.092,0.05166
2.096,0.06538
2.1,0.0843
2.104,0.06672
2.108,0.06503
2.112,0.04037
2.116,0.03724
2.12,0.01323
2.124,0.01055
2.128,0.01659
2.132,-0.02364
2.136,-0.01008
2.14,-0.01861
2.144,-0.02751
2.148,-0.01484
2.152,-0.02244
2.156,-0.03984
2.16,-0.02784
2.164,-0.04521
2.168,-0.01587
2.172,-0.01475
2.176,-0.0408
2.18,-0.03015
2.184,-0.05069
2.188,0.00268
2.192,-0.01531
2.196,-0.04663
2.2,-0.02843
2.204,-0.01577
2.208,-0.0114
2.212,-0.03969
2.216,-0.09105
2.22,-0.10337
2.224,-0.11856
2.228,-0.17193
2.232,-0.10788
2.236,0.01541
2.24,0.17644
2.244,0.35684
2.248,0.56868
2.252,0.8085
2.256,0.93539
2.26,0.99025
2.264,0.9159
2.268,0.73928
2.272,0.54214
2.276,0.28761
2.28,0.10113
2.284,-0.0674
2.288,-0.15741
2.292,-0.22839
2.296,-0.1961
2.3,-0.1538
2.304,-0.10621
