t_seg,ecg_mV
0.0,0.00189
0.004,0.01394
0.008,0.01673
0.012,0.03418
0.016,0.03658
0.02,0.01216
0.024,0.00799
0.028,0.0333
0.032,0.01988
0.036,0.02057
0.04,0.02493
0.044,-0.01843
0.048,0.02436
0.052,0.05499
0.056,0.05978
0.06,0.01968
0.064,0.0369
0.068,0.01813
0.072,0.02322
0.076,0.00444
0.08,0.0264
0.084,0.00173
0.088,0.0375
0.092,0.02917
0.096,0.01843
0.1,0.02601
0.104,0.05048
0.108,0.02538
0.112,0.02633
0.116,0.04945
0.12,0.03961
0.124,0.04191
0.128,0.03619
0.132,0.02999
0.136,0.01688
0.14,0.0146
0.144,0.0115
0.148,0.03692
0.152,0.05777
0.156,0.0326
0.16,0.03558
0.164,0.02152
0.168,0.04024
0.172,0.00358
0.176,0.01667
0.18,0.04217
0.184,0.01686
0.188,-0.00301
0.192,0.0414
0.196,0.01544
0.2,0.01591
0.204,0.02893
0.208,0.02287
0.212,0.03312
0.216,0.0128
0.22,0.01777
0.224,-0.00831
0.228,0.01323
0.232,-0.00757
0.236,0.02106
0.24,0.03736
0.244,0.01018
0.248,0.01698
0.252,0.04519
0.256,0.02953
0.26,0.03636
0.264,0.02617
0.268,0.04312
0.272,0.02431
0.276,0.0131
0.28,0.02209
0.284,0.02289
0.288,0.03631
0.292,0.02411
0.296,0.0222
0.3,0.04342
0.304,0.00744
0.308,0.04765
0.312,0.02087
0.316,0.03286
0.32,0.0175
0.324,0.04134
0.328,0.03115
0.332,0.04109
0.336,0.0236
0.34,0.03174
0.344,0.00335
0.348,0.02682
0.352,0.02808
0.356,0.00428
0.36,0.05322
0.364,0.0307
0.368,0.00318
0.372,0.02228
0.376,0.02085
0.38,0.05053
0.384,0.04123
0.388,0.01477
0.392,0.00746
0.396,0.04349
0.4,0.02196
0.404,0.0321
0.408,0.01807
0.412,0.00999
0.416,0.03548
0.42,0.03206
0.424,0.05713
0.428,0.03776
0.432,0.03389
0.436,0.04942
0.44,0.02612
0.444,0.03336
0.448,0.03821
0.452,0.02626
0.456,0.00271
0.46,0.04079
0.464,0.02374
0.468,0.01962
0.472,0.04066
0.476,0.03506
0.48,0.06595
0.484,0.07407
0.488,0.11466
0.492,0.08673
