t_seg,ecg_mV
0.0,0.02189
0.004,-0.06732
0.008,-0.03374
0.012,-0.00719
0.016,0.04581
0.02,-0.0253
0.024,-0.04456
0.028,-0.00035
0.032,-0.00866
0.036,0.00184
0.04,-0.01768
0.044,0.04702
0.048,-0.00552
0.052,0.06955
0.056,-0.02348
0.06,-0.03392
0.064,0.07766
0.068,0.03949
0.072,0.02369
0.076,0.02178
0.08,0.06127
0.084,0.08318
0.088,0.07329
0.092,0.09044
0.096,0.08573
0.1,0.07392
0.104,0.10452
0.108,0.09596
0.112,0.0995
0.116,0.02105
0.12,0.07686
0.124,-0.0029
0.128,0.08428
0.132,0.10663
0.136,0.07828
0.14,0.04801
0.144,0.03043
0.148,0.08585
0.152,-0.08592
0.156,-0.03481
0.16,0.00291
0.164,-0.00185
0.168,-0.07436
0.172,-0.02502
0.176,-0.01125
0.18,-0.03289
0.184,0.02837
0.188,-0.012
0.192,0.01769
0.196,-0.01642
0.2,-0.00516
0.204,-0.05012
0.208,0.01097
0.212,-0.02359
0.216,0.00596
0.22,-0.05624
0.224,-0.09905
0.228,-0.06721
0.232,-0.12503
0.236,-0.05403
0.24,0.09978
0.244,0.23827
0.248,0.44706
0.252,0.69555
0.256,0.88108
0.26,1.03142
0.264,0.93826
0.268,0.87745
0.272,0.72201
0.276,0.42217
0.28,0.27394
0.284,0.0836
0.288,-0.11114
0.292,-0.10161
0.296,-0.2033
0.3,-0.13112
0.304,-0.13229
0.308,0.00317
0.312,-0.03817
0.316,-0.00266
0.32,0.05368
0.324,0.00053
0.328,0.00263
0.332,0.00566
0.336,0.01288
0.34,-0.02876
0.344,-0.05565
0.348,0.00034
0.352,-0.02167
0.356,-0.05723
0.36,-0.00514
0.364,-0.04949
0.368,-0.08844
0.372,-0.01312
0.376,0.03736
0.38,-0.00332
0.384,-0.02562
0.388,-0.05445
0.392,-0.03282
0.396,0.03692
0.4,0.01078
0.404,0.01205
0.408,0.02425
0.412,-0.05404
0.416,-0.01126
0.42,0.01906
0.424,0.02296
0.428,0.04941
0.432,0.03126
0.436,-0.00861
0.44,-0.02195
0.444,0.08253
0.448,0.04621
0.452,0.06754
0.456,0.01224
0.46,0.07887
0.464,0.03077
0.468,0.04464
0.472,0.05305
0.476,0.10784
0.48,0.0648
0.484,0.06897
0.488,0.10825
0.492,0.11227
0.496,0.13462
0.5,0.07227
0.504,0.11134
