t_seg,ecg_mV
0.0,-0.03131
0.004,-0.01079
0.008,0.01508
0.012,0.00441
0.016,-0.00851
0.02,0.0067
0.024,-0.0075
0.028,-0.02225
0.032,-0.01915
0.036,-0.01159
0.04,-0.00979
0.044,-0.00521
0.048,0.00722
0.052,-0.00085
0.056,-0.00173
0.06,0.00962
0.064,-0.01821
0.068,-0.03208
0.072,0.00736
0.076,-0.00943
0.08,-0.00654
0.084,-0.01697
0.088,-0.0034
0.092,-0.00512
0.096,0.01596
0.1,0.00424
0.104,0.02793
0.108,-0.0149
0.112,-0.01546
0.116,-0.00329
0.12,0.01856
0.124,0.00018
0.128,0.01567
0.132,-0.00782
0.136,0.00691
0.14,-0.00308
0.144,-0.00056
0.148,0.00406
0.152,-0.00436
0.156,-0.00934
0.16,0.03375
0.164,0.00574
0.168,-0.0069
0.172,-0.00513
0.176,-0.00745
0.18,-0.01232
0.184,-0.02263
0.188,-0.00275
0.192,0.01484
0.196,0.00738
0.2,0.01054
0.204,-0.00088
0.208,-0.00562
0.212,0.00052
0.216,0.00352
0.22,-0.01469
0.224,-0.00596
0.228,-0.00803
0.232,0.01293
0.236,-0.00492
0.24,0.04277
0.244,0.0114
0.248,0.00963
0.252,0.0684
0.256,0.10957
0.26,0.07312
0.264,0.10849
0.268,0.11825
0.272,0.11931
0.276,0.11403
0.28,0.11196
0.284,0.0981
0.288,0.09189
0.292,0.06544
0.296,0.03853
0.3,0.03548
0.304,0.03935
0.308,0.02495
0.312,0.03611
0.316,-0.00079
0.32,0.01965
0.324,-0.0052
0.328,0.01767
0.332,0.03608
0.336,0.00231
0.34,0.00994
0.344,-0.01788
0.348,0.00265
0.352,0.00936
0.356,0.00567
0.36,-0.00737
0.364,0.03781
0.368,-0.01921
0.372,0.0126
0.376,-0.00601
0.38,-0.00944
0.384,0.01613
0.388,-0.00312
0.392,-0.03891
0.396,-0.08024
0.4,-0.10977
0.404,-0.06977
0.408,-0.01483
0.412,0.13528
0.416,0.30319
0.42,0.50389
0.424,0.72132
0.428,0.90747
0.432,1.01389
0.436,0.98151
0.44,0.88663
0.444,0.67896
0.448,0.4539
0.452,0.20595
0.456,0.04143
0.46,-0.08635
0.464,-0.16499
0.468,-0.14613
0.472,-0.14192
0.476,-0.07616
0.48,-0.07554
0.484,-0.01081
0.488,-0.00634
0.492,-0.00346
0.496,0.0239
0.5,0.02779
0.504,0.02804
0.508,0.00293
0.512,0.01683
0.516,0.01577
0.52,0.03199
0.524,0.01255
0.528,0.02037
0.532,0.02402
0.536,0.00142
0.54,0.00292
0.544,0.00648
0.548,0.01903
0.552,-0.00545
0.556,0.0379
0.56,0.04013
0.564,0.01057
0.568,0.00835
0.572,0.00786
0.576,0.02402
0.58,0.00102
0.584,0.00918
0.588,0.02095
0.592,0.03976
0.596,0.02108
0.6,0.01328
0.604,0.04781
0.608,0.03011
0.612,0.02134
0.616,0.03128
0.62,0.04257
0.624,0.01648
0.628,0.05195
0.632,0.05789
0.636,0.05949
0.64,0.0721
0.644,0.10224
0.648,0.10117
0.652,0.12562
0.656,0.13949
0.66,0.13534
0.664,0.15337
0.668,0.13902
0.672,0.14508
0.676,0.19129
0.68,0.2002
0.684,0.17763
0.688,0.20043
0.692,0.19498
0.696,0.22034
0.7,0.22715
0.704,0.24478
0.708,0.25454
0.712,0.25724
0.716,0.23469
0.72,0.22977
0.724,0.23389
0.728,0.22966
0.732,0.22284
0.736,0.21661
0.74,0.2173
0.744,0.18668
0.748,0.19211
