t_seg,ecg_mV
0.0,-0.03285
0.004,-0.05023
0.008,-0.039
0.012,-0.0006
0.016,-0.00049
0.02,-0.04595
0.024,-0.04583
0.028,-0.03275
0.032,-0.01927
0.036,-0.03212
0.04,-0.0132
0.044,-0.01463
0.048,-0.01748
0.052,-0.03864
0.056,-0.03326
0.06,-0.02118
0.064,-0.03382
0.068,-0.0344
0.072,-0.01756
0.076,-0.02917
0.08,-0.03995
0.084,-0.03395
0.088,-0.04416
0.092,-0.02684
0.096,-0.01717
0.1,-0.0279
0.104,-0.01312
0.108,-0.01717
0.112,-0.00495
0.116,-0.04799
0.12,-0.03381
0.124,-0.02011
0.128,-0.0219
0.132,-0.03074
0.136,-0.02723
0.14,-0.02623
0.144,-0.021
0.148,-0.02587
0.152,-0.0306
0.156,-0.03676
0.16,-0.02005
0.164,-0.04264
0.168,-0.03992
0.172,-0.02849
0.176,-0.00782
0.18,-0.01723
0.184,-0.03779
0.188,-0.03902
0.192,-0.01437
0.196,0.01255
0.2,-0.04628
0.204,-0.02088
0.208,-0.02558
0.212,-0.02374
0.216,-0.02145
0.22,-0.03511
0.224,-0.04163
0.228,-0.01356
0.232,-0.04131
0.236,-0.01116
0.24,-0.02722
0.244,-0.01365
0.248,-0.02502
0.252,-0.01525
0.256,-0.02682
0.26,-0.00174
0.264,-0.0321
0.268,0.00302
0.272,-0.00974
0.276,-0.02392
0.28,-0.00628
0.284,-0.01317
0.288,-0.00749
0.292,-0.03406
0.296,-0.02637
0.3,-0.04617
0.304,-0.02082
0.308,-0.0337
0.312,-0.02966
0.316,-0.02012
0.32,-0.01776
0.324,-0.02396
0.328,-0.03511
0.332,-0.0522
0.336,0.0153
0.34,-0.039
0.344,-0.03451
0.348,-0.01564
0.352,-0.02157
0.356,-0.02307
0.36,-0.05151
0.364,-0.00965
0.368,-0.05528
0.372,-0.0167
0.376,-0.02212
0.38,-0.04059
0.384,-0.02809
0.388,-0.04839
0.392,-0.02138
0.396,-0.04189
0.4,-0.04358
0.404,-0.03784
0.408,-0.03593
0.412,-0.0296
0.416,-0.03415
0.42,-0.03829
0.424,-0.04705
0.428,-0.02648
0.432,-0.02148
0.436,-0.04571
0.44,-0.03727
0.444,-0.03481
0.448,-0.02729
0.452,-0.02376
0.456,-0.03186
0.46,-0.04641
0.464,0.00503
0.468,-0.03189
0.472,-0.01638
0.476,-0.03018
0.48,-0.02209
0.484,-0.02055
0.488,-0.01966
0.492,-0.02574
0.496,-0.01398
0.5,-0.02815
0.504,-0.0249
0.508,-0.01863
0.512,-0.01475
0.516,-0.00682
0.52,-0.02522
0.524,-0.0255
0.528,-0.02104
0.532,-0.00397
0.536,-0.01118
0.54,-0.02045
0.544,-0.02731
0.548,-0.01484
0.552,-0.00767
0.556,-0.01968
0.56,-0.01829
0.564,-0.0095
0.568,0.01741
0.572,0.04799
0.576,0.05255
0.58,0.04841
0.584,0.03723
0.588,0.07941
0.592,0.0659
0.596,0.07591
0.6,0.06847
0.604,0.02478
0.608,0.0553
0.612,0.04553
0.616,0.02033
0.62,-0.00064
0.624,0.00758
0.628,-0.01549
0.632,-0.00062
0.636,0.01996
0.64,0.00623
0.644,-0.01918
0.648,-0.03857
0.652,-0.05478
0.656,-0.00184
0.66,-0.04355
0.664,-0.02596
0.668,0.00464
0.672,0.00159
0.676,-0.02945
0.68,-0.01167
0.684,-0.02094
0.688,-0.02244
0.692,-0.02302
0.696,-0.01114
0.7,-0.00446
0.704,0.01339
0.708,-0.03893
0.712,-0.07016
0.716,-0.09657
0.72,-0.13462
0.724,-0.10335
0.728,-0.03102
0.732,0.1618
0.736,0.35447
0.74,0.5835
0.744,0.76679
0.748,0.92861
0.752,0.98188
0.756,0.94117
0.76,0.77318
0.764,0.56404
0.768,0.3384
0.772,0.12674
0.776,-0.01287
0.78,-0.1286
0.784,-0.18195
0.788,-0.19838
0.792,-0.14727
0.796,-0.12065
0.8,-0.0237
0.804,-0.0507
0.808,-0.00572
0.812,0.01291
0.816,0.00481
0.82,-0.0366
0.824,-0.03067
0.828,-0.03312
0.832,-0.03798
0.836,0.00945
0.84,-0.00962
0.844,-0.02121
0.848,-0.04906
0.852,-0.0058
0.856,-0.03091
0.86,0.00416
0.864,-0.01183
0.868,-0.01389
0.872,-0.02735
0.876,-0.0048
0.88,0.02588
0.884,-0.03505
0.888,-0.0061
0.892,-0.00994
0.896,-0.00244
0.9,-0.01788
0.904,-0.0133
0.908,0.00676
0.912,-0.00077
0.916,0.01023
0.92,0.01057
0.924,-0.01513
0.928,0.00011
0.932,0.01322
0.936,0.01399
0.94,0.02115
0.944,-0.01959
0.948,0.02994
0.952,0.04343
0.956,0.05392
0.96,0.01032
0.964,0.05371
0.968,0.07769
0.972,0.08676
0.976,0.10489
0.98,0.11694
0.984,0.09587
0.988,0.12376
0.992,0.12842
0.996,0.13249
1.0,0.12431
1.004,0.17084
1.008,0.18378
1.012,0.16515
1.016,0.17247
1.02,0.21427
1.024,0.1987
1.028,0.17927
1.032,0.20115
1.036,0.22751
1.04,0.20359
1.044,0.21937
1.048,0.2018
1.052,0.21119
1.056,0.17914
1.06,0.17334
1.064,0.16355
1.068,0.14596
1.072,0.15544
1.076,0.142
1.08,0.09834
1.084,0.09366
1.088,0.10383
1.092,0.09387
1.096,0.06717
1.1,0.04818
1.104,0.04785
1.108,0.06762
1.112,0.05704
1.116,0.03703
1.12,0.00468
1.124,0.0453
1.128,0.00879
1.132,0.00741
1.136,0.00646
1.14,-0.00932
1.144,-0.00308
1.148,-0.00527
1.152,-0.02207
1.156,-0.00272
1.16,-0.02385
1.164,0.02181
1.168,0.00969
1.172,0.01131
1.176,0.00639
1.18,0.01562
1.184,0.00365
1.188,0.02173
1.192,-0.00805
1.196,-0.0129
1.2,-0.01422
1.204,-0.00538
1.208,0.00854
1.212,-0.01353
1.216,-0.01552
1.22,-0.00475
1.224,0.0079
1.228,-0.01665
1.232,-0.00396
1.236,0.01179
1.24,0.04748
1.244,0.00178
1.248,-0.01988
1.252,-0.00401
1.256,-0.02522
1.26,-0.01741
1.264,-0.00084
1.268,-0.00433
1.272,0.0042
1.276,0.01303
1.28,0.02214
1.284,-0.00986
1.288,0.01962
1.292,0.00462
1.296,-0.00059
1.3,-0.00313
1.304,0.01719
1.308,-0.01216
1.312,0.00261
1.316,-0.01979
1.32,-0.00922
1.324,-0.02717
1.328,0.01508
1.332,-0.00845
1.336,-0.0018
1.34,-0.00289
1.344,-0.03389
1.348,0.0095
1.352,0.01337
1.356,0.01062
1.36,-0.00941
1.364,0.01236
1.368,0.02332
1.372,-0.01633
1.376,-0.01271
1.38,0.00497
1.384,-0.00688
1.388,-0.01918
1.392,-0.01564
1.396,0.01088
1.4,0.0058
1.404,-0.01611
1.408,0.00342
1.412,0.00991
1.416,0.00719
1.42,0.00494
1.424,0.0133
1.428,-0.01881
1.432,-0.0124
1.436,-0.00927
1.44,-0.02563
1.444,-0.01181
1.448,-0.03654
1.452,-0.00549
1.456,-0.01833
1.46,-0.01526
1.464,0.0271
1.468,0.00264
1.472,-0.01065
1.476,0.03737
1.48,-0.01455
1.484,0.00788
1.488,-0.0086
1.492,0.01017
1.496,0.00924
1.5,-0.00329
1.504,-0.01108
1.508,0.0162
1.512,-0.01135
1.516,-0.01996
1.52,0.00683
1.524,0.01147
1.528,0.00507
1.532,0.00125
1.536,0.02253
1.54,0.02992
1.544,-0.00733
1.548,0.0296
1.552,0.02351
1.556,-0.02888
1.56,-0.00153
1.564,0.00453
1.568,0.02176
1.572,-0.01425
1.576,0.02429
1.58,0.00848
1.584,0.03945
1.588,0.02054
1.592,0.00793
1.596,0.02539
1.6,0.0057
1.604,0.00767
1.608,0.00603
1.612,0.02604
1.616,-0.00188
1.62,0.00208
1.624,-0.03431
1.628,-0.00737
1.632,0.01292
1.636,0.03054
1.64,-0.01612
1.644,0.01786
1.648,-0.00441
1.652,0.0485
1.656,0.05875
1.66,0.02556
1.664,0.07006
1.668,0.04919
1.672,0.07819
1.676,0.07556
1.68,0.09582
1.684,0.10286
1.688,0.10411
1.692,0.09923
1.696,0.08737
1.7,0.10457
1.704,0.0729
1.708,0.06117
1.712,0.02999
1.716,0.04168
1.72,0.04729
1.724,0.02212
1.728,0.03129
1.732,0.00794
1.736,0.00246
1.74,0.03178
1.744,0.01951
1.748,0.01415
1.752,0.04215
1.756,-0.00026
1.76,0.00919
1.764,0.00275
1.768,-0.01156
1.772,0.03315
1.776,0.0017
1.78,0.01728
1.784,0.02758
1.788,0.01609
1.792,0.01706
1.796,0.01463
1.8,0.00096
1.804,-0.02601
1.808,-0.05704
1.812,-0.08791
