t_seg,ecg_mV
0.0,0.02069
0.004,0.03734
0.008,0.03901
0.012,0.04102
0.016,0.07429
0.02,0.10165
0.024,0.03334
0.028,0.06227
0.032,-0.02711
0.036,0.07362
0.04,0.00429
0.044,0.01349
0.048,0.0463
0.052,0.07387
0.056,0.06257
0.06,0.08059
0.064,0.03566
0.068,0.01528
0.072,0.08132
0.076,0.08895
0.08,0.13932
0.084,0.14
0.088,0.13929
0.092,0.14838
0.096,0.18806
0.1,0.10228
0.104,0.13041
0.108,0.06528
0.112,0.07148
0.116,0.07362
0.12,0.06581
0.124,0.07447
0.128,0.00035
0.132,0.05483
0.136,0.06343
0.14,-0.01949
0.144,0.00676
0.148,0.03633
0.152,0.01727
0.156,0.07431
0.16,0.02445
0.164,0.02176
0.168,0.07938
0.172,-0.01646
0.176,-1e-05
0.18,-0.03336
0.184,0.00434
0.188,0.09332
0.192,0.03229
0.196,0.03828
0.2,-0.02282
0.204,0.05611
0.208,-0.03844
0.212,0.01105
0.216,-0.14641
0.22,-0.06584
0.224,-0.00893
0.228,0.04465
0.232,0.23873
0.236,0.41715
0.24,0.59715
0.244,0.86617
0.248,0.95676
0.252,0.92964
0.256,0.88462
0.26,0.77122
0.264,0.6333
0.268,0.42877
0.272,0.12815
0.276,-0.05541
0.28,-0.14488
0.284,-0.21053
0.288,-0.12557
0.292,-0.06478
0.296,-0.0527
0.3,0.01874
0.304,0.04532
0.308,-0.0081
0.312,0.02523
0.316,0.04982
0.32,0.05358
0.324,-0.00235
0.328,0.01391
0.332,0.09588
0.336,0.01915
0.34,0.02309
0.344,0.01385
0.348,0.00526
0.352,0.03776
0.356,0.04673
0.36,0.05747
0.364,0.07888
0.368,0.02038
0.372,0.00523
0.376,0.05044
0.38,-0.00531
0.384,0.02811
0.388,-0.08169
0.392,0.01992
0.396,0.02721
0.4,-0.02125
0.404,0.05669
0.408,0.04124
0.412,-0.00752
0.416,0.04186
0.42,0.03057
0.424,0.0284
0.428,0.05948
0.432,0.00995
0.436,0.02522
0.44,0.01997
0.444,0.0243
0.448,0.05598
0.452,0.09543
0.456,0.06925
0.46,0.08727
0.464,0.09868
0.468,0.11811
0.472,0.09096
0.476,0.14542
0.48,0.07949
0.484,0.17048
0.488,0.1886
0.492,0.17301
0.496,0.18083
0.5,0.2192
0.504,0.19975
0.508,0.23893
0.512,0.25106
0.516,0.18241
0.52,0.28115
0.524,0.25089
0.528,0.24922
0.532,0.20526
0.536,0.2312
0.54,0.28796
0.544,0.21517
0.548,0.25933
0.552,0.19367
0.556,0.254
0.56,0.19461
0.564,0.18081
0.568,0.22551
0.572,0.22382
0.576,0.13735
0.58,0.10777
0.584,0.15797
0.588,0.1856
0.592,0.07873
0.596,0.08798
0.6,0.08599
0.604,0.08366
0.608,0.08068
0.612,0.07834
0.616,0.0174
0.62,0.02308
0.624,0.02084
0.628,-0.00127
0.632,0.11321
0.636,0.00614
0.64,0.04589
0.644,0.04526
0.648,-0.02019
0.652,0.05865
0.656,0.0106
0.66,0.00238
0.664,0.08694
0.668,0.08735
0.672,0.02153
0.676,0.04788
0.68,0.01299
0.684,0.0423
0.688,0.10805
0.692,0.08317
0.696,0.01164
0.7,-0.03139
0.704,0.04794
0.708,0.04731
0.712,0.04573
0.716,0.07287
0.72,0.02687
0.724,0.04126
0.728,0.06245
0.732,0.03142
0.736,0.02428
0.74,-0.00036
0.744,0.03408
0.748,0.05479
0.752,0.08408
0.756,-0.00669
0.76,0.03292
0.764,0.04717
0.768,0.00049
0.772,-0.02208
0.776,-0.00806
0.78,-0.01024
0.784,0.06501
0.788,0.07946
0.792,0.00972
0.796,0.05793
0.8,0.03967
0.804,0.02113
0.808,0.03935
0.812,0.03431
0.816,0.07516
0.82,0.08758
0.824,0.03896
0.828,0.02926
0.832,-0.00023
0.836,0.01922
0.84,-0.0314
0.844,0.03602
0.848,0.02906
0.852,0.0194
0.856,0.074
0.86,0.00123
0.864,-0.04172
0.868,0.03104
0.872,0.01964
0.876,-0.00493
0.88,-0.01141
0.884,0.01336
0.888,0.0269
0.892,0.06083
0.896,0.02244
0.9,0.03783
0.904,0.01514
0.908,0.04247
0.912,0.04148
0.916,0.06441
0.92,-0.01829
0.924,0.04551
0.928,0.00326
0.932,0.01741
0.936,0.00695
0.94,0.01999
0.944,0.0693
0.948,0.0184
0.952,-0.00481
0.956,0.02405
0.96,0.08044
0.964,0.02257
0.968,0.02915
0.972,0.01872
0.976,-0.02111
0.98,0.04385
0.984,0.01867
0.988,-0.02556
0.992,-0.01443
0.996,0.07506
1.0,0.03113
1.004,0.0106
1.008,0.07512
1.012,-0.05138
1.016,0.0521
1.02,-0.0257
1.024,-0.01726
1.028,0.05772
1.032,0.02636
1.036,0.01229
1.04,-0.04697
1.044,0.06879
1.048,0.0305
1.052,0.04569
1.056,0.0763
1.06,-0.00435
1.064,0.02604
1.068,0.01906
1.072,0.00325
1.076,0.02213
1.08,0.03949
1.084,0.05678
1.088,-0.00109
1.092,0.00862
1.096,0.07514
1.1,0.07152
1.104,0.07145
1.108,0.03925
1.112,0.08148
1.116,-0.00972
1.12,0.03517
1.124,0.05183
1.128,0.05314
1.132,0.01987
1.136,0.09932
1.14,0.03002
1.144,-0.01268
1.148,0.00314
1.152,-0.02219
1.156,0.00686
1.16,0.04885
1.164,-0.01072
1.168,0.0676
1.172,0.05031
1.176,0.07059
1.18,0.02565
1.184,0.06275
1.188,0.06382
1.192,0.13797
1.196,0.19213
1.2,0.05493
1.204,0.14069
1.208,0.07041
1.212,0.13401
1.216,0.09664
1.22,0.12144
1.224,0.09666
1.228,0.0408
1.232,0.05136
1.236,0.03273
1.24,0.0441
1.244,0.03693
1.248,0.03107
1.252,0.00836
