t_seg,ecg_mV
0.0,0.05363
0.004,0.00641
0.008,0.01334
0.012,0.04988
0.016,0.03045
0.02,0.03686
0.024,-0.01565
0.028,0.06215
0.032,0.0241
0.036,0.10324
0.04,0.00313
0.044,0.00587
0.048,0.01627
0.052,0.08014
0.056,0.03648
0.06,0.00602
0.064,0.07477
0.068,0.02267
0.072,-0.02228
0.076,0.03689
0.08,-0.00305
0.084,0.03308
0.088,-0.01665
0.092,-0.04084
0.096,0.02157
0.1,0.07468
0.104,0.0232
0.108,0.0517
0.112,0.10112
0.116,0.01512
0.12,-0.02509
0.124,0.04724
0.128,0.01392
0.132,0.03881
0.136,0.00825
0.14,0.0182
0.144,0.0205
0.148,-0.00407
0.152,0.05624
0.156,-0.00307
0.16,0.09123
0.164,0.03872
0.168,0.02525
0.172,0.10018
0.176,0.07556
0.18,-0.02654
0.184,0.06836
0.188,0.08809
0.192,0.0598
0.196,0.08994
0.2,0.07339
0.204,0.08877
0.208,-0.00563
0.212,0.06718
0.216,0.03958
0.22,0.02366
0.224,0.04962
0.228,-0.01562
0.232,0.02858
0.236,0.04302
0.24,0.02175
0.244,0.05365
0.248,0.01972
0.252,0.00849
0.256,0.01333
0.26,-0.01625
0.264,0.10658
0.268,0.00373
0.272,0.00953
0.276,0.06408
0.28,0.0386
0.284,0.04296
0.288,-0.01805
0.292,0.02477
0.296,-0.00638
0.3,0.02465
0.304,0.0637
0.308,0.02395
0.312,0.09057
0.316,0.05017
0.32,0.03612
0.324,0.0325
0.328,0.07448
0.332,0.10387
0.336,0.00423
0.34,0.04665
0.344,0.07208
0.348,0.10442
0.352,0.05545
0.356,0.141
0.36,0.0532
0.364,0.11651
0.368,0.15231
0.372,0.06833
0.376,0.06182
0.38,0.10438
0.384,0.17271
0.388,0.11794
0.392,0.12746
0.396,0.15874
0.4,0.12325
0.404,0.05032
0.408,0.03761
0.412,0.11691
0.416,0.04497
0.42,-0.02499
0.424,-0.05681
0.428,0.00092
0.432,0.03629
0.436,-0.01562
0.44,0.0444
0.444,0.02653
0.448,-0.00103
0.452,0.03326
0.456,0.07652
0.46,0.00675
0.464,-0.01468
0.468,-0.05653
0.472,0.00945
0.476,0.01956
0.48,0.02455
0.484,0.01593
0.488,0.07064
0.492,0.03807
0.496,0.02951
0.5,0.03994
0.504,-0.11016
0.508,-0.07279
0.512,-0.00874
0.516,0.02688
0.52,0.20863
0.524,0.47356
0.528,0.68578
0.532,0.88466
0.536,0.96787
0.54,0.91045
0.544,0.99019
0.548,0.72896
0.552,0.5304
0.556,0.33555
0.56,0.17206
0.564,-0.00219
0.568,-0.1588
0.572,-0.17084
0.576,-0.15283
0.58,-0.07904
0.584,0.03899
0.588,-0.02215
0.592,-0.03
0.596,-0.02202
0.6,0.0001
0.604,0.00862
0.608,0.04218
0.612,-0.03803
0.616,-0.01132
0.62,-0.02813
0.624,-0.02499
0.628,-0.03755
0.632,0.04892
0.636,0.04204
0.64,0.007
0.644,0.01742
0.648,0.09668
0.652,0.01704
0.656,0.01986
0.66,0.11008
0.664,0.00266
0.668,-0.02602
0.672,0.08687
0.676,0.00795
0.68,0.05178
0.684,0.09953
0.688,-0.00096
0.692,-0.00765
0.696,0.07657
0.7,0.01419
0.704,0.02165
0.708,0.01717
0.712,0.01314
0.716,-0.00139
0.72,-0.01638
0.724,0.00612
0.728,0.04918
0.732,0.08349
0.736,0.1395
0.74,0.10721
0.744,0.09546
0.748,0.05371
0.752,0.1356
0.756,0.12172
0.76,0.05276
0.764,0.13493
0.768,0.05184
0.772,0.12006
0.776,0.12051
0.78,0.15596
0.784,0.17631
0.788,0.22438
0.792,0.21789
0.796,0.28418
0.8,0.25924
0.804,0.23615
0.808,0.26506
0.812,0.2667
0.816,0.19141
0.82,0.2881
0.824,0.19185
0.828,0.25347
0.832,0.22755
0.836,0.21659
0.84,0.16501
0.844,0.19312
0.848,0.22514
0.852,0.15387
0.856,0.15307
0.86,0.18362
0.864,0.16322
0.868,0.12816
0.872,0.14456
0.876,0.04109
0.88,0.07051
0.884,0.05811
0.888,0.00504
0.892,0.0962
0.896,0.08659
0.9,0.0874
0.904,0.04066
0.908,0.02953
0.912,0.04707
0.916,0.04475
0.92,0.04798
0.924,0.06258
0.928,0.06904
0.932,-0.02904
0.936,0.00996
0.94,0.05147
0.944,0.05031
0.948,0.06523
0.952,0.00614
0.956,-0.0329
0.96,0.00868
0.964,-0.00155
0.968,0.05082
0.972,0.042
0.976,0.02326
0.98,0.07657
0.984,0.03922
0.988,0.02244
0.992,0.05447
0.996,-0.07319
1.0,0.10086
1.004,-0.06526
1.008,0.07058
1.012,0.02415
1.016,-0.02152
1.02,0.07523
1.024,0.02938
1.028,0.01881
1.032,0.02419
1.036,-0.03492
1.04,0.04154
1.044,0.01726
1.048,-0.00625
1.052,-0.02607
1.056,-0.06909
1.06,0.03272
1.064,0.05658
1.068,-0.06381
1.072,0.03721
1.076,0.03541
1.08,0.07786
1.084,-0.02342
1.088,0.05387
1.092,0.01212
1.096,0.02914
1.1,-0.0344
1.104,-0.06169
1.108,-0.0014
1.112,-0.00407
1.116,-0.00599
1.12,0.0069
1.124,0.03873
1.128,0.03305
1.132,0.01882
1.136,0.13782
1.14,0.03234
1.144,0.06059
1.148,0.13106
1.152,0.05426
1.156,0.10189
1.16,0.13118
1.164,0.13662
1.168,0.09077
1.172,0.15221
1.176,0.09146
1.18,0.08619
1.184,0.10423
1.188,0.02897
1.192,0.02249
1.196,-0.02201
1.2,-0.01462
1.204,0.04122
1.208,0.07727
1.212,0.00664
1.216,-0.00023
1.22,0.05617
1.224,-0.02526
1.228,-0.02251
1.232,0.01619
1.236,-0.02662
1.24,-0.00681
1.244,0.00181
1.248,-0.01942
1.252,-0.01018
1.256,0.04645
1.26,-0.04164
1.264,-0.01824
1.268,0.03044
1.272,0.03768
1.276,-0.02159
1.28,-0.01291
1.284,-0.06017
1.288,-0.06157
1.292,-0.12547
1.296,-0.08296
1.3,0.13281
1.304,0.38572
1.308,0.53019
1.312,0.74897
1.316,0.89791
1.32,0.9512
1.324,1.04377
1.328,0.82773
1.332,0.66454
1.336,0.39985
1.34,0.24583
1.344,0.00457
1.348,-0.06609
1.352,-0.24759
1.356,-0.16643
1.36,-0.10171
1.364,-0.11852
1.368,-0.00574
1.372,-0.01366
1.376,0.00092
1.38,0.02577
1.384,0.04991
1.388,0.01016
1.392,-0.0124
1.396,-0.02669
1.4,-0.02281
1.404,-0.01373
1.408,0.03076
1.412,-0.0044
1.416,0.00283
1.42,0.03837
1.424,0.05543
1.428,0.00613
