t_seg,ecg_mV
0.0,0.02281
0.004,0.01678
0.008,0.01279
0.012,0.00989
0.016,0.00254
0.02,0.02776
0.024,0.02091
0.028,0.01533
0.032,0.02304
0.036,0.01035
0.04,0.01407
0.044,0.01235
0.048,-0.00428
0.052,0.02232
0.056,0.02287
0.06,0.01296
0.064,0.00738
0.068,0.01742
0.072,0.00856
0.076,0.00914
0.08,0.04405
0.084,0.01609
0.088,0.01615
0.092,0.02195
0.096,0.0091
0.1,0.04963
0.104,0.0138
0.108,0.02263
0.112,0.02914
0.116,0.03998
0.12,0.01842
0.124,0.02141
0.128,0.02104
0.132,0.01324
0.136,0.02531
0.14,0.02684
0.144,0.01316
0.148,0.00737
0.152,0.00423
0.156,0.03704
0.16,0.02309
0.164,0.02695
0.168,0.02223
0.172,0.04526
0.176,0.04728
0.18,-0.01153
0.184,0.04783
0.188,0.01134
0.192,0.00861
0.196,0.05287
0.2,0.01587
0.204,0.02399
0.208,0.03345
0.212,0.03381
0.216,0.02136
0.22,0.02967
0.224,0.02639
0.228,0.02003
0.232,0.04712
0.236,0.03301
0.24,0.03404
0.244,0.00125
0.248,0.00199
0.252,0.01241
0.256,0.05756
0.26,0.01801
0.264,0.03441
0.268,0.01691
0.272,0.02672
0.276,0.01875
0.28,0.03986
0.284,0.02931
0.288,0.04172
0.292,0.02735
0.296,0.02068
0.3,0.03125
0.304,0.00573
0.308,0.01822
0.312,0.03005
0.316,0.04623
0.32,0.0278
0.324,0.01123
0.328,0.00554
0.332,0.02052
0.336,-0.0046
0.34,0.03062
0.344,0.01281
0.348,0.07088
0.352,0.00778
0.356,0.03124
0.36,0.02218
0.364,0.02813
0.368,0.0048
0.372,0.04059
0.376,0.03225
0.38,0.01278
0.384,0.01712
0.388,0.02707
0.392,0.03628
0.396,0.02077
0.4,0.02459
0.404,0.04728
0.408,0.03297
0.412,0.06269
0.416,0.0532
0.42,0.05774
0.424,0.08755
0.428,0.10184
0.432,0.08832
0.436,0.11052
0.44,0.13973
0.444,0.12096
0.448,0.12589
0.452,0.12103
0.456,0.11838
0.46,0.09927
0.464,0.07294
0.468,0.07247
0.472,0.05708
0.476,0.06522
0.48,0.05236
0.484,0.03513
0.488,0.03154
0.492,0.04796
0.496,0.03397
0.5,0.02789
0.504,0.0119
0.508,0.03146
0.512,0.01854
0.516,0.02942
0.52,0.00225
0.524,0.00454
0.528,0.02381
0.532,0.01853
0.536,0.04626
0.54,0.04032
0.544,0.01251
0.548,0.02864
0.552,0.03092
0.556,0.01268
0.56,0.00812
0.564,-0.06287
0.568,-0.02791
0.572,-0.09913
0.576,-0.05206
0.58,0.01983
0.584,0.19816
0.588,0.37458
0.592,0.57752
0.596,0.81791
0.6,0.93823
0.604,1.01368
0.608,0.98062
0.612,0.81054
0.616,0.6268
0.62,0.39938
0.624,0.15703
0.628,0.00343
0.632,-0.07763
0.636,-0.17101
0.64,-0.15138
0.644,-0.08595
0.648,-0.04923
0.652,-0.0508
0.656,0.02907
0.66,0.01813
0.664,0.02853
0.668,0.03046
0.672,0.03625
0.676,0.01488
0.68,0.02869
0.684,0.01174
0.688,0.0153
0.692,0.00588
0.696,-0.00222
0.7,0.02099
0.704,0.0543
0.708,0.03444
0.712,0.01957
0.716,0.02526
0.72,0.01912
0.724,0.02645
0.728,0.05059
0.732,0.05963
0.736,0.04702
0.74,0.02223
0.744,0.0554
0.748,0.04335
0.752,0.01621
0.756,0.03234
0.76,0.02831
0.764,0.04444
0.768,0.02762
0.772,0.02763
0.776,0.03958
0.78,0.0552
0.784,0.0316
0.788,0.07446
