t_seg,ecg_mV
0.0,0.01528
0.004,0.03108
0.008,0.00649
0.012,-0.01946
0.016,0.01207
0.02,0.03508
0.024,0.02864
0.028,0.00967
0.032,0.00921
0.036,0.03322
0.04,0.04856
0.044,-0.00668
0.048,0.02482
0.052,0.06905
0.056,0.0374
0.06,-0.0192
0.064,-0.02466
0.068,0.01949
0.072,0.08973
0.076,0.04008
0.08,0.099
0.084,-0.01631
0.088,0.09542
0.092,0.03867
0.096,0.075
0.1,0.00929
0.104,0.03958
0.108,0.12245
0.112,0.07746
0.116,0.04968
0.12,0.02087
0.124,-0.01462
0.128,0.03838
0.132,-0.03423
0.136,-0.03162
0.14,0.04485
0.144,0.05352
0.148,0.06914
0.152,0.06331
0.156,0.03651
0.16,0.05096
0.164,-0.02983
0.168,0.00596
0.172,0.0686
0.176,0.00787
0.18,0.05858
0.184,0.04601
0.188,0.01554
0.192,0.01147
0.196,0.07399
0.2,0.03399
0.204,0.01394
0.208,0.07747
0.212,-0.00522
0.216,0.0558
0.22,0.03694
0.224,0.00498
0.228,0.05112
0.232,-0.00014
0.236,-0.08571
0.24,-0.015
0.244,0.10265
0.248,-0.04878
0.252,0.0264
0.256,0.05332
0.26,0.02735
0.264,0.04421
0.268,-0.03039
0.272,0.08717
0.276,0.04514
0.28,0.03612
0.284,0.02983
0.288,0.12885
0.292,0.01632
0.296,0.03547
0.3,0.00186
0.304,-0.01465
0.308,0.03736
0.312,-0.04202
0.316,-0.00267
0.32,-0.02585
0.324,-0.05806
0.328,0.06123
0.332,0.05249
0.336,0.04793
0.34,0.03044
0.344,0.07122
0.348,0.0042
0.352,-0.0021
0.356,0.01534
0.36,-0.03242
0.364,-0.02781
0.368,0.04333
0.372,0.00549
0.376,-0.00798
0.38,0.04252
0.384,0.02569
0.388,0.03831
0.392,0.04532
0.396,-0.00902
0.4,-0.01878
0.404,0.02289
0.408,0.0075
0.412,0.04406
0.416,0.01831
0.42,0.02934
0.424,0.00151
0.428,-0.0081
0.432,0.09778
0.436,0.03501
0.44,0.09124
0.444,0.04183
0.448,0.02758
0.452,0.09352
0.456,0.08454
0.46,0.08089
0.464,0.12359
0.468,0.07965
0.472,0.12603
0.476,0.11107
0.48,0.12067
0.484,0.14806
0.488,0.13985
0.492,0.14601
0.496,0.11007
0.5,0.13498
0.504,0.12688
0.508,0.01996
0.512,0.07206
0.516,0.06381
0.52,0.02879
0.524,0.03355
0.528,0.01449
0.532,0.01421
0.536,0.06031
0.54,0.0607
0.544,0.08897
0.548,0.01549
0.552,0.03206
0.556,0.074
0.56,0.11037
0.564,0.06546
0.568,0.0161
0.572,0.03415
0.576,-0.00575
0.58,0.02472
0.584,0.04451
0.588,-0.02722
0.592,0.09522
0.596,0.01361
0.6,0.04467
0.604,0.03699
0.608,-0.05808
0.612,-0.09065
0.616,-0.0273
0.62,0.04914
0.624,0.2492
0.628,0.46683
0.632,0.62869
0.636,0.84212
0.64,1.05179
0.644,0.95257
0.648,0.94273
0.652,0.81999
0.656,0.55646
0.66,0.34928
0.664,0.14892
0.668,-0.04641
0.672,-0.1001
0.676,-0.17096
0.68,-0.17572
0.684,-0.03826
0.688,-0.06144
0.692,-0.02711
0.696,-0.02108
0.7,0.01323
0.704,0.02866
0.708,0.02881
0.712,0.00919
0.716,0.0237
0.72,-0.02131
0.724,0.03515
0.728,0.06968
0.732,0.01875
0.736,0.00107
0.74,0.04772
0.744,0.03131
0.748,0.05751
0.752,-0.0126
0.756,0.10818
0.76,0.04863
0.764,-0.00544
0.768,0.02864
0.772,0.03093
0.776,0.02693
0.78,0.03706
0.784,0.08598
0.788,0.07294
0.792,0.07113
0.796,0.05486
0.8,-0.04274
0.804,0.04494
0.808,0.02276
0.812,0.0232
0.816,0.08103
0.82,0.07632
0.824,0.08396
0.828,0.05998
0.832,0.07433
0.836,0.05814
0.84,0.06843
0.844,0.09404
0.848,0.12617
0.852,0.11664
0.856,0.11864
0.86,0.12479
0.864,0.11334
0.868,0.09623
0.872,0.07717
0.876,0.14407
0.88,0.16373
0.884,0.16132
0.888,0.16213
0.892,0.23309
0.896,0.21153
0.9,0.18125
0.904,0.16579
0.908,0.19175
0.912,0.14837
0.916,0.2524
0.92,0.27733
0.924,0.22318
0.928,0.19464
0.932,0.26339
0.936,0.22456
0.94,0.2212
0.944,0.21358
0.948,0.14063
0.952,0.23251
0.956,0.25493
0.96,0.17419
0.964,0.23308
0.968,0.17516
0.972,0.12507
0.976,0.13334
0.98,0.13311
0.984,0.14301
0.988,0.08109
0.992,0.101
0.996,0.08445
1.0,0.08686
1.004,0.14253
1.008,0.02879
1.012,0.04107
1.016,0.05737
1.02,0.07387
1.024,0.07325
1.028,0.05911
1.032,0.02114
1.036,0.036
1.04,0.0043
1.044,0.02533
1.048,-0.00543
1.052,0.01334
1.056,-0.01202
1.06,0.07957
1.064,0.04035
1.068,0.03067
1.072,0.00898
1.076,0.01777
1.08,-0.02413
1.084,0.05315
1.088,-0.00703
1.092,-0.03237
1.096,0.00156
1.1,0.07969
1.104,0.0667
1.108,-0.00931
1.112,0.00942
1.116,0.07409
1.12,-0.01714
1.124,0.05548
1.128,-0.03374
1.132,0.0519
1.136,0.03073
1.14,0.03286
1.144,-0.0239
1.148,0.03133
1.152,-0.03206
1.156,0.04326
1.16,0.04429
1.164,0.0701
1.168,0.08303
1.172,-0.00171
1.176,0.05836
1.18,0.00487
1.184,0.01948
1.188,-0.00138
1.192,0.08665
1.196,0.05186
1.2,-0.02407
1.204,0.0027
1.208,0.02219
1.212,-0.00439
1.216,0.02396
1.22,0.08359
1.224,0.07665
1.228,0.07525
1.232,0.06283
1.236,0.07309
1.24,0.0991
1.244,0.11147
1.248,0.09791
1.252,0.10931
1.256,0.12066
1.26,0.12638
1.264,0.09811
1.268,0.05184
1.272,0.10613
1.276,0.07475
1.28,0.01828
1.284,0.05808
1.288,0.07667
1.292,0.00615
1.296,0.03774
1.3,0.05043
1.304,-0.03006
1.308,0.0526
1.312,0.00169
1.316,-0.04273
1.32,-0.02882
1.324,0.06045
1.328,0.00559
1.332,0.03428
1.336,-0.01087
1.34,0.08086
1.344,0.0382
1.348,-0.01434
1.352,0.04319
1.356,-0.00682
1.36,0.0065
1.364,-0.0271
1.368,-0.04927
1.372,-0.03409
1.376,-0.15895
1.38,-0.12614
1.384,0.02726
1.388,0.11015
1.392,0.33946
1.396,0.53396
1.4,0.78908
1.404,0.91041
1.408,0.99777
1.412,1.05701
1.416,0.8677
1.42,0.66717
1.424,0.44186
1.428,0.24932
1.432,0.10081
1.436,-0.04382
1.44,-0.19114
1.444,-0.20012
1.448,-0.11707
1.452,-0.06743
1.456,-0.01614
1.46,0.00392
1.464,0.0178
1.468,-0.00914
1.472,0.00422
1.476,0.00515
