t_seg,ecg_mV
0.0,0.01198
0.004,0.00649
0.008,0.01186
0.012,-0.03944
0.016,0.01557
0.02,0.00701
0.024,0.02962
0.028,0.03786
0.032,0.02115
0.036,0.04488
0.04,0.04275
0.044,0.00622
0.048,0.12756
0.052,-0.02275
0.056,0.00336
0.06,-0.00647
0.064,0.04305
0.068,0.03599
0.072,0.02461
0.076,0.02954
0.08,0.01466
0.084,0.01445
0.088,0.01098
0.092,-0.07537
0.096,0.09294
0.1,0.02368
0.104,0.02602
0.108,0.06167
0.112,0.01382
0.116,0.01203
0.12,0.05281
0.124,0.05325
0.128,0.06909
0.132,0.03196
0.136,0.01693
0.14,-0.03461
0.144,0.02774
0.148,-0.01325
0.152,0.02997
0.156,0.02473
0.16,0.05287
0.164,-0.06153
0.168,-0.00191
0.172,-0.00405
0.176,-0.07684
0.18,-0.00591
0.184,0.09056
0.188,0.01196
0.192,0.00282
0.196,0.02172
0.2,0.07933
0.204,-0.0151
0.208,0.00433
0.212,0.02338
0.216,0.00288
0.22,0.05912
0.224,0.07577
0.228,0.01096
0.232,0.12524
0.236,0.15019
0.24,0.09572
0.244,0.1244
0.248,0.09616
0.252,0.10055
0.256,0.11534
0.26,0.0643
0.264,0.1906
0.268,0.11191
0.272,0.09481
0.276,0.04621
0.28,0.13046
0.284,0.10837
0.288,0.10589
0.292,0.05156
0.296,0.07268
0.3,0.01929
0.304,-0.00496
0.308,0.04892
0.312,0.0053
0.316,0.04829
0.32,0.00587
0.324,0.03818
0.328,0.03532
0.332,0.02989
0.336,0.00185
0.34,0.07636
0.344,0.02318
0.348,0.01695
0.352,-0.04002
0.356,0.02516
0.36,0.03482
0.364,0.03809
0.368,0.06982
0.372,0.02789
0.376,-0.08412
0.38,-0.05808
0.384,-0.12124
0.388,-0.06236
0.392,0.04251
0.396,0.21268
0.4,0.38106
0.404,0.62531
0.408,0.83733
0.412,0.94511
0.416,1.05375
0.42,0.97505
0.424,0.78253
0.428,0.59327
0.432,0.25716
0.436,0.09712
0.44,-0.04415
0.444,-0.07804
0.448,-0.13436
0.452,-0.10452
0.456,-0.12651
0.46,-0.0537
0.464,0.05236
0.468,0.10444
0.472,0.08884
0.476,0.03641
0.48,0.06561
0.484,0.03812
0.488,0.06157
0.492,0.0077
0.496,0.01394
0.5,0.01083
0.504,0.00682
0.508,-0.03062
0.512,-0.04711
0.516,0.04965
0.52,0.02047
0.524,0.04904
0.528,0.00312
0.532,0.03093
0.536,0.01773
0.54,0.04177
0.544,0.01825
0.548,0.10257
0.552,0.04847
0.556,0.02368
