t_seg,ecg_mV
0.0,0.0287
0.004,0.0355
0.008,0.0156
0.012,0.01394
0.016,0.02082
0.02,0.04478
0.024,0.00814
0.028,-0.01527
0.032,-0.01464
0.036,0.07651
0.04,0.03298
0.044,0.04491
0.048,-0.00634
0.052,0.01858
0.056,-0.01125
0.06,0.03545
0.064,0.00387
0.068,0.0404
0.072,-0.05108
0.076,0.10807
0.08,0.03373
0.084,0.06338
0.088,-0.00202
0.092,0.06251
0.096,0.07264
0.1,-0.02734
0.104,0.04057
0.108,0.03846
0.112,-0.04307
0.116,-0.04605
0.12,0.03732
0.124,0.06773
0.128,0.03627
0.132,0.00925
0.136,-0.0071
0.14,0.08527
0.144,-0.01577
0.148,-0.02
0.152,0.06395
0.156,0.05048
0.16,0.03507
0.164,0.01851
0.168,0.02513
0.172,0.00516
0.176,0.06717
0.18,0.05359
0.184,0.08835
0.188,0.01602
0.192,0.01377
0.196,-0.01374
0.2,0.08488
0.204,0.05528
0.208,0.05654
0.212,0.0178
0.216,0.01381
0.22,0.0283
0.224,-0.00109
0.228,-0.01712
0.232,0.03264
0.236,0.06697
0.24,0.04099
0.244,-0.01176
0.248,0.02953
0.252,-0.01524
0.256,0.07355
0.26,0.02152
0.264,0.05207
0.268,-0.00328
0.272,-0.03778
0.276,0.0298
0.28,-0.03176
0.284,0.0216
0.288,0.03563
0.292,0.0221
0.296,0.0005
0.3,-0.02988
0.304,0.0751
0.308,0.02181
0.312,0.01321
0.316,0.09598
0.32,0.08369
0.324,0.15003
0.328,0.15222
0.332,0.11013
0.336,0.15057
0.34,0.1569
0.344,0.19302
0.348,0.09258
0.352,0.14353
0.356,0.10876
0.36,0.12767
0.364,0.13177
0.368,-0.00454
0.372,0.06716
0.376,0.11719
0.38,0.01284
0.384,0.0745
0.388,0.04439
0.392,0.07078
0.396,0.05409
0.4,0.08645
0.404,0.00982
0.408,0.01767
0.412,0.0273
0.416,0.0112
0.42,0.02161
0.424,0.02218
0.428,0.03639
0.432,0.09574
0.436,-0.02211
0.44,0.10353
0.444,0.02894
0.448,0.08402
0.452,0.06164
0.456,-0.00973
0.46,-0.06239
0.464,-0.04321
0.468,-0.09096
0.472,-0.09306
0.476,0.03412
0.48,0.1998
0.484,0.38293
0.488,0.54294
0.492,0.72966
0.496,0.89681
0.5,1.00862
0.504,0.97741
0.508,0.92404
0.512,0.66076
0.516,0.4563
0.52,0.18065
0.524,0.0513
0.528,-0.05875
0.532,-0.09977
0.536,-0.18116
0.54,-0.09513
0.544,-0.07562
0.548,0.00036
0.552,0.027
0.556,0.02375
0.56,0.04208
0.564,0.06189
0.568,-0.00095
0.572,0.01271
0.576,0.06684
0.58,0.05751
0.584,0.07575
0.588,0.01444
0.592,0.03806
0.596,0.05159
0.6,0.08879
0.604,0.03719
0.608,-0.02099
0.612,0.03821
0.616,0.05418
0.62,0.01563
0.624,0.0452
0.628,0.03284
0.632,-0.032
0.636,0.06684
0.64,0.05037
0.644,0.03889
0.648,0.00383
0.652,0.03772
0.656,0.0302
0.66,-0.02208
0.664,0.05382
0.668,0.04063
0.672,0.00569
0.676,0.07341
0.68,0.07917
0.684,0.03055
0.688,0.03916
0.692,0.05959
0.696,0.06723
0.7,0.07986
0.704,0.1075
0.708,0.07871
0.712,0.12204
0.716,0.11316
0.72,0.12102
0.724,0.09385
0.728,0.0929
0.732,0.15172
0.736,0.15148
0.74,0.21644
0.744,0.18661
0.748,0.18866
0.752,0.19639
0.756,0.265
0.76,0.21702
0.764,0.15665
0.768,0.18691
0.772,0.17853
0.776,0.24061
0.78,0.25092
0.784,0.22244
0.788,0.28092
0.792,0.22146
0.796,0.23769
0.8,0.27452
0.804,0.1523
0.808,0.1815
0.812,0.26611
0.816,0.25862
0.82,0.17669
0.824,0.15989
0.828,0.14508
0.832,0.17072
0.836,0.14658
0.84,0.11233
0.844,0.08033
0.848,0.13726
0.852,0.12536
0.856,0.0474
0.86,0.1026
0.864,0.07665
0.868,0.07373
0.872,0.05144
0.876,0.02535
0.88,0.02057
0.884,0.00928
0.888,0.02215
0.892,0.01557
0.896,0.05661
0.9,-0.03113
0.904,0.04018
0.908,0.01588
0.912,0.03752
0.916,0.00863
0.92,0.05039
0.924,0.04353
0.928,0.0357
0.932,0.06436
0.936,0.0632
0.94,0.06216
0.944,0.12405
0.948,0.14489
0.952,0.09223
0.956,0.15217
0.96,0.13171
0.964,0.16277
0.968,0.13422
0.972,0.09789
0.976,0.0733
0.98,0.07111
0.984,0.1093
0.988,0.03629
0.992,0.05711
0.996,0.09594
1.0,0.05425
1.004,0.05003
1.008,0.07757
1.012,0.0343
1.016,0.07157
1.02,0.01647
1.024,0.10322
1.028,0.02648
1.032,-0.05831
1.036,0.03789
1.04,0.02785
1.044,0.04076
1.048,-0.01357
1.052,-0.00586
1.056,0.0349
1.06,0.02701
1.064,0.00172
1.068,0.03578
1.072,0.05316
1.076,0.03748
1.08,0.04736
1.084,-0.02696
1.088,-0.13518
1.092,-0.12732
1.096,-0.07376
1.1,-0.02205
1.104,0.16464
1.108,0.23653
1.112,0.29234
1.116,0.39431
1.12,0.40389
1.124,0.48194
1.128,0.48887
1.132,0.3411
1.136,0.23126
1.14,0.08812
1.144,-0.01377
1.148,-0.04442
1.152,-0.1506
1.156,-0.19118
1.16,-0.18003
1.164,-0.03701
1.168,-0.03401
1.172,-0.03869
1.176,0.00265
1.18,-0.03703
1.184,0.04945
1.188,0.0153
1.192,0.04245
1.196,0.02077
1.2,0.07245
1.204,-0.00971
1.208,0.09945
1.212,0.07039
1.216,0.01019
1.22,0.0304
1.224,0.00617
1.228,0.02867
1.232,0.05299
1.236,0.01138
1.24,0.01463
1.244,0.03373
1.248,-0.00934
1.252,-0.04773
1.256,0.0358
1.26,-0.02496
1.264,0.0483
1.268,0.02554
1.272,0.02033
1.276,-0.00496
