t_seg,ecg_mV
0.0,0.04273
0.004,0.06932
0.008,0.05721
0.012,0.05971
0.016,0.07593
0.02,0.09617
0.024,0.04109
0.028,0.06448
0.032,0.03601
0.036,0.03865
0.04,0.00876
0.044,0.01311
0.048,-0.00951
0.052,-0.01957
0.056,-0.00481
0.06,-0.03513
0.064,-0.01298
0.068,-0.01379
0.072,-0.03418
0.076,-0.00827
0.08,-0.04982
0.084,-0.02568
0.088,-0.03282
0.092,0.00071
0.096,-0.0346
0.1,-0.00179
0.104,-0.02928
0.108,-0.02044
0.112,-0.02373
0.116,-0.02897
0.12,-0.03624
0.124,-0.01366
0.128,-0.02327
0.132,-0.07577
0.136,-0.12809
0.14,-0.13679
0.144,-0.16263
0.148,-0.11504
0.152,0.0089
0.156,0.19754
0.16,0.3694
0.164,0.57055
0.168,0.81979
0.172,0.91139
0.176,0.96214
0.18,0.90171
0.184,0.72673
0.188,0.4911
0.192,0.32129
0.196,0.082
0.2,-0.06965
0.204,-0.16922
0.208,-0.20457
0.212,-0.15817
0.216,-0.16189
0.22,-0.08608
0.224,-0.06649
0.228,-0.04073
0.232,-0.05994
0.236,-0.03825
0.24,-0.01711
0.244,-0.02307
0.248,-0.00805
0.252,-0.02188
0.256,-0.03133
0.26,-0.03557
0.264,-0.00874
0.268,-0.04287
0.272,-0.00908
0.276,-0.02368
0.28,-0.02528
0.284,-0.02598
0.288,-0.00379
0.292,-0.02667
0.296,-0.02703
0.3,-0.03373
0.304,-0.02333
0.308,-0.00864
0.312,-0.04458
0.316,-0.02621
0.32,-0.0086
0.324,-0.02152
0.328,-0.04108
0.332,-0.03433
0.336,-0.02574
0.34,-0.04238
0.344,-0.01914
0.348,-0.02348
0.352,-0.0043
0.356,-0.00546
0.36,-0.01478
0.364,-0.00406
0.368,-0.01097
0.372,0.00861
0.376,0.0265
0.38,0.05464
0.384,0.01932
0.388,0.02431
0.392,0.06448
0.396,0.06153
0.4,0.0716
0.404,0.077
0.408,0.08832
0.412,0.07917
0.416,0.09784
0.42,0.14384
0.424,0.14601
0.428,0.18839
0.432,0.15406
0.436,0.15963
0.44,0.17012
0.444,0.18701
0.448,0.20707
0.452,0.1684
0.456,0.19845
0.46,0.17769
0.464,0.17978
0.468,0.19647
0.472,0.17962
0.476,0.15314
0.48,0.15739
0.484,0.15268
0.488,0.13407
0.492,0.13255
0.496,0.12886
0.5,0.10814
0.504,0.09345
0.508,0.10602
0.512,0.07041
0.516,0.03838
0.52,0.04234
0.524,0.02696
0.528,0.013
0.532,0.00133
0.536,-0.01034
0.54,0.00393
0.544,0.00777
0.548,0.00803
0.552,0.00632
0.556,-0.0111
0.56,-0.016
0.564,-0.00184
0.568,-0.02367
0.572,-0.03039
0.576,-0.03553
0.58,-0.02056
0.584,-0.01156
0.588,-0.02069
0.592,-0.02287
0.596,-0.03868
0.6,-0.01707
0.604,-0.03465
0.608,-0.02985
0.612,-0.03136
0.616,-0.01519
0.62,-0.02041
0.624,-0.024
0.628,-0.00561
0.632,-0.03703
0.636,-0.0464
0.64,-0.04036
0.644,-0.03971
0.648,-0.04916
0.652,-0.04049
0.656,-0.02819
0.66,-0.03315
0.664,-0.02984
0.668,-0.03737
0.672,-0.04849
0.676,-0.01963
0.68,-0.04252
0.684,-0.03944
0.688,-0.02819
0.692,-0.03895
0.696,-0.03917
0.7,-0.02824
0.704,-0.02452
0.708,-0.01305
0.712,-0.03267
0.716,-0.00562
0.72,-0.02355
0.724,-0.03779
0.728,-0.02533
0.732,-0.02555
0.736,-0.03266
0.74,-0.02432
0.744,-0.0236
0.748,-0.01947
0.752,-0.00668
0.756,-0.04663
0.76,-0.04625
0.764,-0.043
0.768,-0.02139
0.772,-0.02891
0.776,-0.05152
0.78,-0.01898
0.784,-0.02916
0.788,0.00155
0.792,-0.00258
0.796,0.02451
0.8,0.02775
0.804,0.04892
0.808,0.05256
0.812,0.07554
0.816,0.06352
0.82,0.0783
0.824,0.08376
0.828,0.06621
0.832,0.05457
0.836,0.05634
0.84,0.03995
0.844,0.02077
0.848,0.02989
0.852,0.00385
0.856,0.00898
0.86,0.00033
0.864,0.02664
0.868,-0.01867
0.872,-0.04166
0.876,-0.05135
0.88,-0.03938
0.884,-0.02779
0.888,-0.01518
0.892,-0.05488
0.896,-0.01706
0.9,-0.02596
0.904,-0.02058
0.908,-0.02584
0.912,-0.03742
0.916,-0.04294
0.92,-0.02756
0.924,0.00672
0.928,-0.034
0.932,-0.01218
0.936,-0.04198
0.94,-0.0775
0.944,-0.10549
0.948,-0.13869
0.952,-0.13019
0.956,-0.10302
0.96,0.03283
0.964,0.18434
0.968,0.35861
0.972,0.58156
0.976,0.80776
0.98,0.92694
0.984,0.98105
0.988,0.90646
0.992,0.73235
0.996,0.51319
1.0,0.26442
1.004,0.06633
1.008,-0.06165
1.012,-0.16745
1.016,-0.20919
1.02,-0.19231
1.024,-0.13723
1.028,-0.07647
1.032,-0.06992
1.036,-0.05952
1.04,-0.03104
1.044,-0.04625
1.048,-0.00404
1.052,-0.04444
1.056,-0.01378
1.06,-0.03483
1.064,-0.0462
1.068,-0.00569
1.072,-0.00305
1.076,-0.01149
1.08,-0.01992
1.084,-0.00948
1.088,-0.0255
1.092,-0.01832
1.096,-0.03426
1.1,-0.00958
1.104,-0.01222
1.108,-0.02893
1.112,-0.01297
1.116,-0.0176
1.12,-0.0345
1.124,-0.01683
1.128,-0.01895
1.132,-0.02849
1.136,0.00872
1.14,-0.04058
1.144,-0.03459
1.148,-0.03239
1.152,-0.02281
1.156,-0.00989
1.16,-0.02497
1.164,-0.01813
1.168,-0.00179
1.172,0.00838
1.176,0.0125
1.18,0.02229
1.184,0.03641
1.188,0.00783
1.192,0.02413
1.196,0.06263
1.2,0.02321
1.204,0.0845
1.208,0.0832
1.212,0.08192
1.216,0.104
1.22,0.11482
1.224,0.13294
1.228,0.15013
1.232,0.13018
1.236,0.15672
1.24,0.15552
1.244,0.17257
1.248,0.16558
1.252,0.17519
1.256,0.1987
1.26,0.20089
1.264,0.19919
1.268,0.20112
1.272,0.20088
1.276,0.18174
1.28,0.18727
1.284,0.17345
1.288,0.15311
1.292,0.1537
1.296,0.13361
1.3,0.11081
1.304,0.10813
1.308,0.10733
1.312,0.08916
1.316,0.08051
1.32,0.06911
1.324,0.0642
1.328,0.06391
1.332,0.06
1.336,0.03914
1.34,0.01216
1.344,0.02536
1.348,0.037
1.352,-0.00213
1.356,-0.00378
1.36,-0.00719
1.364,-0.01736
1.368,-0.01087
1.372,0.00906
1.376,0.01623
1.38,-0.0205
1.384,-0.01846
1.388,-0.02192
1.392,0.005
1.396,-0.00681
1.4,-0.00934
1.404,0.00381
1.408,0.01626
1.412,-0.03148
1.416,-0.01513
1.42,-0.04101
1.424,-0.00983
1.428,-0.03314
1.432,-0.02402
1.436,-0.00969
1.44,-0.01669
1.444,-0.0335
1.448,-0.02769
1.452,-0.0268
1.456,-0.04597
1.46,-0.04007
1.464,-0.0047
1.468,-0.02223
1.472,-0.00834
1.476,-0.04398
1.48,-0.00585
1.484,-0.02383
1.488,-0.01579
1.492,0.00438
1.496,-0.03972
1.5,0.00309
1.504,-0.02565
1.508,-0.00613
1.512,-0.02974
1.516,-0.02937
1.52,-0.03812
1.524,-0.01895
1.528,-0.01545
1.532,-0.03767
1.536,-0.03214
1.54,-0.01483
1.544,-0.01066
1.548,-0.01102
1.552,-0.02557
1.556,-0.02427
1.56,-0.0142
1.564,-0.00054
1.568,-0.02796
1.572,-0.00679
1.576,-0.01144
1.58,-0.03102
1.584,-0.00404
1.588,-0.02719
1.592,-0.02256
1.596,-0.0238
1.6,-0.03935
1.604,0.00517
1.608,-0.01761
1.612,-0.02136
1.616,-0.00338
1.62,-0.02224
1.624,-0.01503
1.628,0.03343
1.632,0.01122
1.636,0.02767
1.64,0.01605
1.644,0.02971
1.648,0.03722
1.652,0.02607
1.656,0.06679
1.66,0.05871
1.664,0.0759
1.668,0.07991
1.672,0.07502
1.676,0.09606
1.68,0.09284
1.684,0.07675
1.688,0.03875
1.692,0.04421
1.696,0.01934
1.7,0.0143
1.704,-0.0003
1.708,-0.00523
1.712,-0.0101
1.716,0.00608
1.72,-0.03399
1.724,0.00078
1.728,-0.0061
1.732,-0.00525
1.736,-0.01791
1.74,-0.01816
1.744,-0.0127
1.748,-0.03333
1.752,-0.04382
1.756,-0.04092
1.76,-0.01866
1.764,-0.01436
1.768,-0.00889
1.772,-0.03065
1.776,-0.00916
1.78,-0.0225
1.784,-0.06332
1.788,-0.05324
1.792,-0.11387
1.796,-0.13549
1.8,-0.07335
1.804,-0.02739
1.808,0.14598
1.812,0.33198
1.816,0.58126
1.82,0.78938
1.824,0.91452
1.828,0.99401
1.832,0.92153
1.836,0.79818
1.84,0.52468
1.844,0.33035
1.848,0.12497
1.852,-0.06095
1.856,-0.15313
1.86,-0.14071
1.864,-0.15743
1.868,-0.13024
1.872,-0.08965
1.876,-0.07177
1.88,-0.03173
1.884,-0.01395
1.888,-0.00361
1.892,0.00467
1.896,-0.01947
1.9,-0.03398
1.904,-0.04579
1.908,0.00617
1.912,-0.00718
1.916,-0.02396
1.92,0.00382
1.924,-0.01306
1.928,-0.00653
1.932,0.0041
1.936,-0.02217
1.94,-0.00676
1.944,-0.01304
1.948,-0.01589
1.952,-0.02077
1.956,-0.02869
1.96,-0.03345
1.964,-0.01309
1.968,-0.00621
1.972,-0.0141
1.976,0.00826
1.98,-0.01452
1.984,0.00643
1.988,-0.00019
1.992,0.00659
1.996,0.01544
2.0,0.00783
2.004,0.04148
2.008,0.00394
2.012,0.00869
2.016,0.00277
2.02,0.02569
2.024,0.03095
2.028,0.03752
2.032,0.02307
2.036,0.06699
2.04,0.07339
2.044,0.08474
2.048,0.08583
2.052,0.06227
2.056,0.10337
2.06,0.12773
2.064,0.13293
2.068,0.12584
2.072,0.14428
2.076,0.1572
2.08,0.17492
2.084,0.19018
2.088,0.18944
2.092,0.22292
2.096,0.20399
2.1,0.21674
2.104,0.20273
2.108,0.17962
2.112,0.19781
2.116,0.19805
2.12,0.19731
2.124,0.21287
2.128,0.19753
2.132,0.16502
2.136,0.17362
2.14,0.1888
2.144,0.16621
2.148,0.16494
2.152,0.11405
2.156,0.12335
2.16,0.13477
2.164,0.09328
2.168,0.07767
2.172,0.07533
2.176,0.09253
2.18,0.05176
2.184,0.0671
2.188,0.04487
2.192,0.01771
2.196,0.05805
2.2,0.01409
2.204,0.00776
2.208,0.02824
2.212,0.00158
2.216,0.01632
2.22,0.0165
2.224,0.0029
2.228,-0.01087
2.232,0.0161
2.236,0.01196
2.24,0.00277
2.244,-0.03012
2.248,0.00081
2.252,-0.01192
2.256,0.0249
2.26,0.01246
2.264,0.02369
2.268,0.02265
2.272,0.02096
2.276,0.00983
2.28,-0.0001
2.284,0.01662
2.288,0.01113
2.292,0.01183
2.296,0.01846
2.3,0.00115
2.304,0.00935
2.308,-0.01169
2.312,-0.01665
2.316,-0.01115
2.32,0.0185
2.324,0.00899
2.328,-0.00479
2.332,0.01129
2.336,-0.01663
2.34,0.01636
2.344,-0.00885
2.348,0.01314
2.352,0.0194
2.356,0.01357
2.36,0.00458
2.364,0.01747
2.368,-0.02815
2.372,-0.01952
2.376,-0.00472
2.38,0.0033
2.384,0.0242
2.388,0.00666
2.392,-0.01584
2.396,0.0391
2.4,-0.0092
2.404,-0.02218
2.408,0.01003
2.412,0.0006
2.416,-0.00619
2.42,-0.00894
2.424,-0.00298
2.428,0.00408
2.432,0.00415
2.436,0.0057
2.44,0.02126
2.444,0.01969
2.448,0.01697
2.452,0.02592
2.456,0.03997
2.46,0.05245
2.464,0.0342
2.468,0.07839
2.472,0.08236
2.476,0.07519
2.48,0.10992
2.484,0.11082
2.488,0.10172
2.492,0.11736
2.496,0.07091
2.5,0.09417
2.504,0.04424
2.508,0.07537
2.512,0.02632
2.516,0.05298
2.52,0.03643
2.524,0.00778
2.528,0.02744
2.532,-0.00414
2.536,0.00644
2.54,-0.00024
2.544,0.00798
2.548,0.00474
2.552,0.02472
2.556,0.00482
2.56,-0.00684
2.564,0.00343
2.568,-0.00414
2.572,0.00045
2.576,-0.01016
2.58,-0.00983
2.584,0.00216
2.588,0.01393
2.592,0.02199
2.596,-0.00767
2.6,-0.03402
2.604,-0.05018
2.608,-0.08634
2.612,-0.10834
2.616,-0.06109
2.62,0.02893
2.624,0.19309
2.628,0.384
2.632,0.63468
2.636,0.81364
2.64,0.95901
2.644,1.00875
2.648,0.93929
2.652,0.76009
2.656,0.55895
2.66,0.31947
2.664,0.15207
2.668,-0.01091
2.672,-0.14202
2.676,-0.14963
2.68,-0.13369
2.684,-0.1105
2.688,-0.03992
2.692,-0.05007
2.696,-0.02032
2.7,-0.01347
2.704,0.01192
2.708,0.02705
2.712,0.00022
2.716,0.01724
2.72,0.02779
2.724,-0.00333
2.728,0.01662
2.732,0.04231
2.736,-0.02712
2.74,0.01171
2.744,0.0133
2.748,0.01855
2.752,0.02728
2.756,0.02957
2.76,0.00666
2.764,0.03245
2.768,0.00067
2.772,-0.00435
2.776,-0.008
2.78,0.02119
2.784,0.02605
2.788,0.00266
2.792,0.02643
2.796,0.02121
2.8,0.00483
2.804,0.02521
2.808,0.0069
2.812,0.03694
2.816,0.01687
2.82,0.03777
2.824,0.02573
2.828,0.03816
2.832,0.05923
2.836,0.02823
2.84,0.05795
2.844,0.07351
2.848,0.05805
2.852,0.06181
2.856,0.11333
2.86,0.09923
2.864,0.09677
2.868,0.12711
2.872,0.13422
2.876,0.13572
2.88,0.1463
2.884,0.16468
2.888,0.19214
2.892,0.22614
2.896,0.21387
2.9,0.19546
2.904,0.22597
2.908,0.23306
2.912,0.23407
2.916,0.21309
2.92,0.23198
2.924,0.23981
2.928,0.23531
2.932,0.23676
2.936,0.23171
2.94,0.22226
2.944,0.24168
2.948,0.20472
2.952,0.20928
2.956,0.17994
2.96,0.15769
2.964,0.17222
2.968,0.13964
2.972,0.1325
2.976,0.13125
2.98,0.11245
2.984,0.10645
2.988,0.09658
2.992,0.09412
2.996,0.08129
3.0,0.07837
3.004,0.07754
3.008,0.07979
3.012,0.06324
3.016,0.0474
3.02,0.01638
3.024,0.04485
3.028,0.03606
3.032,0.00271
3.036,0.03506
3.04,0.01597
3.044,0.04447
3.048,0.00749
3.052,-0.00113
3.056,0.03543
3.06,0.04096
3.064,0.00142
3.068,0.02497
3.072,0.01187
3.076,0.02894
3.08,-0.01211
3.084,0.04849
3.088,0.00492
3.092,0.01352
3.096,0.0223
3.1,0.01251
3.104,0.0335
3.108,0.0099
3.112,-0.00891
3.116,0.03586
3.12,0.01003
3.124,0.02176
3.128,-0.00295
3.132,-0.01359
3.136,0.02702
3.14,0.04948
3.144,0.02075
3.148,0.02229
3.152,0.02833
3.156,-0.00494
3.16,0.05421
3.164,0.02512
3.168,0.01326
3.172,0.01391
3.176,0.01699
3.18,0.03761
3.184,0.01531
3.188,0.02178
3.192,0.03435
3.196,0.013
3.2,0.02546
3.204,0.01616
3.208,0.03933
3.212,-0.00387
3.216,0.02541
3.22,0.01639
3.224,0.037
3.228,0.00862
3.232,0.02138
3.236,0.03424
3.24,0.02638
3.244,0.00852
3.248,0.02251
3.252,-0.0154
3.256,0.0264
3.26,0.04094
3.264,0.0282
3.268,0.03096
3.272,0.00772
3.276,0.03171
3.28,0.01856
3.284,0.04861
3.288,0.03485
3.292,0.04034
3.296,0.05101
3.3,0.05457
3.304,0.05181
3.308,0.0922
3.312,0.07919
3.316,0.07035
3.32,0.1246
3.324,0.11913
3.328,0.1171
3.332,0.11466
3.336,0.11344
3.34,0.11202
3.344,0.11271
3.348,0.10247
3.352,0.08748
3.356,0.03741
3.36,0.05616
3.364,0.04239
3.368,0.06218
3.372,0.02501
3.376,0.01668
3.38,0.04298
3.384,0.03722
3.388,0.02421
3.392,0.03717
3.396,0.02384
