t_seg,ecg_mV
0.0,-0.04588
0.004,-0.00753
0.008,0.07222
0.012,0.00953
0.016,0.0071
0.02,0.02587
0.024,0.03876
0.028,-0.01024
0.032,0.02269
0.036,-0.02108
0.04,0.05977
0.044,0.00632
0.048,0.05167
0.052,-0.0183
0.056,0.05776
0.06,-0.00244
0.064,-0.01609
0.068,0.05199
0.072,0.0116
0.076,0.00569
0.08,0.03574
0.084,0.01607
0.088,-0.04521
0.092,0.00547
0.096,0.00791
0.1,0.03638
0.104,0.01869
0.108,-0.02199
0.112,0.00246
0.116,-0.03193
0.12,0.07143
0.124,0.00868
0.128,0.04854
0.132,0.08392
0.136,0.06279
0.14,0.12202
0.144,0.11373
0.148,0.09674
0.152,0.08984
0.156,0.12436
0.16,0.11431
0.164,0.16169
0.168,0.12456
0.172,0.14908
0.176,0.08262
0.18,0.09474
0.184,0.06855
0.188,0.06296
0.192,0.12871
0.196,0.07227
0.2,0.0435
0.204,0.0188
0.208,0.07933
0.212,0.01799
0.216,-0.00179
0.22,0.00107
0.224,0.06896
0.228,-0.00245
0.232,-0.00389
0.236,0.0329
0.24,-0.00277
0.244,-0.02304
0.248,-0.00467
0.252,0.00272
0.256,-0.00454
0.26,0.05504
0.264,0.03898
0.268,-0.01998
0.272,0.00352
0.276,0.0318
0.28,0.03164
0.284,0.00236
0.288,-0.10753
0.292,-0.10886
0.296,-0.0551
0.3,0.01321
0.304,0.17137
0.308,0.3915
0.312,0.62425
0.316,0.82404
0.32,1.02356
0.324,1.12406
0.328,1.02836
0.332,0.84623
0.336,0.623
0.34,0.43732
0.344,0.1906
0.348,0.06541
0.352,-0.10989
0.356,-0.15051
0.36,-0.12389
0.364,-0.13397
0.368,-0.04798
0.372,-0.01528
0.376,-0.00318
0.38,0.01499
0.384,0.03467
0.388,0.06561
0.392,0.09957
0.396,0.01403
0.4,0.01023
0.404,0.02167
0.408,0.0141
0.412,0.01827
0.416,-0.00617
0.42,-0.01417
0.424,0.02318
0.428,0.07694
0.432,0.04146
0.436,0.04911
0.44,0.01122
0.444,-0.00629
0.448,-0.00964
0.452,0.00621
0.456,0.04481
0.46,0.04969
0.464,0.09673
0.468,0.05338
0.472,4e-05
0.476,0.02788
0.48,0.027
0.484,0.03579
0.488,0.03627
0.492,0.02453
0.496,-0.02054
0.5,0.01272
0.504,0.00537
0.508,0.05083
0.512,0.07424
0.516,0.06319
0.52,0.02902
0.524,0.08019
0.528,0.12467
0.532,0.04887
0.536,0.06046
0.54,0.03341
0.544,0.16874
0.548,0.08158
0.552,0.14765
0.556,0.16322
0.56,0.18645
0.564,0.14568
0.568,0.2337
0.572,0.17244
0.576,0.19659
0.58,0.21996
0.584,0.23986
0.588,0.23555
0.592,0.33049
0.596,0.26504
0.6,0.18551
0.604,0.21343
0.608,0.25796
0.612,0.3023
0.616,0.2398
0.62,0.12208
0.624,0.20324
0.628,0.17614
0.632,0.19609
0.636,0.22167
0.64,0.19411
0.644,0.20246
0.648,0.13153
0.652,0.17413
0.656,0.20904
0.66,0.20391
0.664,0.15334
0.668,0.21734
0.672,0.22699
0.676,0.19248
0.68,0.21425
0.684,0.18152
0.688,0.16959
0.692,0.16588
0.696,0.10942
0.7,0.13853
0.704,0.09897
0.708,0.09927
0.712,0.04996
0.716,0.0871
0.72,0.02538
0.724,0.00657
0.728,0.02437
0.732,0.01424
0.736,0.06497
0.74,0.07362
0.744,0.05456
0.748,0.03075
0.752,0.02585
0.756,0.06088
0.76,-0.00683
0.764,0.01896
0.768,0.04094
0.772,0.05267
0.776,0.00734
0.78,0.12666
0.784,0.07997
0.788,-0.03254
0.792,0.03175
0.796,-0.03382
0.8,-0.00141
0.804,-0.0059
0.808,-0.1104
0.812,-0.05274
0.816,0.00051
0.82,0.11118
0.824,0.32859
0.828,0.53195
0.832,0.69822
0.836,0.8547
0.84,1.00867
0.844,1.0792
0.848,0.96763
0.852,0.73835
0.856,0.53388
0.86,0.27064
0.864,0.05778
0.868,-0.05663
0.872,-0.11228
0.876,-0.17671
0.88,-0.06511
0.884,-0.06744
0.888,-0.0365
0.892,0.04214
0.896,0.00161
0.9,0.00683
0.904,-0.01061
0.908,0.05663
0.912,-0.01412
0.916,0.04478
0.92,0.07015
0.924,0.06136
0.928,0.03891
0.932,0.00194
0.936,0.05133
0.94,-0.05163
0.944,0.01623
0.948,0.05575
0.952,0.02387
0.956,0.02052
0.96,-0.00185
0.964,0.01859
0.968,0.06456
0.972,-0.00361
0.976,0.02918
0.98,0.09606
0.984,0.00885
0.988,0.034
0.992,0.04303
0.996,0.04498
1.0,0.02532
1.004,0.01355
1.008,0.0792
1.012,0.08488
1.016,0.09279
1.02,0.15298
1.024,0.07654
1.028,0.06311
1.032,0.08167
1.036,0.07341
1.04,0.05702
1.044,0.08812
1.048,0.02522
1.052,0.1107
1.056,0.1146
1.06,0.12627
1.064,0.10229
1.068,0.19691
1.072,0.16877
1.076,0.12837
1.08,0.16331
1.084,0.18605
1.088,0.18092
1.092,0.21044
1.096,0.24818
1.1,0.23516
1.104,0.19752
1.108,0.1944
1.112,0.28985
1.116,0.19897
1.12,0.30875
1.124,0.23171
1.128,0.21791
1.132,0.27075
1.136,0.22086
1.14,0.27858
1.144,0.22244
1.148,0.20204
1.152,0.15884
1.156,0.1974
1.16,0.13348
1.164,0.16184
1.168,0.11232
1.172,0.14411
1.176,0.18377
1.18,0.13278
1.184,0.12441
1.188,0.08993
1.192,0.10898
1.196,0.12151
1.2,0.12976
1.204,0.09335
1.208,0.05944
1.212,0.05583
1.216,0.07415
1.22,0.10905
1.224,-0.00063
1.228,0.07647
1.232,0.04971
1.236,0.03276
1.24,-0.00374
1.244,0.05151
1.248,0.03241
1.252,0.00824
1.256,0.06369
1.26,0.02782
1.264,-0.04529
1.268,0.08823
1.272,0.03682
1.276,-0.01594
1.28,0.03614
1.284,0.02711
1.288,0.06584
1.292,0.00737
1.296,0.05432
1.3,0.04531
1.304,0.00816
1.308,-0.02481
1.312,0.03514
1.316,-0.00036
1.32,0.05207
1.324,0.02091
1.328,0.01802
1.332,-0.04268
1.336,0.07113
1.34,-0.01853
1.344,0.06078
1.348,0.03425
1.352,-0.02172
1.356,0.03214
1.36,0.05934
1.364,0.03171
1.368,0.05563
1.372,0.04514
1.376,0.0626
1.38,0.03974
1.384,0.06841
1.388,0.05034
1.392,0.04629
1.396,0.07043
