t_seg,ecg_mV
0.0,-0.03088
0.004,-0.06459
0.008,-0.03058
0.012,0.01777
0.016,-0.09287
0.02,-0.00309
0.024,-0.01377
0.028,-0.05913
0.032,0.02838
0.036,-0.01975
0.04,-0.04482
0.044,-0.03542
0.048,-0.01217
0.052,-0.02521
0.056,-0.02058
0.06,-0.03144
0.064,-0.04299
0.068,-0.01723
0.072,0.05606
0.076,-0.01166
0.08,-0.07557
0.084,0.01847
0.088,0.02166
0.092,-0.05981
0.096,-0.04693
0.1,-0.04622
0.104,-0.07288
0.108,-0.0055
0.112,0.02198
0.116,0.00973
0.12,0.04118
0.124,0.01849
0.128,-0.01309
0.132,0.01122
0.136,0.12315
0.14,0.10558
0.144,0.0388
0.148,0.05953
0.152,0.04744
0.156,-0.00634
0.16,-0.0264
0.164,0.02959
0.168,0.03139
0.172,0.06721
0.176,-0.06647
0.18,0.01697
0.184,0.01248
0.188,-0.0436
0.192,-0.0217
0.196,0.05011
0.2,-0.05225
0.204,-0.02687
0.208,-0.04396
0.212,-0.04002
0.216,-0.05474
0.22,-0.02918
0.224,-0.05967
0.228,-0.0342
0.232,-0.01258
0.236,-0.04927
0.24,-0.06661
0.244,0.00674
0.248,-0.01643
0.252,0.00532
0.256,0.02188
0.26,0.00421
0.264,-0.10613
0.268,-0.06394
0.272,-0.21013
0.276,-0.06725
0.28,0.02398
0.284,0.12212
0.288,0.33497
0.292,0.57443
0.296,0.79431
0.3,0.95804
0.304,0.95847
0.308,1.04857
0.312,0.73294
0.316,0.56995
0.32,0.37601
0.324,0.09924
0.328,-0.029
0.332,-0.12705
0.336,-0.22549
0.34,-0.20744
0.344,-0.11588
0.348,-0.12742
0.352,-0.0316
0.356,-0.0921
0.36,-0.01716
0.364,-0.02078
0.368,-0.0291
0.372,-0.00406
0.376,-0.02253
0.38,-0.00434
0.384,0.00336
0.388,-0.09218
0.392,-0.01192
0.396,-0.00481
0.4,-0.02104
0.404,-0.00723
0.408,-0.05145
0.412,-0.01178
0.416,-0.0362
0.42,0.02106
0.424,-0.00279
0.428,0.02854
0.432,-0.00125
0.436,0.05489
0.44,0.11941
0.444,0.07864
0.448,0.00016
0.452,0.05178
0.456,0.03345
0.46,0.12024
0.464,0.08961
0.468,0.04646
0.472,0.08245
0.476,0.06598
0.48,0.06753
0.484,0.08732
0.488,0.01772
0.492,0.05995
0.496,0.05684
0.5,0.03862
0.504,0.06511
0.508,0.04756
0.512,0.0241
0.516,0.05969
0.52,0.05993
0.524,0.07763
0.528,0.10017
0.532,0.04338
0.536,0.09548
0.54,0.11268
0.544,0.14059
0.548,0.08172
0.552,0.12735
0.556,0.16635
0.56,0.26476
0.564,0.16996
0.568,0.15386
0.572,0.14184
0.576,0.14677
0.58,0.13999
0.584,0.16845
0.588,0.1051
0.592,0.10613
0.596,0.03841
0.6,0.24986
0.604,0.33429
0.608,0.44332
0.612,0.69
0.616,0.88368
0.62,1.07261
0.624,1.14091
0.628,1.08533
0.632,0.96326
0.636,0.75795
0.64,0.62731
0.644,0.24536
0.648,0.13082
0.652,-0.05823
0.656,-0.17292
0.66,-0.13056
0.664,-0.11205
0.668,-0.08373
0.672,-0.06274
0.676,-0.00282
0.68,-0.02019
0.684,-0.0079
0.688,-0.08044
0.692,-0.02399
0.696,-0.03031
0.7,0.03719
0.704,-0.00571
0.708,0.04281
0.712,0.00222
0.716,-0.02429
0.72,0.02805
0.724,-0.03971
0.728,0.01345
0.732,0.01124
0.736,-0.04583
0.74,-0.01543
0.744,-0.0241
0.748,0.00669
0.752,-0.01767
0.756,0.03208
0.76,0.02432
0.764,-0.01055
0.768,0.02307
0.772,0.07522
0.776,0.02837
0.78,0.03662
0.784,0.03176
0.788,0.11789
0.792,0.12531
0.796,0.08237
0.8,0.11387
0.804,0.11672
0.808,0.07233
0.812,0.03943
0.816,0.11508
0.82,0.11481
0.824,0.08775
0.828,0.03902
0.832,0.0636
0.836,0.0291
0.84,0.08007
0.844,0.11481
0.848,0.08618
0.852,0.09091
0.856,0.04647
0.86,0.13707
0.864,0.14034
0.868,0.12245
0.872,0.1259
0.876,0.16395
0.88,0.16451
0.884,0.1981
0.888,0.18757
0.892,0.17572
0.896,0.20449
0.9,0.24455
0.904,0.19639
0.908,0.26263
0.912,0.19801
0.916,0.18346
0.92,0.16002
0.924,0.13637
0.928,0.00889
0.932,0.09224
0.936,0.16524
0.94,0.22566
0.944,0.51721
0.948,0.6252
0.952,0.85799
0.956,0.97627
0.96,1.10194
0.964,1.09954
0.968,0.93031
0.972,0.6274
0.976,0.43981
0.98,0.20244
0.984,0.0508
0.988,-0.07634
0.992,-0.04944
0.996,-0.16254
1.0,-0.07055
1.004,-0.04962
1.008,-0.03249
1.012,0.00088
1.016,0.02541
1.02,0.02971
1.024,0.005
1.028,0.01692
1.032,-0.02466
1.036,-0.04531
1.04,0.08681
1.044,0.01821
1.048,0.00406
1.052,-0.01679
1.056,-0.01406
1.06,-0.05513
1.064,-0.04989
1.068,0.03142
1.072,-0.04525
1.076,0.02289
1.08,-0.00137
1.084,0.04328
1.088,-0.05043
1.092,-0.01972
1.096,0.00286
1.1,-0.06416
1.104,-0.04139
1.108,-0.04496
1.112,0.03156
1.116,0.00588
1.12,0.02164
1.124,0.00256
1.128,0.10935
1.132,0.01144
1.136,-0.04379
1.14,0.00323
1.144,0.04048
1.148,-0.00049
1.152,0.00457
1.156,0.0835
1.16,0.05049
1.164,0.00375
1.168,0.059
1.172,0.11018
1.176,0.0564
1.18,0.11529
1.184,0.05646
1.188,0.13807
1.192,0.0502
1.196,0.16254
1.2,0.16389
1.204,0.20414
1.208,0.10698
1.212,0.15911
1.216,0.21251
1.22,0.14772
1.224,0.23062
1.228,0.17289
1.232,0.22167
1.236,0.18509
1.24,0.23809
1.244,0.16069
1.248,0.25118
1.252,0.22198
1.256,0.25284
1.26,0.2631
1.264,0.27518
1.268,0.32216
1.272,0.27721
1.276,0.23233
1.28,0.3025
1.284,0.25417
1.288,0.18345
1.292,0.14071
1.296,0.14678
1.3,0.18948
1.304,0.15891
1.308,0.10324
1.312,0.10225
1.316,0.10581
1.32,0.06778
1.324,0.02552
1.328,0.05563
1.332,0.0204
1.336,0.04624
1.34,0.0057
1.344,-0.00639
1.348,0.00459
1.352,-0.04439
1.356,0.00619
1.36,-0.005
1.364,-0.04894
1.368,0.04292
1.372,-0.00073
1.376,-0.04666
1.38,0.01113
1.384,0.08023
1.388,0.02717
1.392,0.00403
1.396,-0.03147
1.4,-0.03916
1.404,-0.17825
1.408,-0.17934
1.412,-0.02323
1.416,0.10177
1.42,0.2546
1.424,0.5022
1.428,0.72468
1.432,0.84462
1.436,0.94497
1.44,0.96704
1.444,0.83824
1.448,0.70686
1.452,0.47213
1.456,0.20018
1.46,0.06604
1.464,-0.11934
1.468,-0.08772
1.472,-0.17839
1.476,-0.09323
1.48,-0.08447
1.484,-0.13292
1.488,0.01739
1.492,-0.01954
1.496,-0.01255
1.5,-0.00376
1.504,0.01031
1.508,-0.03496
1.512,-0.00286
1.516,0.04883
1.52,-0.01508
1.524,0.02869
1.528,-0.02908
1.532,0.0419
1.536,-0.04141
1.54,-0.00642
1.544,0.03911
1.548,0.02879
1.552,-0.05502
1.556,0.00807
1.56,-0.03629
1.564,0.02071
1.568,0.00264
1.572,-0.02022
1.576,0.05528
1.58,0.01857
1.584,-0.00966
1.588,0.00775
1.592,-0.0044
1.596,-0.01155
1.6,-0.00513
1.604,0.04484
1.608,-0.02715
1.612,0.04283
1.616,0.04459
1.62,-0.03801
1.624,0.08839
1.628,0.0722
1.632,0.11864
1.636,0.09668
1.64,0.06961
1.644,0.06876
1.648,0.07456
1.652,0.09149
1.656,0.09384
1.66,0.0995
1.664,0.12795
1.668,0.09944
1.672,0.16813
1.676,0.1424
1.68,0.14393
1.684,0.21485
1.688,0.16658
1.692,0.17711
1.696,0.19631
1.7,0.25862
1.704,0.23701
1.708,0.20944
1.712,0.21247
1.716,0.2095
1.72,0.28653
1.724,0.21373
1.728,0.26517
1.732,0.23008
1.736,0.19359
1.74,0.16181
1.744,0.27545
1.748,0.18949
1.752,0.13323
1.756,0.15091
1.76,0.07037
1.764,0.13962
1.768,0.14437
1.772,0.09319
1.776,0.11941
1.78,0.09426
1.784,0.01931
1.788,0.03938
1.792,0.06095
1.796,0.03197
1.8,0.04658
1.804,0.09196
1.808,-0.0033
1.812,0.04116
1.816,-0.01011
1.82,0.00726
1.824,0.03869
1.828,-0.00687
1.832,0.01656
1.836,0.01985
1.84,0.04742
1.844,0.078
1.848,0.07468
1.852,-0.04209
1.856,-0.02356
1.86,-0.02706
1.864,0.0494
1.868,0.03012
1.872,0.00134
1.876,0.02234
1.88,-0.02833
1.884,0.02072
1.888,-0.02492
1.892,0.02811
1.896,-0.0416
1.9,0.06647
1.904,-0.0411
1.908,0.01767
1.912,0.03102
1.916,-0.04015
1.92,0.04184
1.924,-0.03342
1.928,0.07869
1.932,0.10878
1.936,0.10574
1.94,0.09032
1.944,0.05121
1.948,0.09065
1.952,0.11002
1.956,0.06327
1.96,0.10389
1.964,0.10876
1.968,0.12005
1.972,0.0709
1.976,0.12872
1.98,0.12846
1.984,0.06178
1.988,0.08356
1.992,0.04062
1.996,-0.01914
2.0,0.04481
2.004,0.05834
2.008,0.03664
2.012,0.0389
2.016,0.00109
2.02,0.00628
2.024,0.03358
2.028,0.05754
2.032,0.05374
2.036,0.0482
2.04,0.00392
2.044,0.00978
2.048,0.05331
2.052,0.05335
2.056,0.081
2.06,0.00768
2.064,-0.001
2.068,0.06877
2.072,0.03091
2.076,-0.0824
2.08,-0.05262
2.084,-0.12007
2.088,-0.10335
2.092,-0.02461
2.096,0.165
2.1,0.36783
2.104,0.57692
2.108,0.82376
2.112,0.96758
2.116,1.03706
2.12,1.00436
2.124,0.85532
2.128,0.69651
2.132,0.46237
2.136,0.2362
2.14,0.03441
2.144,-0.09098
2.148,-0.15635
2.152,-0.16435
2.156,-0.04716
2.16,-0.11101
2.164,0.05297
2.168,-0.0214
2.172,0.02345
2.176,0.11499
2.18,-0.05923
2.184,-0.01636
2.188,0.12645
2.192,0.01824
2.196,0.04397
2.2,0.00765
2.204,0.07873
2.208,0.05136
2.212,-0.01426
2.216,0.0884
2.22,-0.01989
2.224,0.0118
2.228,-0.00838
2.232,0.03102
2.236,0.0805
2.24,0.06159
2.244,-0.03478
2.248,0.06635
2.252,-0.04095
2.256,0.05876
2.26,0.05508
2.264,0.02811
2.268,0.05726
2.272,0.00061
2.276,0.01967
2.28,0.03777
2.284,0.02256
2.288,0.07201
2.292,-0.01164
2.296,0.00597
2.3,0.07509
2.304,0.06695
2.308,0.00917
2.312,0.11018
2.316,0.07263
2.32,0.06342
2.324,0.10812
2.328,0.13942
2.332,0.11648
2.336,0.14821
2.34,0.12376
2.344,0.12536
2.348,0.11689
2.352,0.1966
2.356,0.2053
2.36,0.13957
2.364,0.20414
2.368,0.23223
2.372,0.2021
2.376,0.19834
2.38,0.24776
2.384,0.17232
2.388,0.30975
2.392,0.26137
2.396,0.33804
2.4,0.28534
2.404,0.25761
2.408,0.28537
2.412,0.18906
2.416,0.25694
2.42,0.25135
2.424,0.26499
2.428,0.24169
2.432,0.16779
2.436,0.20454
2.44,0.17967
2.444,0.17563
2.448,0.18996
2.452,0.0754
2.456,0.06618
2.46,0.14256
2.464,0.14392
2.468,0.11805
2.472,0.12042
2.476,0.04418
2.48,0.07325
2.484,0.09958
2.488,0.06563
2.492,0.04687
2.496,0.02228
2.5,0.07861
2.504,0.011
2.508,0.07272
2.512,0.03363
2.516,0.04725
2.52,0.04691
2.524,0.01865
2.528,0.08221
2.532,0.05718
2.536,0.08261
2.54,0.08114
2.544,0.1266
2.548,0.09276
2.552,0.12432
2.556,0.16818
2.56,0.11317
2.564,0.01311
2.568,0.0883
2.572,0.0664
2.576,0.05845
2.58,0.07274
2.584,0.11176
2.588,0.02957
2.592,0.01243
2.596,0.06219
2.6,-0.00921
2.604,0.06202
2.608,0.0456
2.612,-0.04512
2.616,-0.00248
2.62,0.00659
2.624,0.04477
2.628,0.04525
2.632,0.02738
2.636,0.02416
2.64,0.05517
2.644,-0.02159
2.648,-0.00966
2.652,0.03662
2.656,0.04846
2.66,0.00357
2.664,0.01443
2.668,-0.01471
2.672,0.01807
2.676,-0.0936
2.68,-0.05891
2.684,-0.06734
2.688,0.05607
2.692,0.22842
2.696,0.46656
2.7,0.76617
2.704,0.89109
2.708,1.01205
2.712,1.02843
2.716,0.92018
2.72,0.78479
2.724,0.56443
2.728,0.30837
2.732,0.08549
2.736,-0.07387
2.74,-0.05914
2.744,-0.17014
2.748,-0.11253
2.752,-0.04057
2.756,-0.01978
2.76,0.03016
2.764,0.03332
2.768,0.04782
2.772,0.0255
2.776,-0.00528
2.78,0.05028
2.784,-1e-05
2.788,-0.01778
2.792,0.06671
2.796,0.00123
2.8,0.06654
2.804,0.01641
2.808,0.0238
2.812,0.00636
2.816,0.09276
2.82,0.09377
2.824,0.04205
2.828,0.00391
2.832,0.09655
2.836,0.0919
2.84,-0.03325
2.844,0.02134
2.848,0.1061
2.852,0.03823
2.856,0.09649
2.86,0.09812
2.864,0.07496
2.868,0.10055
2.872,0.03938
2.876,0.06628
2.88,0.02293
2.884,0.03837
2.888,0.00102
2.892,0.0774
2.896,0.09006
2.9,0.02703
2.904,0.02812
2.908,-0.01421
2.912,0.05732
