t_seg,ecg_mV
0.0,-0.01612
0.004,-0.06147
0.008,-0.0121
0.012,-0.00317
0.016,-0.03994
0.02,-0.03289
0.024,0.01288
0.028,-0.00134
0.032,0.00062
0.036,-0.00703
0.04,0.06335
0.044,-0.04405
0.048,-0.01952
0.052,-0.00922
0.056,-0.00592
0.06,-0.07262
0.064,-0.09025
0.068,0.01412
0.072,-0.00128
0.076,-0.02324
0.08,-0.0674
0.084,-0.05379
0.088,-0.07747
0.092,-0.07257
0.096,0.0024
0.1,-0.0099
0.104,-0.0251
0.108,-0.01636
0.112,-0.01686
0.116,-0.05745
0.12,0.00343
0.124,-0.04338
0.128,-0.03488
0.132,-0.05159
0.136,-0.05425
0.14,-0.01256
0.144,0.03269
0.148,0.00769
0.152,-0.01613
0.156,-0.01493
0.16,-0.01986
0.164,-0.00206
0.168,-0.01434
0.172,0.00026
0.176,-0.10607
0.18,0.0191
0.184,-0.06672
0.188,0.04658
0.192,0.02019
0.196,-0.03918
0.2,0.02283
0.204,-0.00891
0.208,0.01597
0.212,-0.05114
0.216,0.00332
0.22,-0.00877
0.224,-0.02412
0.228,-0.03256
0.232,-0.03997
0.236,-0.01493
0.24,0.02272
0.244,-0.04344
0.248,-0.09923
0.252,0.00303
0.256,-0.01304
0.26,-0.08428
0.264,-0.00047
0.268,-0.0342
0.272,-0.02165
0.276,-0.0337
0.28,0.0204
0.284,0.04981
0.288,0.05945
0.292,-0.02679
0.296,0.03882
0.3,0.07343
0.304,-0.01564
0.308,0.01828
0.312,0.02885
0.316,0.071
0.32,0.09305
0.324,0.03309
0.328,0.01491
0.332,0.06362
0.336,0.04003
0.34,0.02909
0.344,-0.00436
0.348,0.08051
0.352,0.05045
0.356,0.08356
0.36,0.01777
0.364,-0.0116
0.368,0.02238
0.372,0.06901
0.376,-0.01216
0.38,-0.00217
0.384,0.03136
0.388,-0.0484
0.392,-0.06745
0.396,-0.07049
0.4,-0.00492
0.404,0.01168
0.408,0.04005
0.412,-0.02896
0.416,-0.08499
0.42,-0.09106
0.424,-0.0131
0.428,0.02727
0.432,-0.00246
0.436,0.06123
0.44,-0.08044
0.444,-0.0513
0.448,-0.05826
0.452,-0.0209
0.456,-0.08006
0.46,-0.17419
0.464,-0.11577
0.468,-0.00741
0.472,0.17559
0.476,0.29788
0.48,0.54034
0.484,0.78294
0.488,0.90284
0.492,0.93388
0.496,0.85882
0.5,0.7902
0.504,0.55045
0.508,0.37737
0.512,0.15858
0.516,-0.05742
0.52,-0.11942
0.524,-0.20663
0.528,-0.15032
0.532,-0.13153
0.536,-0.06947
0.54,-0.0441
0.544,-0.0712
0.548,-0.00467
0.552,-0.02972
0.556,-0.00542
0.56,0.00868
0.564,0.01903
0.568,-0.04406
0.572,-0.03275
0.576,-0.04119
0.58,-0.05159
0.584,0.04881
0.588,0.03024
0.592,-0.00057
0.596,-0.01698
0.6,-0.05414
0.604,0.04614
0.608,-0.02622
0.612,-0.01315
0.616,-0.00754
0.62,-0.06579
0.624,-0.01865
0.628,-0.00055
0.632,-0.00147
0.636,-0.00376
0.64,-0.02449
0.644,0.04306
0.648,0.0325
0.652,-0.0747
0.656,0.015
0.66,0.07233
0.664,0.03744
0.668,-0.00434
0.672,-0.08868
0.676,0.05259
0.68,-0.00286
0.684,-0.02363
0.688,0.04392
0.692,0.00586
0.696,0.0463
0.7,0.0611
0.704,0.06197
0.708,0.08813
0.712,0.06021
0.716,0.12305
0.72,0.06529
0.724,0.06914
0.728,0.08266
0.732,0.13419
0.736,0.21338
0.74,0.11793
0.744,0.16101
0.748,0.16285
0.752,0.22076
0.756,0.20199
0.76,0.27785
0.764,0.13409
0.768,0.26696
0.772,0.16901
0.776,0.2088
0.78,0.16214
0.784,0.26993
0.788,0.17911
0.792,0.16499
0.796,0.15818
0.8,0.1521
0.804,0.17903
0.808,0.18936
0.812,0.20069
0.816,0.14406
0.82,0.0942
0.824,0.14053
0.828,0.11856
0.832,0.11984
0.836,0.06614
0.84,0.0292
0.844,-0.01325
0.848,0.03072
0.852,0.02484
0.856,-0.00728
0.86,0.02227
0.864,0.09505
0.868,-0.0329
0.872,0.04169
0.876,0.00938
0.88,-0.04017
0.884,0.03253
0.888,-0.00317
0.892,0.02025
0.896,0.01188
0.9,0.03796
0.904,0.0214
0.908,0.04201
0.912,-0.03095
0.916,0.01665
0.92,0.02632
0.924,0.0283
0.928,-0.01469
0.932,0.02332
0.936,-0.02986
0.94,0.07643
0.944,-0.00079
0.948,-0.01505
0.952,0.0017
0.956,-0.0358
0.96,0.03435
0.964,0.00856
0.968,-0.009
0.972,0.05031
0.976,0.03197
0.98,0.1349
0.984,-0.03312
0.988,0.00366
0.992,0.11464
0.996,0.09202
1.0,0.09686
1.004,0.08882
1.008,0.12815
1.012,0.12365
1.016,0.06016
1.02,0.04595
1.024,0.10666
1.028,0.10631
1.032,0.10004
1.036,0.07387
1.04,0.01643
1.044,-0.01462
1.048,0.00704
1.052,-0.03016
1.056,-0.04097
1.06,-0.07679
1.064,-0.04194
1.068,-0.06467
1.072,-0.02171
1.076,-0.05617
1.08,0.02576
1.084,-0.0191
1.088,-0.02892
1.092,0.003
1.096,0.00538
1.1,-0.00454
1.104,-0.04314
1.108,0.03385
1.112,-0.03314
1.116,-0.0222
1.12,0.00902
1.124,-0.01497
1.128,-0.13559
1.132,-0.05994
1.136,-0.07077
1.14,-0.06025
1.144,0.15171
1.148,0.32204
1.152,0.57306
1.156,0.77833
1.16,0.94326
1.164,0.99459
1.168,0.90816
1.172,0.79769
1.176,0.58048
1.18,0.38897
1.184,0.11737
1.188,-0.00497
1.192,-0.10364
1.196,-0.14074
1.2,-0.15391
1.204,-0.09268
1.208,-0.0668
1.212,-0.06505
1.216,0.04798
1.22,0.00528
1.224,-0.00606
1.228,-0.02489
1.232,0.00584
1.236,0.03818
1.24,-0.03936
