t_seg,ecg_mV
0.0,-0.02516
0.004,0.01554
0.008,-0.02437
0.012,-0.02596
0.016,-0.03384
0.02,-0.06646
0.024,-0.02559
0.028,-0.01712
0.032,-0.03767
0.036,-0.01499
0.04,0.01135
0.044,-0.04837
0.048,-2e-05
0.052,0.00804
0.056,-0.02154
0.06,-0.08053
0.064,0.03999
0.068,-0.03887
0.072,0.00914
0.076,-0.02611
0.08,-0.0409
0.084,-0.03552
0.088,-0.0182
0.092,0.04958
0.096,0.02358
0.1,-0.03559
0.104,-0.01515
0.108,-0.06201
0.112,-0.05714
0.116,0.00113
0.12,-0.02108
0.124,-0.03817
0.128,-0.02145
0.132,-0.02691
0.136,-0.0629
0.14,-0.03857
0.144,-0.03472
0.148,-0.04223
0.152,-0.05034
0.156,-0.01188
0.16,-0.03908
0.164,-0.00711
0.168,-0.09736
0.172,-0.10645
0.176,0.00751
0.18,-0.01326
0.184,-0.06509
0.188,-0.00064
0.192,-0.03488
0.196,-0.00087
0.2,-0.01179
0.204,-0.10443
0.208,-0.03449
0.212,0.0133
0.216,0.04091
0.22,-0.04454
0.224,-0.00073
0.228,-0.02243
0.232,-0.04342
0.236,-0.03969
0.24,-0.00052
0.244,-0.01002
0.248,0.01345
0.252,0.0675
0.256,0.06885
0.26,0.05082
0.264,0.03427
0.268,0.02653
0.272,0.08698
0.276,0.09766
0.28,0.11648
0.284,0.06939
0.288,0.04673
0.292,0.04473
0.296,0.03057
0.3,-0.0224
0.304,0.0051
0.308,0.05632
0.312,0.01817
0.316,-0.0145
0.32,-0.05549
0.324,0.02606
0.328,-0.00211
0.332,0.03572
0.336,-0.06908
0.34,0.01855
0.344,0.00613
0.348,-0.0031
0.352,0.01482
0.356,-0.0448
0.36,-0.05805
0.364,-0.04428
0.368,-0.04551
0.372,-0.01049
0.376,-0.05943
0.38,-0.02611
0.384,-0.02111
0.388,-0.05253
0.392,-0.05119
0.396,-0.08518
0.4,-0.09227
0.404,-0.1471
0.408,-0.1388
0.412,-0.0524
0.416,0.16663
0.42,0.22264
0.424,0.51295
0.428,0.70341
0.432,0.89643
0.436,0.95804
0.44,0.99897
0.444,0.8487
0.448,0.6067
0.452,0.39457
0.456,0.17804
0.46,0.01967
0.464,-0.09602
0.468,-0.18171
0.472,-0.21033
0.476,-0.17879
0.48,-0.1716
0.484,-0.09141
0.488,-0.06173
0.492,-0.07569
0.496,-0.1018
0.5,-0.05846
0.504,-0.05373
0.508,-0.04634
0.512,-0.00489
0.516,-0.06078
0.52,0.03456
0.524,-0.04444
0.528,0.01728
0.532,0.01382
0.536,-0.02978
0.54,-0.05949
0.544,-0.02674
0.548,-0.05369
0.552,-0.05248
0.556,-0.0845
0.56,-0.0234
0.564,-0.04701
0.568,-0.02689
0.572,-0.06548
0.576,-0.05808
0.58,-0.0085
0.584,-0.04424
0.588,-0.04257
0.592,0.02535
0.596,-0.09507
0.6,-0.05718
0.604,-0.02427
0.608,-0.02017
0.612,0.01581
0.616,-0.04724
0.62,-0.01424
0.624,0.01139
0.628,-0.02709
0.632,-0.03706
0.636,0.04469
0.64,0.04314
0.644,0.01193
0.648,0.01771
0.652,0.01231
0.656,0.05407
0.66,0.08171
0.664,0.13262
0.668,0.0872
0.672,0.06289
0.676,0.14224
0.68,0.09977
0.684,0.09176
0.688,0.14969
0.692,0.19416
0.696,0.08958
0.7,0.15823
0.704,0.25522
0.708,0.25957
0.712,0.15372
0.716,0.21853
0.72,0.1872
0.724,0.11411
0.728,0.13898
0.732,0.15904
0.736,0.27026
0.74,0.14407
0.744,0.24236
0.748,0.12277
0.752,0.163
0.756,0.0787
0.76,0.1037
0.764,0.08402
0.768,0.02814
0.772,0.05277
0.776,-0.00108
0.78,0.04674
0.784,0.07302
0.788,0.00235
0.792,0.02811
0.796,-0.01016
0.8,-0.04817
0.804,0.04421
0.808,0.03691
0.812,0.038
0.816,-0.00627
0.82,0.04077
0.824,0.01275
0.828,-0.05379
0.832,0.01289
0.836,-0.01747
0.84,0.01015
0.844,-0.10227
0.848,-0.00668
0.852,-0.00516
0.856,0.00678
0.86,0.01665
0.864,-0.10647
0.868,0.00271
0.872,-0.03948
0.876,0.00741
0.88,-0.05791
0.884,-0.04468
0.888,-0.06085
0.892,-0.03837
0.896,-0.00281
0.9,-0.03429
0.904,-0.06793
0.908,0.01602
0.912,-0.04788
0.916,0.04165
0.92,0.04843
0.924,0.01679
0.928,-0.02422
0.932,-0.03663
0.936,-0.03209
0.94,-0.05181
0.944,-0.0794
0.948,-0.06228
0.952,-0.0727
0.956,-0.00686
0.96,-0.01067
0.964,0.02232
0.968,0.00961
0.972,-0.00069
0.976,-0.01372
0.98,-0.02604
0.984,0.00505
0.988,0.02726
0.992,0.02605
0.996,0.0833
1.0,0.01832
1.004,0.08868
1.008,0.07204
1.012,0.0709
1.016,0.09174
1.02,0.05804
1.024,0.05168
1.028,0.11213
1.032,0.0015
1.036,0.0867
1.04,0.00803
1.044,-0.01292
1.048,0.00945
1.052,-0.04282
1.056,-0.06814
1.06,-0.04759
1.064,-0.02586
1.068,-0.0266
1.072,-0.07339
1.076,-0.09432
1.08,-0.05754
1.084,0.00163
1.088,0.01812
1.092,-0.009
1.096,-0.04636
1.1,0.00603
1.104,-0.07294
1.108,-0.05821
1.112,0.02671
1.116,-0.06092
1.12,-0.10718
