t_seg,ecg_mV
0.0,-0.00296
0.004,0.01493
0.008,-0.02863
0.012,-0.05412
0.016,-0.05363
0.02,-0.00207
0.024,0.00111
0.028,-0.00595
0.032,-0.04832
0.036,-0.01696
0.04,-0.02107
0.044,-0.01756
0.048,0.00523
0.052,-0.01751
0.056,-0.00163
0.06,-0.02309
0.064,-0.01539
0.068,-0.00348
0.072,-0.07663
0.076,-0.03688
0.08,-0.04221
0.084,-0.04817
0.088,-0.03549
0.092,0.0264
0.096,-0.05628
0.1,0.00786
0.104,-0.08499
0.108,-0.03787
0.112,-0.0205
0.116,-0.00574
0.12,-0.00142
0.124,0.0014
0.128,-0.03862
0.132,-0.04265
0.136,0.0035
0.14,-0.03327
0.144,-0.07128
0.148,-0.06635
0.152,-0.05891
0.156,-0.00938
0.16,-0.02185
0.164,-0.00272
0.168,-0.04189
0.172,-0.02144
0.176,-0.00514
0.18,-0.03791
0.184,-0.01114
0.188,-0.05035
0.192,-0.03993
0.196,-0.04064
0.2,-0.06918
0.204,-0.01032
0.208,-0.04384
0.212,-0.02702
0.216,-0.01068
0.22,-0.01192
0.224,-0.00431
0.228,-0.03108
0.232,-0.04249
0.236,-0.03051
0.24,-0.0868
0.244,-0.07841
0.248,-0.07404
0.252,-0.06257
0.256,-0.01349
0.26,-0.05881
0.264,-0.0397
0.268,0.02013
0.272,-0.03602
0.276,0.00501
0.28,-0.0495
0.284,-0.01851
0.288,-0.03736
0.292,-0.007
0.296,0.04483
0.3,-0.03336
0.304,0.05435
0.308,0.05893
0.312,0.0396
0.316,0.01688
0.32,0.07361
0.324,0.05224
0.328,0.07471
0.332,0.05973
0.336,0.10487
0.34,0.02875
0.344,-0.01082
0.348,0.01966
0.352,0.01067
0.356,0.04174
0.36,0.01636
0.364,-0.00571
0.368,0.02915
0.372,-0.06633
0.376,-0.04887
0.38,-0.06002
0.384,-0.04191
0.388,-0.07685
0.392,-0.00667
0.396,-0.03681
0.4,-0.08059
0.404,-0.06471
0.408,-0.01823
0.412,0.0001
0.416,0.04062
0.42,0.07264
0.424,-0.01517
0.428,-0.06578
0.432,-0.11099
0.436,-0.04109
0.44,-0.10682
0.444,-0.13102
0.448,-0.16622
0.452,-0.13769
0.456,-0.02149
0.46,0.08273
0.464,0.25509
0.468,0.43569
0.472,0.62627
0.476,0.84433
