t_seg,ecg_mV
0.0,0.02041
0.004,-0.03205
0.008,0.04011
0.012,-0.01735
0.016,-0.01541
0.02,0.08828
0.024,0.01619
0.028,0.01481
0.032,-0.0907
0.036,0.01724
0.04,0.01624
0.044,-0.04251
0.048,-0.00838
0.052,0.05733
0.056,0.00599
0.06,-0.01192
0.064,-0.02833
0.068,-0.02473
0.072,-0.15309
0.076,-0.05105
0.08,-0.08958
0.084,0.04889
0.088,0.20545
0.092,0.42987
0.096,0.56448
0.1,0.85746
0.104,1.00349
0.108,0.98984
0.112,0.92246
0.116,0.79688
0.12,0.54982
0.124,0.34912
0.128,0.08279
0.132,-0.05762
0.136,-0.15062
0.14,-0.13593
0.144,-0.12561
0.148,-0.08559
0.152,-0.03844
0.156,-0.04422
0.16,0.01593
0.164,0.04729
0.168,0.0559
0.172,0.01772
0.176,0.03922
0.18,0.02227
0.184,0.01628
0.188,-0.02826
0.192,0.0118
0.196,-0.0132
0.2,0.03624
0.204,0.00411
0.208,0.05843
0.212,0.02196
0.216,-0.04771
0.22,-0.02337
0.224,0.02511
0.228,-0.04125
0.232,0.05095
0.236,0.01631
0.24,-0.03491
0.244,-0.00438
0.248,0.06957
0.252,-0.01473
0.256,0.02269
0.26,-0.0121
0.264,-0.00087
0.268,0.00787
0.272,-0.03107
0.276,0.00565
0.28,0.0568
0.284,0.03056
0.288,0.01731
0.292,0.0888
0.296,0.1007
0.3,-0.0005
0.304,-0.02009
0.308,0.02869
0.312,0.02883
0.316,-0.00477
0.32,0.05275
0.324,0.11029
0.328,0.12582
0.332,0.10312
0.336,0.10905
0.34,0.16804
0.344,0.10665
0.348,0.16035
0.352,0.19284
0.356,0.12015
0.36,0.16767
0.364,0.20602
0.368,0.18031
0.372,0.23643
0.376,0.12872
0.38,0.23594
0.384,0.22784
0.388,0.25492
0.392,0.18448
0.396,0.25239
0.4,0.15427
0.404,0.19671
0.408,0.13724
0.412,0.14396
0.416,0.2071
0.42,0.20742
0.424,0.15666
0.428,0.1252
0.432,0.1908
0.436,0.16857
0.44,0.11306
0.444,0.06595
0.448,0.07586
0.452,0.06917
0.456,0.06395
0.46,0.02753
0.464,0.05042
0.468,0.09853
0.472,0.04613
0.476,0.03861
0.48,-0.0246
0.484,0.06257
0.488,0.03003
0.492,0.0084
0.496,-0.0598
0.5,-0.0166
0.504,-0.0569
0.508,-0.03538
0.512,0.036
0.516,-0.04651
0.52,-0.01203
0.524,-0.04125
0.528,0.0396
0.532,-0.03062
0.536,0.0139
0.54,-0.01123
0.544,-0.04049
0.548,0.02018
0.552,-0.00566
0.556,-0.04846
0.56,-0.0208
0.564,-0.04085
0.568,-0.05482
0.572,-0.05438
0.576,-0.07276
0.58,-0.02607
0.584,-0.0437
0.588,-0.02936
0.592,0.0592
0.596,0.05947
0.6,-0.04148
0.604,0.01315
0.608,0.00075
0.612,0.02342
0.616,0.07471
0.62,-0.02032
0.624,0.02116
0.628,-0.01727
0.632,-0.00678
0.636,-0.01295
0.64,-0.04448
0.644,0.06505
0.648,0.04954
0.652,0.0703
0.656,0.05983
0.66,0.02445
0.664,0.10678
0.668,0.12176
0.672,0.11953
0.676,0.11078
0.68,0.08851
0.684,0.08673
0.688,0.09446
0.692,0.14449
0.696,0.06121
0.7,0.05959
0.704,0.0288
0.708,-0.0382
0.712,0.05498
0.716,0.04726
0.72,0.03028
0.724,-0.00617
0.728,-0.03341
0.732,-0.02346
0.736,-0.0013
0.74,0.01368
0.744,0.01638
0.748,0.02916
0.752,0.00496
0.756,0.00854
0.76,-0.06271
0.764,0.00291
0.768,-0.03743
0.772,-0.04064
0.776,0.00157
0.78,-0.00732
0.784,0.0344
0.788,-0.03771
0.792,-0.03779
0.796,-0.02469
0.8,-0.14145
0.804,-0.11125
0.808,-0.09086
0.812,0.04542
0.816,0.18964
0.82,0.42742
0.824,0.67675
0.828,0.81148
0.832,0.98205
0.836,0.9209
0.84,0.90657
0.844,0.70472
0.848,0.57411
0.852,0.27542
0.856,0.01117
0.86,-0.02831
0.864,-0.221
0.868,-0.25406
0.872,-0.16624
0.876,0.00183
0.88,-0.03748
0.884,0.00648
0.888,-0.06137
0.892,0.00432
0.896,0.04019
0.9,-0.00827
0.904,-0.01216
0.908,-0.00448
0.912,0.0179
0.916,-0.04092
0.92,-0.0188
0.924,-0.03799
0.928,-0.05134
0.932,0.00709
0.936,-0.03028
0.94,-0.00567
0.944,0.05389
0.948,-0.00401
0.952,0.00457
0.956,-0.05505
0.96,0.00529
0.964,0.00103
0.968,0.00737
0.972,-0.04124
0.976,-0.01765
0.98,0.0093
0.984,-0.03755
0.988,-0.01683
0.992,0.07492
0.996,-0.04291
1.0,-0.0184
1.004,0.04838
1.008,-0.01076
1.012,-0.01558
1.016,0.00474
1.02,0.01819
1.024,-0.01909
1.028,-0.02112
1.032,0.01735
1.036,0.0697
1.04,0.01194
1.044,0.07299
1.048,0.05646
1.052,0.05175
1.056,0.00222
1.06,0.08177
1.064,0.11284
1.068,0.08141
1.072,0.06792
1.076,0.11521
1.08,0.1508
1.084,0.12555
1.088,0.17375
1.092,0.14873
1.096,0.15249
1.1,0.23882
1.104,0.2187
1.108,0.19204
1.112,0.18485
1.116,0.17874
1.12,0.19697
1.124,0.2365
1.128,0.15859
1.132,0.14761
1.136,0.13798
1.14,0.17772
1.144,0.11838
1.148,0.16958
1.152,0.15634
1.156,0.12845
1.16,0.09284
1.164,0.07869
1.168,0.11398
1.172,0.09217
1.176,-4e-05
1.18,0.00426
1.184,0.09288
1.188,0.06211
1.192,-0.0552
1.196,0.00371
1.2,0.05807
1.204,-0.05455
1.208,0.04274
1.212,-0.01436
1.216,-0.01896
1.22,0.00494
1.224,0.03016
1.228,-0.04629
1.232,0.01463
1.236,0.02307
1.24,0.05892
1.244,0.02222
1.248,-0.02957
1.252,0.00314
1.256,-0.04199
1.26,-0.00187
1.264,-0.00719
1.268,-0.03078
1.272,0.00717
1.276,-0.01563
1.28,-0.00019
1.284,0.01023
1.288,-0.05031
1.292,-0.04394
1.296,0.00199
1.3,0.00228
1.304,0.05636
1.308,0.03308
1.312,0.00098
1.316,0.08127
1.32,0.08407
1.324,0.12655
1.328,0.04327
1.332,0.07415
1.336,0.0248
