t_seg,ecg_mV
0.0,0.00564
0.004,0.02703
0.008,-0.03789
0.012,0.00225
0.016,-0.00093
0.02,0.00163
0.024,0.0074
0.028,0.00649
0.032,0.00544
0.036,0.02677
0.04,-0.00743
0.044,-0.00612
0.048,0.01775
0.052,0.00369
0.056,0.00168
0.06,0.0181
0.064,0.01666
0.068,-0.00036
0.072,0.01234
0.076,-0.00037
0.08,0.01347
0.084,0.03969
0.088,0.02993
0.092,0.00346
0.096,0.00247
0.1,0.01883
0.104,0.00265
0.108,0.00095
0.112,0.01069
0.116,-0.00452
0.12,0.02404
0.124,0.02206
0.128,0.02253
0.132,-0.00966
0.136,-0.00985
0.14,-0.01838
0.144,0.03124
0.148,-0.01079
0.152,0.01956
0.156,-0.01288
0.16,-0.0027
0.164,-0.00578
0.168,-0.00632
0.172,-0.00413
0.176,0.02433
0.18,0.00025
0.184,-0.00881
0.188,0.00236
0.192,0.01499
0.196,0.01103
0.2,-0.00069
0.204,-0.00401
0.208,-0.00604
0.212,0.0262
0.216,-0.00688
0.22,0.01001
0.224,0.00379
0.228,0.01746
0.232,-0.02373
0.236,0.00844
0.24,0.02765
0.244,0.01888
0.248,0.01387
0.252,0.0115
0.256,0.01148
0.26,0.01261
0.264,0.01122
0.268,0.0065
0.272,0.02347
0.276,-0.03015
0.28,0.01376
0.284,0.00413
0.288,-0.03982
0.292,0.01239
0.296,-0.00834
0.3,-0.03142
0.304,-0.0363
0.308,0.01356
0.312,-0.00045
0.316,-0.00282
0.32,0.01616
0.324,0.03249
0.328,-0.00045
0.332,-0.01075
0.336,-0.00219
0.34,-0.00924
0.344,0.00492
0.348,-0.01597
0.352,0.00577
0.356,0.0007
0.36,0.00783
0.364,-0.0135
0.368,0.0024
0.372,0.01309
0.376,0.00229
0.38,-0.03428
0.384,-0.0015
0.388,-0.00129
0.392,0.01618
0.396,-0.03191
0.4,-0.00304
0.404,-0.00035
0.408,-0.00041
0.412,0.01337
0.416,0.00595
0.42,0.00928
0.424,0.01481
0.428,0.00422
0.432,0.00628
0.436,0.02895
0.44,0.01463
0.444,0.01692
0.448,-0.01065
0.452,0.02596
0.456,0.00383
0.46,-0.03149
0.464,-0.01291
0.468,-0.03604
0.472,-0.01103
0.476,-0.01599
0.48,-0.00389
0.484,0.01483
0.488,0.00898
0.492,0.00561
0.496,-0.01099
0.5,-0.00856
0.504,0.00015
0.508,-0.00921
0.512,-0.02592
0.516,-0.01367
0.52,0.00903
0.524,0.00126
0.528,-0.00246
0.532,-0.00839
0.536,-0.00275
0.54,-0.00991
0.544,0.00456
0.548,-0.01289
0.552,-0.02582
0.556,-0.02033
0.56,-0.01619
0.564,-0.0018
0.568,-0.00531
0.572,-0.01856
0.576,-0.03877
0.58,0.0029
0.584,0.00041
0.588,-0.04677
0.592,0.00748
0.596,-0.00975
0.6,-0.02286
0.604,-0.04458
0.608,-0.00573
0.612,0.01156
0.616,-0.02058
0.62,-0.0001
0.624,0.01801
0.628,-0.0306
0.632,-0.00142
0.636,-0.01494
0.64,-0.00558
0.644,-0.01182
0.648,-0.02297
0.652,0.00244
0.656,-0.00689
0.66,-0.01421
0.664,-0.00427
0.668,-0.01797
0.672,-0.0537
0.676,-0.03139
0.68,0.00247
0.684,-0.00284
0.688,-0.02209
0.692,-0.00701
0.696,-0.00232
0.7,0.0152
0.704,0.03191
0.708,0.00808
0.712,-0.00442
0.716,0.00842
0.72,0.01354
0.724,0.03218
0.728,0.02513
0.732,0.05646
0.736,0.07672
0.74,0.04873
0.744,0.08905
0.748,0.08919
0.752,0.09977
0.756,0.10111
0.76,0.08194
0.764,0.04992
0.768,0.05932
0.772,0.06143
0.776,0.01447
0.78,0.01824
0.784,0.00367
0.788,0.02844
0.792,-0.00916
0.796,-0.01063
0.8,-0.02189
0.804,-0.01998
0.808,0.00482
0.812,-0.01084
0.816,-0.02996
0.82,-0.00226
0.824,-0.02557
0.828,0.00388
0.832,-0.02285
0.836,-0.0099
0.84,0.01632
