t_seg,ecg_mV
0.0,0.00444
0.004,0.05762
0.008,0.05485
0.012,0.0563
0.016,0.06949
0.02,0.08108
0.024,0.06255
0.028,0.08154
0.032,0.0907
0.036,0.06044
0.04,0.11124
0.044,0.0646
0.048,0.05038
0.052,0.03066
0.056,0.04136
0.06,0.03068
0.064,-0.01018
0.068,0.01856
0.072,0.00541
0.076,-0.02387
0.08,-0.00801
0.084,-0.00132
0.088,-0.03182
0.092,-0.01416
0.096,-0.01525
0.1,-0.00082
0.104,-0.01687
0.108,-0.00066
0.112,-0.03158
0.116,-0.00179
0.12,-0.00568
0.124,0.01944
0.128,-0.01586
0.132,-0.01077
0.136,0.00479
0.14,-0.02104
0.144,-0.02819
0.148,-0.03988
0.152,-0.09176
0.156,-0.12954
0.16,-0.11527
0.164,-0.01861
0.168,0.09585
0.172,0.2759
0.176,0.50313
0.18,0.7157
0.184,0.90217
0.188,0.97513
0.192,0.97463
0.196,0.85291
0.2,0.6675
0.204,0.45082
0.208,0.20843
0.212,0.04674
0.216,-0.07653
0.22,-0.17018
0.224,-0.17447
0.228,-0.12517
0.232,-0.12084
0.236,-0.05312
0.24,-0.05962
0.244,0.01737
0.248,-0.00853
0.252,-0.00586
0.256,-0.00526
0.26,-0.01603
0.264,-0.01643
0.268,-0.00064
0.272,0.02116
0.276,0.00209
0.28,-0.0425
0.284,-0.01539
0.288,-0.0392
0.292,0.0033
0.296,-0.02418
0.3,-0.00944
0.304,-0.02172
0.308,-0.01024
0.312,-0.00063
0.316,-0.01525
0.32,-0.00491
0.324,0.01867
0.328,0.0035
0.332,0.0024
0.336,-0.02726
0.34,-0.01675
0.344,-0.00634
0.348,-0.00111
0.352,-0.01362
0.356,-0.01785
0.36,0.03381
0.364,-0.01799
0.368,-0.00789
0.372,0.0044
0.376,0.01391
0.38,-0.00636
0.384,0.00221
0.388,0.05279
0.392,0.03142
0.396,0.04212
0.4,0.03759
0.404,0.05126
0.408,0.06161
0.412,0.08033
0.416,0.06599
0.42,0.12298
