t_seg,ecg_mV
0.0,-0.02664
0.004,-0.02356
0.008,0.05939
0.012,-0.02987
0.016,-0.00582
0.02,0.01293
0.024,-0.01531
0.028,-0.04523
0.032,-0.02126
0.036,-0.00199
0.04,-0.02057
0.044,-0.05553
0.048,0.01816
0.052,-0.03658
0.056,0.00847
0.06,-0.0346
0.064,0.06094
0.068,0.00117
0.072,-0.04031
0.076,0.00213
0.08,-0.00594
0.084,-0.08145
0.088,-0.05253
0.092,0.00905
0.096,-0.09439
0.1,0.03258
0.104,0.01833
0.108,-0.00124
0.112,0.01762
0.116,-0.03263
0.12,-0.04542
0.124,-0.01307
0.128,0.02438
0.132,-0.01772
0.136,-0.06653
0.14,-0.03777
0.144,0.00374
0.148,-0.09368
0.152,0.04766
0.156,-0.03061
0.16,0.01041
0.164,0.04076
0.168,-0.01043
0.172,-0.04897
0.176,-0.01736
0.18,-0.02955
0.184,-0.02382
0.188,0.01878
0.192,-0.00772
0.196,-0.02027
0.2,0.00618
0.204,-0.00106
0.208,-0.04072
0.212,0.01374
0.216,-0.08909
0.22,-0.05964
0.224,-0.02088
0.228,-0.06157
0.232,-0.04655
0.236,-0.03739
0.24,-0.02483
0.244,-0.01574
0.248,-0.04272
0.252,-0.05282
0.256,-0.03134
0.26,0.03984
0.264,-0.0524
0.268,-0.01774
0.272,-0.10508
0.276,-0.02989
0.28,-0.0447
0.284,-0.05838
0.288,0.01028
0.292,-0.02385
0.296,-0.03321
0.3,-0.04638
0.304,-0.04873
0.308,-0.0495
0.312,0.00886
0.316,0.01352
0.32,-0.0817
0.324,-0.01281
0.328,0.01529
0.332,-0.03022
0.336,-0.05604
0.34,-0.02199
0.344,0.00728
0.348,-0.04913
0.352,-0.05414
0.356,0.01582
0.36,-0.02871
0.364,-0.08402
0.368,-0.06468
0.372,-0.06135
0.376,0.00681
0.38,0.00708
0.384,-0.03122
0.388,0.00466
0.392,-0.03701
0.396,-0.01186
0.4,0.03132
0.404,-0.06634
0.408,-0.05655
0.412,0.02949
0.416,-0.00298
0.42,0.02928
0.424,-0.04759
0.428,-0.08016
0.432,0.02197
0.436,-0.0377
0.44,-0.06555
0.444,-0.05697
0.448,0.03214
0.452,0.01472
0.456,-0.11599
0.46,-0.01206
0.464,0.02142
0.468,0.00158
0.472,-0.03586
0.476,-0.05087
0.48,0.01771
0.484,0.02246
0.488,-0.06249
0.492,-0.06
0.496,0.00947
0.5,-0.02937
0.504,0.01678
0.508,0.01837
0.512,-0.02399
0.516,-0.05482
0.52,-0.0269
0.524,-0.07882
0.528,-0.04772
0.532,-0.04233
0.536,-0.02956
0.54,0.02941
0.544,-0.04308
0.548,-0.02463
0.552,-0.00398
0.556,0.00276
0.56,-0.00098
0.564,-0.04792
0.568,0.06383
0.572,0.01659
0.576,-0.01075
0.58,0.01357
0.584,0.03422
0.588,0.07859
0.592,0.03424
0.596,0.079
0.6,0.07908
0.604,0.13891
0.608,0.06075
0.612,-0.01624
0.616,0.04896
0.62,-0.03427
0.624,-0.00261
0.628,-0.00821
0.632,0.0382
0.636,-0.05032
0.64,-0.08786
0.644,-0.00169
0.648,-0.06011
0.652,0.0157
0.656,-0.02557
0.66,-0.01577
0.664,-0.01165
0.668,-0.01748
0.672,-0.03343
0.676,-0.03544
0.68,0.0357
0.684,0.01406
0.688,-0.04983
0.692,0.04212
0.696,-0.03281
0.7,-0.02543
0.704,-0.00057
0.708,-0.07234
0.712,-0.05284
0.716,-0.11091
0.72,-0.11288
0.724,-0.12236
0.728,-0.15181
0.732,-0.06074
0.736,0.16238
0.74,0.28096
0.744,0.57749
0.748,0.71952
0.752,0.90096
0.756,0.98431
0.76,0.91917
0.764,0.80324
0.768,0.52014
0.772,0.32553
0.776,0.04534
0.78,-0.02543
0.784,-0.18844
0.788,-0.18939
0.792,-0.16768
0.796,-0.12995
0.8,-0.10862
0.804,-0.06983
0.808,-0.00438
0.812,-0.01815
0.816,-0.04175
0.82,0.00044
0.824,-0.04954
0.828,-0.02136
0.832,-0.0533
0.836,-0.04026
0.84,-0.03254
0.844,-0.0299
0.848,-0.09442
0.852,-0.06539
0.856,-0.04874
0.86,-0.02405
0.864,-0.02058
0.868,-0.08782
0.872,-0.06652
0.876,-0.03653
0.88,-0.06656
0.884,-0.04397
0.888,-0.03388
0.892,-0.02274
0.896,0.07303
0.9,-0.03651
0.904,0.02707
0.908,-0.07344
0.912,0.01021
0.916,-0.06161
0.92,-0.0417
0.924,-0.03324
0.928,0.01194
0.932,-0.01722
0.936,0.00451
0.94,-0.05841
0.944,0.01955
0.948,0.0492
0.952,-0.02983
0.956,0.02931
0.96,0.07103
0.964,0.00272
0.968,0.06793
0.972,0.0597
0.976,0.03933
0.98,0.05564
0.984,0.09076
0.988,0.08973
0.992,0.14888
0.996,0.11643
1.0,0.11885
1.004,0.10175
1.008,0.15942
1.012,0.13609
1.016,0.10262
1.02,0.26803
1.024,0.23052
1.028,0.22459
1.032,0.15261
