t_seg,ecg_mV
0.0,-0.00996
0.004,-0.02192
0.008,0.01376
0.012,0.00369
0.016,0.02304
0.02,0.01639
0.024,0.02263
0.028,-0.06423
0.032,0.03531
0.036,-0.02582
0.04,0.05025
0.044,0.07588
0.048,0.02454
0.052,-0.05293
0.056,0.0431
0.06,0.05693
0.064,0.06226
0.068,-0.04038
0.072,0.01317
0.076,-0.06744
0.08,-0.0505
0.084,-0.01762
0.088,-0.00844
0.092,0.04935
0.096,0.01728
0.1,0.05875
0.104,-0.00795
0.108,-0.04981
0.112,0.08696
0.116,0.01767
0.12,-0.02085
0.124,0.00622
0.128,-0.00252
0.132,0.01035
0.136,0.05453
0.14,-0.02227
0.144,0.00988
0.148,-0.01757
0.152,0.03397
0.156,-0.00851
0.16,0.03046
0.164,-0.01864
0.168,-0.05811
0.172,0.04191
0.176,0.05882
0.18,-0.03366
0.184,0.04486
0.188,-0.01681
0.192,-0.00441
0.196,0.01914
0.2,0.00147
0.204,-0.02808
0.208,0.03361
0.212,-0.01341
0.216,0.02647
0.22,-0.02554
0.224,-0.04708
0.228,0.03472
0.232,0.00328
0.236,0.00284
0.24,0.04352
0.244,0.00261
0.248,0.01612
0.252,0.03871
0.256,0.06833
0.26,-0.00819
0.264,0.03648
0.268,0.01281
0.272,0.02138
0.276,0.00013
0.28,0.04007
0.284,-0.0447
0.288,0.02939
0.292,0.05394
0.296,0.01564
0.3,0.04635
0.304,0.10741
0.308,0.10128
0.312,0.08042
0.316,0.0663
0.32,0.13337
0.324,0.07405
0.328,0.1024
0.332,0.16575
0.336,0.15072
0.34,0.01544
0.344,0.0283
0.348,0.02829
0.352,0.07994
0.356,0.0367
0.36,0.05328
0.364,0.04875
0.368,0.017
0.372,0.05852
0.376,0.03421
0.38,-0.01033
0.384,0.04228
0.388,-0.03359
0.392,0.00345
0.396,0.09453
0.4,-0.00467
0.404,-0.01185
0.408,-9e-05
0.412,0.05821
0.416,0.02949
0.42,0.00459
0.424,-0.00773
