t_seg,ecg_mV
0.0,0.07405
0.004,0.04545
0.008,0.0578
0.012,0.01405
0.016,0.04373
0.02,0.01644
0.024,0.03317
0.028,0.02049
0.032,-0.00419
0.036,-0.03886
0.04,-0.00984
0.044,-0.02906
0.048,-0.01285
0.052,-0.01346
0.056,-0.02526
0.06,-0.01994
0.064,-0.0421
0.068,-0.01242
0.072,-0.02491
0.076,-0.04354
0.08,-0.02873
0.084,-0.05101
0.088,-0.0554
0.092,-0.01924
0.096,-0.04017
0.1,-0.05486
0.104,-0.04506
0.108,-0.00979
0.112,-0.05888
0.116,-0.06094
0.12,-0.09464
0.124,-0.15626
0.128,-0.15764
0.132,-0.07044
0.136,0.05693
0.14,0.22822
0.144,0.45213
0.148,0.65425
0.152,0.83167
0.156,0.96075
0.16,0.95465
0.164,0.83319
0.168,0.66861
0.172,0.42948
0.176,0.23092
0.18,0.02137
0.184,-0.11683
0.188,-0.19397
0.192,-0.19732
0.196,-0.17862
0.2,-0.11626
0.204,-0.071
0.208,-0.02999
0.212,-0.04993
0.216,-0.03304
0.22,-0.05423
0.224,-0.02528
0.228,-0.01823
0.232,-0.00797
0.236,-0.04313
0.24,-0.00575
0.244,-0.03579
0.248,-0.01803
0.252,-0.02166
0.256,-0.05888
0.26,-0.04079
0.264,-0.03981
0.268,-0.04478
0.272,-0.03262
0.276,-0.03083
0.28,-0.06005
0.284,-0.02873
0.288,-0.03312
0.292,-0.03618
0.296,-0.01178
0.3,-0.0385
0.304,-0.01285
0.308,0.01757
0.312,-0.03387
0.316,-0.0441
0.32,-0.02434
0.324,-0.02563
0.328,-0.0232
0.332,-0.00211
0.336,-0.00847
0.34,0.00236
0.344,-0.00796
0.348,0.00918
0.352,0.02151
0.356,0.02527
0.36,0.02152
0.364,0.03714
0.368,0.03927
0.372,0.027
0.376,0.04548
0.38,0.07326
0.384,0.07558
0.388,0.069
0.392,0.10511
0.396,0.10957
0.4,0.11055
0.404,0.15268
0.408,0.11909
0.412,0.17647
0.416,0.16415
0.42,0.16883
0.424,0.18609
0.428,0.19111
0.432,0.18021
0.436,0.188
0.44,0.18987
0.444,0.20349
0.448,0.17757
0.452,0.17584
0.456,0.1647
0.46,0.18081
0.464,0.16259
0.468,0.15025
0.472,0.10941
0.476,0.13062
0.48,0.11658
0.484,0.1036
0.488,0.09315
0.492,0.07359
0.496,0.08791
0.5,0.07294
0.504,0.04351
0.508,0.02194
0.512,0.03159
0.516,0.01179
0.52,0.00658
0.524,0.01846
0.528,0.01658
0.532,0.00967
0.536,-0.00254
0.54,-0.01453
0.544,0.00547
0.548,-0.00357
0.552,-0.00164
0.556,-0.03206
0.56,-0.0084
0.564,-0.00931
0.568,-0.04972
0.572,-0.03268
0.576,-0.03647
0.58,-0.0406
0.584,-0.01779
0.588,-0.02851
0.592,-0.01367
0.596,-0.02818
0.6,-0.03108
0.604,-0.03811
0.608,-0.04492
0.612,-0.01773
0.616,-0.03798
0.62,-0.02601
0.624,-0.029
0.628,-0.00072
0.632,-0.00573
0.636,-0.02979
0.64,-0.05022
0.644,-0.02447
0.648,-0.03539
0.652,-0.02228
0.656,-0.01601
0.66,-0.012
0.664,-0.01995
0.668,-0.02439
0.672,-0.00374
0.676,0.0103
0.68,0.02518
0.684,0.0383
0.688,0.04869
0.692,0.02664
0.696,0.05699
0.7,0.0618
0.704,0.07512
0.708,0.06319
0.712,0.05484
0.716,0.04905
0.72,0.05386
0.724,0.03602
0.728,0.04404
0.732,0.02595
0.736,0.01016
0.74,-0.01722
0.744,-0.00314
0.748,-0.01743
0.752,-0.05627
0.756,-0.03917
0.76,-0.02843
0.764,-0.04095
0.768,-0.02205
0.772,-0.02999
0.776,-0.02936
0.78,-0.02725
0.784,-0.05048
0.788,-0.03358
0.792,-0.04742
0.796,-0.02121
0.8,-0.03485
0.804,-0.0016
0.808,-0.01716
0.812,-0.01419
0.816,-0.0246
0.82,-0.04422
0.824,-0.08693
0.828,-0.10814
0.832,-0.16026
0.836,-0.12753
0.84,-0.06524
0.844,0.08539
0.848,0.26871
0.852,0.4942
0.856,0.70745
0.86,0.88374
0.864,0.95446
0.868,0.96317
0.872,0.8336
0.876,0.5937
0.88,0.37221
0.884,0.1928
0.888,0.0001
0.892,-0.12129
0.896,-0.19534
0.9,-0.1918
0.904,-0.1659
0.908,-0.1169
0.912,-0.07948
0.916,-0.04608
0.92,-0.02366
0.924,-0.02161
0.928,-0.02766
0.932,-0.01726
0.936,-0.04179
0.94,-0.02704
0.944,-0.01355
0.948,-0.01893
0.952,-0.01101
0.956,-0.00635
0.96,-0.01727
0.964,-0.04711
0.968,-0.04607
0.972,-0.03529
0.976,-0.03778
0.98,-0.03343
0.984,-0.03292
0.988,-0.01721
0.992,-0.00731
0.996,-0.02709
1.0,-0.04924
1.004,-0.01804
1.008,-0.00911
1.012,-0.03419
1.016,-0.01114
1.02,-0.00601
1.024,-0.02973
1.028,-0.01356
1.032,-0.01678
1.036,-0.01909
1.04,-0.00839
1.044,-0.02753
1.048,-0.01411
1.052,0.00992
1.056,0.0348
1.06,0.00615
1.064,0.01432
1.068,0.0683
1.072,0.06168
1.076,0.04605
1.08,0.03966
1.084,0.06744
1.088,0.08773
1.092,0.11085
1.096,0.07616
1.1,0.12664
1.104,0.12623
1.108,0.10933
1.112,0.1488
1.116,0.16399
1.12,0.16407
1.124,0.18911
1.128,0.18451
1.132,0.19158
1.136,0.17558
1.14,0.19819
1.144,0.19926
1.148,0.20274
1.152,0.1809
1.156,0.18612
1.16,0.20255
1.164,0.17554
1.168,0.17663
1.172,0.15985
1.176,0.12098
1.18,0.12463
1.184,0.13519
1.188,0.13763
1.192,0.09243
1.196,0.10194
1.2,0.09442
1.204,0.08118
1.208,0.07709
1.212,0.07311
1.216,0.07006
1.22,0.06614
1.224,0.03871
1.228,0.04037
1.232,0.00901
1.236,0.02812
1.24,-0.01904
1.244,-0.00065
1.248,-0.02299
1.252,-0.01433
1.256,-0.00096
1.26,-0.02297
1.264,-0.01407
1.268,-0.00587
1.272,-0.02487
1.276,-0.01
1.28,-0.03592
1.284,-0.03379
1.288,-0.00067
1.292,0.0055
1.296,-0.03139
1.3,-0.01546
1.304,0.00038
1.308,-0.00804
1.312,-0.02732
1.316,-0.02172
1.32,0.00445
1.324,-0.0048
1.328,-0.02261
1.332,0.01139
1.336,0.00242
1.34,0.01656
1.344,-0.03817
1.348,-0.00069
1.352,-0.05671
1.356,-0.00253
1.36,-0.03527
1.364,-0.01388
1.368,0.00926
1.372,-0.02382
1.376,-0.00964
1.38,-0.02229
1.384,-0.0052
1.388,-0.0132
1.392,-0.00487
1.396,-0.01764
1.4,-0.01969
1.404,-0.00013
1.408,-0.01646
