t_seg,ecg_mV
0.0,0.00788
0.004,0.02137
0.008,-0.0618
0.012,0.09427
0.016,-0.02176
0.02,0.06358
0.024,-0.01625
0.028,-0.0325
0.032,0.06395
0.036,-0.01178
0.04,0.00041
0.044,0.02587
0.048,0.09171
0.052,0.01349
0.056,-0.05806
0.06,0.07998
0.064,0.01044
0.068,0.00035
0.072,-0.01595
0.076,0.02579
0.08,-0.05293
0.084,0.03704
0.088,0.04465
0.092,0.00467
0.096,0.02797
0.1,0.02426
0.104,0.07337
0.108,-0.02386
0.112,0.01056
0.116,0.08673
0.12,0.08846
0.124,0.0821
0.128,0.01353
0.132,0.03713
0.136,0.03594
0.14,0.11922
0.144,0.08459
0.148,0.06271
0.152,0.13751
0.156,0.11445
0.16,0.05941
0.164,0.02
0.168,0.02342
0.172,0.09792
0.176,0.07219
0.18,-0.0431
0.184,-0.00694
0.188,0.02631
0.192,0.06451
0.196,-0.01037
0.2,0.05597
0.204,-0.00256
0.208,0.00555
0.212,0.02587
0.216,-0.00445
0.22,0.00859
0.224,0.02912
0.228,-0.00515
0.232,-0.03572
0.236,0.02732
0.24,-0.01477
0.244,0.01033
0.248,0.00121
0.252,-0.00898
0.256,-0.0056
0.26,-0.01052
0.264,-0.06092
0.268,-0.04962
0.272,-0.06343
0.276,-0.06192
0.28,-0.06568
0.284,0.06688
0.288,0.1873
0.292,0.3935
0.296,0.6337
0.3,0.87171
0.304,0.93873
0.308,0.96961
0.312,0.831
0.316,0.75987
0.32,0.52966
0.324,0.33018
0.328,0.10573
0.332,-0.04994
0.336,-0.14153
0.34,-0.16971
0.344,-0.13442
0.348,-0.08117
0.352,-0.14459
0.356,-0.03289
0.36,-0.00306
0.364,-0.02842
0.368,0.00876
0.372,0.02301
0.376,-0.01593
0.38,-0.02313
0.384,0.0373
0.388,0.02281
0.392,0.06207
0.396,0.00084
0.4,0.00332
0.404,0.03094
0.408,0.05177
0.412,-0.0254
0.416,-0.00931
0.42,-0.04259
0.424,-0.03442
0.428,-0.04083
0.432,-0.00553
0.436,0.01054
0.44,0.02661
0.444,0.08216
0.448,-0.00342
0.452,-0.0319
0.456,-0.03417
0.46,-0.00896
0.464,-0.00516
0.468,0.0575
0.472,0.0095
0.476,0.01014
0.48,0.06932
0.484,0.00856
0.488,0.00438
0.492,0.03946
0.496,0.09536
0.5,0.01226
0.504,0.06161
0.508,0.06195
0.512,-0.03083
0.516,-0.0306
0.52,0.0402
0.524,0.05445
0.528,0.07238
0.532,0.08818
0.536,0.08079
0.54,0.09527
0.544,0.14105
0.548,0.09192
0.552,0.10989
0.556,0.15077
0.56,0.18868
0.564,0.1887
0.568,0.11665
0.572,0.18328
0.576,0.2506
0.58,0.16584
0.584,0.21168
0.588,0.1757
0.592,0.17335
0.596,0.23963
0.6,0.22263
0.604,0.1941
0.608,0.1914
0.612,0.14766
0.616,0.15114
0.62,0.16499
0.624,0.12049
0.628,0.17394
0.632,0.08025
0.636,0.1374
0.64,0.12003
0.644,0.1228
0.648,0.07721
0.652,0.07031
0.656,0.09765
0.66,0.00175
0.664,0.07199
0.668,0.06021
0.672,-0.00512
0.676,0.03541
0.68,0.02953
0.684,0.04308
0.688,0.04501
0.692,-0.01143
0.696,0.00336
0.7,-0.01205
0.704,0.02678
0.708,0.00636
0.712,0.01155
0.716,-0.03317
0.72,-0.04593
0.724,0.00491
0.728,0.01733
0.732,-0.07314
0.736,-0.02338
0.74,0.04473
0.744,-0.01542
0.748,0.02995
0.752,-0.03837
0.756,0.00285
0.76,-0.08339
0.764,-0.02856
0.768,0.00158
0.772,-0.08777
0.776,-0.02458
0.78,0.05152
0.784,-0.03144
0.788,0.04505
0.792,-0.0436
0.796,-0.06134
0.8,0.01065
0.804,-0.01532
0.808,-0.07078
0.812,-0.041
0.816,-0.08052
0.82,-0.02821
0.824,-0.04505
0.828,-0.02684
0.832,-0.03836
0.836,0.00368
0.84,-0.07361
0.844,-0.0487
0.848,-0.03408
0.852,-0.00591
0.856,-0.01931
0.86,-0.07113
0.864,0.05172
0.868,-0.06143
0.872,0.03638
0.876,0.02719
0.88,-0.02169
0.884,-0.03403
0.888,-0.04783
0.892,0.01647
0.896,-0.00719
0.9,0.00714
0.904,-0.01589
0.908,-0.04551
0.912,0.00954
0.916,-0.00753
0.92,0.01171
0.924,-0.00286
0.928,-0.02834
0.932,0.00976
0.936,-0.0226
0.94,0.00661
0.944,0.00316
0.948,0.0472
0.952,-0.03013
0.956,-0.03608
0.96,-0.01579
0.964,-0.01964
0.968,-0.02845
0.972,-0.02989
0.976,-0.00858
0.98,-0.0031
0.984,-0.05829
0.988,0.00245
0.992,-0.04703
0.996,-0.03139
1.0,0.03795
1.004,-0.01027
1.008,0.00444
1.012,-0.06031
1.016,0.0296
1.02,-0.0277
1.024,0.00448
1.028,-0.00472
1.032,-0.11142
1.036,-0.01099
1.04,-0.05592
1.044,-0.03873
1.048,-0.06951
1.052,0.00728
1.056,0.0338
1.06,-0.02095
1.064,0.02259
1.068,0.04939
1.072,0.01039
1.076,-0.04223
1.08,-0.05754
1.084,-0.01557
1.088,-0.05425
1.092,0.00454
1.096,-0.00407
1.1,-0.07249
1.104,-0.0208
1.108,-0.06385
1.112,-0.03788
1.116,-0.03755
1.12,-0.02222
1.124,0.04201
1.128,-0.0392
1.132,0.01438
1.136,-0.03423
1.14,-0.08007
1.144,-0.00878
1.148,-0.02304
1.152,-0.01578
1.156,-0.01397
1.16,0.00112
1.164,0.0592
1.168,-0.04615
1.172,0.02075
1.176,-0.04345
1.18,-0.05912
1.184,-0.02916
1.188,-0.0013
1.192,-0.01367
1.196,0.03138
1.2,-0.11034
1.204,0.00725
1.208,-0.02734
1.212,-0.06967
1.216,-0.04207
1.22,-0.10569
1.224,-0.02904
1.228,-0.09881
1.232,0.00443
1.236,-0.07525
1.24,-0.00807
1.244,-0.07214
1.248,0.02975
1.252,-0.02755
1.256,-0.01169
1.26,-0.02912
1.264,0.02155
1.268,-0.0166
1.272,-0.04581
1.276,0.03009
1.28,-0.01182
1.284,-0.09474
1.288,-0.01601
1.292,0.06
1.296,-0.01034
1.3,-0.05007
1.304,0.01699
1.308,-0.0145
1.312,0.03102
1.316,0.01476
1.32,-0.00236
1.324,-0.03644
1.328,0.00328
1.332,-0.05079
1.336,0.03824
1.34,0.02329
1.344,-0.01836
1.348,-1e-05
1.352,0.04787
1.356,0.00401
1.36,0.00082
1.364,0.02935
1.368,0.08295
1.372,0.02108
1.376,0.06053
1.38,0.03264
1.384,0.09306
1.388,0.08001
1.392,0.04608
1.396,0.07038
1.4,0.08828
1.404,0.11892
1.408,0.00353
1.412,0.03286
1.416,-0.00122
1.42,-0.05744
1.424,-0.00428
1.428,-0.08331
1.432,-0.01592
1.436,-0.0409
1.44,-0.0849
1.444,0.00523
1.448,-0.04767
1.452,0.05094
1.456,-0.02348
1.46,-0.01095
1.464,0.00674
1.468,-0.0221
1.472,-0.04318
1.476,0.00548
1.48,-0.06284
1.484,-0.09258
1.488,-0.02628
1.492,-0.00286
1.496,-0.0096
1.5,-0.09814
1.504,-0.05614
1.508,-0.15631
1.512,-0.10138
1.516,-0.21182
1.52,-0.07319
1.524,0.07305
1.528,0.2407
1.532,0.42853
1.536,0.6626
1.54,0.8301
1.544,1.00901
1.548,0.87377
1.552,0.88982
1.556,0.64732
1.56,0.47475
1.564,0.15232
1.568,0.07449
1.572,-0.10929
1.576,-0.2532
1.58,-0.23743
1.584,-0.13878
1.588,-0.13757
1.592,-0.11589
1.596,-0.07059
1.6,-0.02717
1.604,-0.06518
1.608,0.03044
1.612,-0.0689
1.616,0.01006
1.62,-0.00828
1.624,-0.06223
1.628,-0.01999
1.632,0.00301
1.636,-0.05745
1.64,-0.03379
1.644,0.01267
1.648,-0.02681
1.652,0.00018
1.656,-0.05566
1.66,-0.0491
1.664,-0.00798
1.668,-0.04619
1.672,-0.05877
1.676,0.00344
1.68,0.03235
1.684,-0.05824
1.688,-0.01935
1.692,-0.04098
1.696,-0.03018
1.7,-0.0416
1.704,-0.05835
1.708,-0.04969
1.712,-0.03826
1.716,-0.03626
1.72,-0.03084
1.724,-0.01057
1.728,-0.05148
1.732,-0.04548
1.736,0.04418
1.74,0.02733
1.744,0.02683
1.748,0.03799
1.752,0.02942
1.756,-0.01728
1.76,0.06879
1.764,0.04193
1.768,0.06548
1.772,0.13455
1.776,0.08059
1.78,0.10535
1.784,0.14561
1.788,0.1612
1.792,0.14717
1.796,0.07935
1.8,0.18148
1.804,0.15834
1.808,0.19745
1.812,0.11695
1.816,0.19587
1.82,0.23708
1.824,0.17974
1.828,0.15542
1.832,0.1989
1.836,0.166
1.84,0.18082
1.844,0.1706
1.848,0.2102
1.852,0.17607
1.856,0.14532
1.86,0.17859
1.864,0.10189
1.868,0.12197
1.872,0.05252
1.876,0.13886
1.88,0.10146
1.884,0.086
1.888,0.05211
1.892,0.05501
1.896,0.03615
1.9,0.0587
1.904,0.01778
1.908,-0.03812
1.912,0.05114
1.916,-0.02437
1.92,0.00153
1.924,-0.01567
1.928,-0.00663
1.932,-0.02071
1.936,-0.04229
1.94,-0.03815
1.944,0.00601
1.948,-0.0014
1.952,-0.0376
1.956,-0.02396
1.96,-0.01605
1.964,-0.02135
1.968,-0.02945
1.972,-0.03189
1.976,-0.01467
1.98,-0.01533
1.984,0.03664
1.988,-0.08157
1.992,-0.06506
1.996,-0.05428
2.0,-0.03395
2.004,-0.01353
2.008,-0.04913
2.012,0.0019
2.016,-0.11314
2.02,0.02729
2.024,-0.02575
2.028,0.0438
2.032,-0.05258
2.036,-0.0914
2.04,-0.04095
2.044,-0.04059
2.048,0.01006
2.052,0.0056
2.056,-0.04165
2.06,-0.06059
2.064,-0.05141
2.068,-0.02628
2.072,0.00031
2.076,-0.06907
2.08,0.01093
2.084,0.00439
2.088,-0.01846
2.092,-0.04258
2.096,-0.00994
2.1,0.02484
2.104,0.032
2.108,-0.01078
2.112,-0.02322
2.116,-0.01733
2.12,-0.03982
2.124,-0.05075
2.128,-0.03741
2.132,-0.09311
2.136,-0.07444
2.14,-0.06411
2.144,-0.07542
2.148,-0.00915
2.152,-0.02797
2.156,-0.00215
2.16,-0.02255
2.164,-0.02066
2.168,-0.01958
2.172,-0.00703
2.176,-0.04683
2.18,0.02648
2.184,-0.00423
2.188,-0.06788
2.192,-0.03973
2.196,-0.00889
2.2,-0.07202
2.204,-0.04915
2.208,0.00187
2.212,-0.04965
2.216,-0.04995
2.22,-0.05748
2.224,-0.04287
2.228,0.00899
2.232,0.01815
2.236,-0.06003
2.24,0.01211
2.244,-0.04269
2.248,-0.06575
2.252,-0.0608
2.256,-0.03829
2.26,0.02493
2.264,-0.0454
2.268,-0.07051
2.272,-0.07307
2.276,-0.03696
2.28,-0.02845
2.284,-0.0345
2.288,-0.03537
2.292,-0.10489
2.296,-0.03664
2.3,0.043
2.304,-0.00146
2.308,0.03912
2.312,0.02249
2.316,-0.0875
2.32,0.02005
2.324,0.06885
2.328,0.06066
2.332,0.10295
2.336,0.12002
2.34,0.05811
2.344,-0.00164
2.348,-0.0124
2.352,0.05863
2.356,0.10669
2.36,0.04295
2.364,0.02374
2.368,0.1006
2.372,0.02247
2.376,-0.03265
2.38,0.01417
2.384,-0.01442
2.388,0.00398
2.392,0.04097
2.396,-0.04307
2.4,-0.02967
2.404,-0.05615
2.408,0.06078
2.412,-0.02702
2.416,-0.01667
2.42,-0.04278
2.424,-0.03908
2.428,-0.02495
2.432,-0.00453
2.436,-0.00634
2.44,-0.0267
2.444,0.00819
2.448,-0.04799
2.452,-0.07715
2.456,-0.04773
2.46,-0.04356
2.464,-0.05883
2.468,-0.03383
2.472,-0.16395
2.476,-0.12314
2.48,-0.10208
2.484,0.04425
2.488,0.20141
2.492,0.35133
2.496,0.58557
2.5,0.78181
2.504,0.90017
2.508,0.9587
2.512,0.89664
2.516,0.77277
2.52,0.50701
2.524,0.31894
2.528,0.07018
2.532,-0.10089
2.536,-0.18174
2.54,-0.1702
2.544,-0.21097
2.548,-0.16401
2.552,-0.0414
2.556,-0.11646
2.56,-0.03142
2.564,-0.02754
2.568,-0.0133
2.572,-6e-05
2.576,-0.06022
2.58,-0.03648
2.584,-0.041
2.588,-0.00536
2.592,0.00889
2.596,-0.01231
2.6,-0.09648
2.604,-0.10821
2.608,-0.01016
2.612,-0.02186
2.616,-0.01487
2.62,-0.01241
2.624,0.03285
2.628,0.02654
2.632,-0.04968
2.636,0.02708
2.64,0.00619
2.644,-0.03679
2.648,-0.02083
2.652,-0.02633
2.656,-0.00301
2.66,0.07654
2.664,-0.02428
2.668,-0.043
2.672,-0.03758
2.676,-0.05628
2.68,-0.04409
2.684,0.01515
2.688,0.01172
2.692,0.00723
2.696,0.05415
2.7,0.01414
2.704,-0.03904
2.708,0.05587
2.712,0.03789
2.716,0.01621
2.72,0.06306
2.724,-0.00984
2.728,0.11897
2.732,0.00774
2.736,0.08606
2.74,0.11619
2.744,0.19291
2.748,0.08302
2.752,0.18147
2.756,0.21436
2.76,0.10945
2.764,0.2155
2.768,0.18979
2.772,0.23753
2.776,0.23681
2.78,0.18471
2.784,0.21954
2.788,0.21507
2.792,0.1771
2.796,0.23636
2.8,0.19062
2.804,0.17679
2.808,0.20073
2.812,0.15194
2.816,0.17633
2.82,0.13262
2.824,0.09924
2.828,0.1128
2.832,0.11218
2.836,0.20131
2.84,0.14444
2.844,0.08378
2.848,0.05421
2.852,0.08291
2.856,0.04714
2.86,0.08565
2.864,0.06127
2.868,0.0817
2.872,-0.01094
2.876,0.02089
2.88,0.01673
2.884,0.02508
2.888,0.0279
2.892,0.00012
2.896,0.0184
2.9,-0.01664
2.904,0.01557
2.908,0.05689
2.912,-0.03999
2.916,-0.06369
2.92,0.05745
2.924,0.08474
2.928,0.02469
2.932,0.06336
2.936,0.10987
2.94,0.15222
2.944,0.07787
2.948,0.09727
2.952,0.02688
2.956,0.01519
2.96,0.09557
2.964,0.09737
2.968,0.03595
2.972,0.03694
2.976,0.02975
2.98,0.04238
2.984,-0.00637
2.988,-0.01689
2.992,-0.01004
2.996,0.03946
3.0,0.04763
3.004,0.03822
3.008,0.04787
3.012,-0.05539
3.016,-0.04882
3.02,-0.02774
3.024,-0.01291
3.028,-0.02761
3.032,-0.03218
3.036,-0.08165
3.04,-0.03014
3.044,0.03414
3.048,0.00328
3.052,-0.04955
3.056,-0.01312
3.06,-0.01587
3.064,-0.01648
3.068,-0.07406
3.072,-0.06372
3.076,-0.13607
3.08,-0.09524
3.084,-0.05761
3.088,0.07484
3.092,0.2354
3.096,0.35986
3.1,0.63443
3.104,0.81235
3.108,0.92628
3.112,1.00346
3.116,0.9113
3.12,0.7005
3.124,0.51358
3.128,0.23943
3.132,0.12051
3.136,-0.05807
3.14,-0.15045
3.144,-0.16536
3.148,-0.10679
3.152,-0.09824
3.156,-0.11785
3.16,-0.03717
3.164,-0.04618
3.168,0.04209
3.172,-0.08298
3.176,-0.00735
3.18,-0.04036
3.184,0.03518
3.188,-0.04249
3.192,0.01843
3.196,0.00182
3.2,0.04295
3.204,0.0201
3.208,0.03373
3.212,-0.01985
3.216,-0.02308
3.22,0.01423
3.224,-0.01297
3.228,-0.01355
3.232,-0.02397
3.236,-0.06016
3.24,0.06577
3.244,0.01667
3.248,-0.00332
3.252,-0.09002
3.256,-0.04945
3.26,0.02286
3.264,-0.0406
3.268,0.05388
3.272,0.01797
3.276,-0.02074
3.28,0.01634
3.284,0.00223
3.288,0.05423
3.292,0.06156
3.296,0.0127
3.3,0.09993
3.304,0.09359
3.308,0.01629
3.312,0.02257
3.316,0.09638
3.32,0.0881
3.324,0.06386
3.328,0.12659
3.332,0.03468
3.336,0.05513
3.34,0.16868
3.344,0.0955
3.348,0.16457
3.352,0.15387
3.356,0.20262
3.36,0.11071
3.364,0.10854
3.368,0.16632
3.372,0.13703
3.376,0.19319
3.38,0.2257
