t_seg,ecg_mV
0.0,0.12177
0.004,0.10801
0.008,0.17111
0.012,0.08015
0.016,0.09308
0.02,0.15299
0.024,0.17121
0.028,0.06701
0.032,0.07887
0.036,0.1192
0.04,0.04802
0.044,0.06903
0.048,-0.07607
0.052,0.01586
0.056,-0.0145
0.06,0.08782
0.064,-0.021
0.068,0.04048
0.072,0.02207
0.076,0.03471
0.08,0.02631
0.084,-0.03276
0.088,0.01645
0.092,0.00826
0.096,0.0265
0.1,0.04744
0.104,0.08525
0.108,0.03094
0.112,0.05261
0.116,-0.01634
0.12,0.04321
0.124,-0.03115
0.128,-0.00761
0.132,-0.01754
0.136,-0.06672
0.14,-0.00796
0.144,0.08184
0.148,0.25937
0.152,0.51262
0.156,0.62884
0.16,0.86204
0.164,0.96419
0.168,0.96312
0.172,0.92302
0.176,0.73622
0.18,0.49017
0.184,0.34781
0.188,0.09931
0.192,-0.0553
0.196,-0.1436
0.2,-0.18022
0.204,-0.20145
0.208,-0.14154
0.212,-0.04021
0.216,-0.01713
0.22,-0.0111
0.224,0.08213
0.228,0.04758
0.232,0.02943
0.236,-0.01716
0.24,-0.04747
0.244,-0.02525
0.248,0.0226
0.252,0.03059
0.256,0.02728
0.26,0.02373
0.264,0.01401
0.268,-0.00399
0.272,-0.04729
0.276,0.07561
0.28,0.02514
0.284,0.0553
0.288,0.00154
0.292,0.03742
0.296,0.07179
0.3,0.01167
0.304,0.03978
0.308,0.11712
0.312,0.04569
0.316,0.03306
0.32,0.0534
0.324,-0.03712
0.328,0.00079
0.332,0.01575
0.336,0.00663
0.34,0.04308
0.344,-0.00668
0.348,0.02522
0.352,0.01104
0.356,0.06385
0.36,0.03743
0.364,0.0055
0.368,0.0791
0.372,0.06472
0.376,0.03786
0.38,0.12534
0.384,0.07314
0.388,0.11003
0.392,0.14811
0.396,0.10012
0.4,0.13886
0.404,0.18457
0.408,0.15684
0.412,0.12281
0.416,0.25063
0.42,0.22569
0.424,0.29532
0.428,0.23478
0.432,0.1687
0.436,0.2299
0.44,0.15779
0.444,0.20472
0.448,0.19326
0.452,0.16232
0.456,0.19239
0.46,0.20263
0.464,0.28074
0.468,0.19119
0.472,0.21259
0.476,0.24872
0.48,0.22824
0.484,0.18908
0.488,0.18774
0.492,0.1299
0.496,0.15593
0.5,0.09011
0.504,0.08353
0.508,0.04803
0.512,0.08737
0.516,0.0322
0.52,0.08475
0.524,0.04176
0.528,0.02409
0.532,0.00147
0.536,-0.01566
0.54,-0.02415
0.544,0.09492
0.548,0.00608
0.552,0.04085
0.556,0.04736
0.56,0.01877
0.564,0.03055
0.568,-0.01151
0.572,0.02049
0.576,0.01587
0.58,0.00636
0.584,0.01339
0.588,0.05246
0.592,0.04479
0.596,0.02581
0.6,0.06558
0.604,0.03587
0.608,0.09356
0.612,0.05365
0.616,0.06767
0.62,0.0837
0.624,0.07131
0.628,0.11323
0.632,0.12672
0.636,0.10741
0.64,0.05762
0.644,0.06074
0.648,0.11415
0.652,0.04067
0.656,0.08634
0.66,0.03516
0.664,0.03066
0.668,-0.02327
0.672,0.06176
0.676,0.01763
0.68,-0.04856
0.684,0.04719
0.688,-0.03473
0.692,-0.00281
0.696,0.06427
0.7,-0.02871
0.704,-0.02847
0.708,-0.01848
0.712,-0.03486
0.716,-0.02506
0.72,0.02879
0.724,0.04067
0.728,-0.01499
0.732,-0.06577
0.736,0.01979
0.74,0.03319
0.744,-0.00866
0.748,-0.08134
0.752,-0.12776
0.756,-0.09465
0.76,-0.06242
0.764,0.03958
0.768,0.28486
0.772,0.42639
0.776,0.58418
0.78,0.78887
0.784,0.90826
0.788,1.06066
0.792,0.90828
0.796,0.72126
0.8,0.53583
0.804,0.30488
0.808,0.11233
0.812,-0.04373
0.816,-0.13994
0.82,-0.15534
0.824,-0.14801
0.828,-0.04629
0.832,-0.11177
0.836,0.06139
0.84,-0.02906
0.844,-0.05824
0.848,0.01988
0.852,0.05884
0.856,0.03727
0.86,-0.06096
0.864,0.00315
0.868,-0.04244
0.872,-0.00522
0.876,0.10037
0.88,-0.00315
0.884,-0.05559
0.888,0.04331
0.892,-0.04075
0.896,-0.05135
0.9,-0.00983
0.904,0.01364
0.908,-0.00519
0.912,-0.0049
0.916,-0.01234
0.92,-0.03105
0.924,-0.00427
0.928,0.02252
0.932,-0.06983
0.936,0.00244
0.94,-0.0241
0.944,0.00933
0.948,-0.0246
0.952,0.00476
0.956,0.04914
0.96,-0.02377
0.964,-0.02768
0.968,-0.04603
0.972,0.08324
0.976,-0.01972
0.98,-0.00101
0.984,0.05429
0.988,0.07831
0.992,0.07897
0.996,0.10298
1.0,0.03619
1.004,0.02772
1.008,0.08828
1.012,0.08813
1.016,0.12526
1.02,0.12561
1.024,0.10957
1.028,0.1482
1.032,0.13567
1.036,0.18183
1.04,0.12908
1.044,0.1951
1.048,0.19771
1.052,0.17966
1.056,0.18118
1.06,0.26551
1.064,0.18083
1.068,0.23358
1.072,0.15501
1.076,0.2837
1.08,0.14954
1.084,0.23396
1.088,0.22558
1.092,0.17973
1.096,0.23266
1.1,0.12758
1.104,0.11602
1.108,0.08291
1.112,0.11675
1.116,0.16269
1.12,0.13955
1.124,0.04528
1.128,0.09325
1.132,0.04288
1.136,0.1095
1.14,0.01508
1.144,0.05496
1.148,0.06182
1.152,0.02135
1.156,0.02474
1.16,0.05653
1.164,0.0295
1.168,0.0241
1.172,0.05027
1.176,0.05064
1.18,-0.03406
1.184,0.02198
1.188,-0.01285
1.192,0.05772
1.196,0.01662
1.2,-0.01508
1.204,-0.00883
1.208,0.0236
1.212,0.00511
1.216,-0.03932
1.22,-0.04861
1.224,-0.01997
1.228,-0.01699
1.232,-0.02292
1.236,-0.03154
1.24,-0.06365
1.244,0.00684
1.248,-0.00654
1.252,0.02622
1.256,0.03977
1.26,-0.03378
1.264,0.01319
1.268,0.03082
1.272,-0.01426
1.276,-0.03356
1.28,0.01179
1.284,0.00277
1.288,0.0399
1.292,-0.04402
1.296,-0.03506
1.3,-0.03441
1.304,0.02155
1.308,-0.04415
1.312,-0.0229
1.316,0.00227
1.32,0.01101
1.324,0.04944
1.328,0.03781
1.332,-0.03557
1.336,-0.00119
1.34,-0.00793
1.344,0.03818
1.348,-0.01509
1.352,-0.01609
1.356,-0.00702
1.36,-0.0475
1.364,-0.0494
1.368,-0.04545
1.372,-0.03453
1.376,-0.03536
1.38,0.00301
1.384,-0.01655
1.388,-0.00457
1.392,-0.00204
1.396,0.0016
1.4,-0.02139
1.404,-0.0229
1.408,0.0232
1.412,-0.02233
1.416,-0.01199
1.42,0.00704
1.424,0.0464
1.428,0.03055
1.432,0.0097
1.436,-0.00587
1.44,0.00564
1.444,-0.0261
1.448,0.02422
1.452,-0.00808
1.456,0.00777
1.46,-0.00037
1.464,0.0109
1.468,0.0105
1.472,-0.04235
1.476,-0.00694
1.48,-0.05662
1.484,-0.00644
1.488,0.00557
1.492,0.00734
1.496,0.03423
1.5,0.00563
1.504,0.01673
1.508,-0.0639
1.512,0.02181
1.516,-0.06506
1.52,-0.04572
1.524,-0.03236
1.528,0.00791
1.532,-0.0298
1.536,0.00956
1.54,0.00613
1.544,-0.08233
1.548,0.00266
1.552,-0.03879
1.556,0.01907
1.56,0.00743
1.564,0.05474
1.568,0.01588
1.572,0.02024
1.576,0.04824
1.58,-0.00436
1.584,0.00611
1.588,0.0109
1.592,0.0435
1.596,0.07305
1.6,0.10839
1.604,-0.00533
1.608,0.099
1.612,0.08371
1.616,0.09422
1.62,0.08726
1.624,0.06025
1.628,0.05337
1.632,0.03252
1.636,0.01314
1.64,0.01267
1.644,0.05023
1.648,-0.02832
1.652,0.00326
1.656,-0.02744
1.66,-0.01887
1.664,0.01837
1.668,-0.01901
1.672,0.03195
1.676,-0.01872
1.68,-0.00592
1.684,0.03059
1.688,-0.00689
1.692,0.00225
1.696,0.00666
1.7,-0.03165
1.704,0.05055
1.708,-0.02603
1.712,-0.0323
1.716,0.00735
1.72,-0.06227
1.724,-0.02947
1.728,-0.04106
1.732,-0.0702
1.736,-0.10066
1.74,-0.1645
1.744,-0.18261
1.748,-0.0393
1.752,0.05353
1.756,0.23164
1.76,0.35519
1.764,0.59231
1.768,0.79033
1.772,0.91436
1.776,1.01641
1.78,0.95367
1.784,0.73431
1.788,0.42001
1.792,0.23014
1.796,0.0449
1.8,-0.07387
1.804,-0.19304
1.808,-0.20587
1.812,-0.19402
1.816,-0.09085
1.82,-0.04561
1.824,-0.07747
1.828,-0.00573
1.832,-0.02384
1.836,-0.02865
1.84,-0.06776
1.844,-0.0404
1.848,-0.03573
1.852,-0.07704
1.856,-0.03772
1.86,0.01081
1.864,0.01339
1.868,0.02582
1.872,-0.07826
1.876,-0.04456
1.88,-0.04734
1.884,-0.03438
1.888,0.01029
1.892,-0.03974
1.896,0.00532
1.9,-0.00331
1.904,-0.05266
1.908,0.04137
1.912,-0.07257
1.916,-0.022
1.92,-0.05806
1.924,-0.05306
1.928,0.04502
1.932,-0.03307
1.936,0.04097
1.94,-0.09261
1.944,0.03717
1.948,-0.01924
1.952,-0.02534
1.956,0.00179
1.96,0.01515
1.964,-0.00218
1.968,0.06326
1.972,0.04212
1.976,0.01502
1.98,0.03859
1.984,0.03664
1.988,0.02886
1.992,0.09808
1.996,0.07252
2.0,0.08061
2.004,0.10552
2.008,0.10866
2.012,0.09628
2.016,0.14509
2.02,0.16351
2.024,0.11635
2.028,0.14367
2.032,0.15113
2.036,0.13293
2.04,0.20655
2.044,0.21848
2.048,0.17739
2.052,0.24582
2.056,0.2265
2.06,0.13848
2.064,0.18838
2.068,0.11407
2.072,0.15688
2.076,0.16775
2.08,0.16364
2.084,0.19878
2.088,0.07708
2.092,0.08183
2.096,0.17393
2.1,0.10566
2.104,0.07602
2.108,0.10156
2.112,0.03097
2.116,0.11813
2.12,0.06388
2.124,0.09834
2.128,-0.01717
2.132,0.02263
2.136,0.00634
2.14,0.01882
2.144,-0.01817
2.148,-0.01076
2.152,0.03544
2.156,-0.04679
2.16,0.03002
2.164,-0.0111
2.168,-0.02244
2.172,-0.03657
2.176,-0.04716
2.18,-0.03489
2.184,-0.05877
2.188,-0.02779
2.192,-0.0577
2.196,0.02991
2.2,-0.04855
2.204,-0.01935
2.208,-0.02974
2.212,-0.02245
2.216,-0.02396
2.22,-0.09602
2.224,0.03318
2.228,-0.03307
2.232,0.00643
2.236,-0.04034
2.24,-0.04501
2.244,-0.02247
2.248,0.03166
2.252,-0.07079
2.256,-0.04211
2.26,-0.05863
2.264,-0.03898
2.268,-0.0835
2.272,-0.08111
2.276,-0.05534
2.28,-0.04187
2.284,-0.03629
2.288,0.00173
2.292,-0.03545
2.296,-0.00952
2.3,-0.01781
2.304,-0.0614
2.308,-0.01324
2.312,-0.0569
2.316,0.00237
2.32,-0.00037
2.324,0.04026
2.328,0.02416
2.332,0.02199
2.336,0.06492
2.34,0.08312
2.344,0.11573
2.348,0.03338
2.352,0.1307
2.356,0.0544
2.36,-0.00269
2.364,0.0669
2.368,0.05563
2.372,0.04632
2.376,-0.03536
2.38,-0.00411
2.384,0.02685
2.388,-0.00769
2.392,-0.02898
2.396,-0.01277
2.4,-0.03576
2.404,-0.03058
2.408,-0.00714
2.412,-0.10121
2.416,-0.04882
2.42,-0.01012
2.424,0.01852
2.428,-0.01842
2.432,-0.03417
2.436,-0.04895
2.44,-0.0003
2.444,-0.024
2.448,-0.07258
2.452,-0.01891
2.456,-0.0399
2.46,-0.05737
2.464,0.05313
2.468,-0.07509
2.472,-0.10762
2.476,-0.10525
2.48,-0.20689
2.484,-0.14852
2.488,0.01062
2.492,0.15628
2.496,0.42536
