t_seg,ecg_mV
0.0,0.08398
0.004,0.12826
0.008,0.12665
0.012,0.11963
0.016,0.11338
0.02,0.05827
0.024,0.07391
0.028,0.10352
0.032,0.05244
0.036,0.10252
0.04,0.0492
0.044,0.0883
0.048,0.00598
0.052,0.01011
0.056,0.03338
0.06,0.04896
0.064,0.02177
0.068,0.02658
0.072,-0.03408
0.076,0.01563
0.08,0.00473
0.084,-0.05718
0.088,0.04446
0.092,0.02896
0.096,0.00314
0.1,0.00168
0.104,0.00881
0.108,0.02752
0.112,0.03061
0.116,0.07488
0.12,0.02053
0.124,0.04171
0.128,0.07317
0.132,-0.11064
0.136,-0.0669
0.14,-0.0762
0.144,0.02835
0.148,0.06309
0.152,0.17336
0.156,0.21246
0.16,0.31961
0.164,0.37209
0.168,0.50058
0.172,0.48353
0.176,0.37663
0.18,0.31888
0.184,0.21968
0.188,0.10929
0.192,-0.0132
0.196,-0.06462
0.2,-0.17334
0.204,-0.10688
0.208,-0.20153
0.212,-0.0552
0.216,0.00268
0.22,0.0246
0.224,0.03198
0.228,0.00869
0.232,0.0201
0.236,0.05914
0.24,0.0143
0.244,0.03777
0.248,0.09982
0.252,0.00958
0.256,0.01851
0.26,0.04805
0.264,0.04758
0.268,0.07295
0.272,-0.00608
0.276,0.03627
0.28,0.04021
0.284,0.01923
0.288,0.04905
0.292,-0.01904
0.296,0.01077
0.3,0.08981
0.304,0.05831
0.308,0.04604
0.312,0.02575
0.316,0.07835
0.32,-0.01905
0.324,0.02739
0.328,0.02427
0.332,0.03344
0.336,0.01641
0.34,0.03909
0.344,0.02677
0.348,0.03204
0.352,0.09242
0.356,0.05302
0.36,0.1161
0.364,0.06718
0.368,0.09331
0.372,0.0953
0.376,0.09156
0.38,0.1066
0.384,0.09977
0.388,0.0792
0.392,0.11204
0.396,0.13523
0.4,0.12597
0.404,0.15607
0.408,0.18204
0.412,0.22012
0.416,0.12165
0.42,0.12153
0.424,0.21965
0.428,0.22347
0.432,0.25864
0.436,0.21612
0.44,0.27978
0.444,0.28742
0.448,0.24205
0.452,0.24532
0.456,0.22308
0.46,0.24541
0.464,0.20057
0.468,0.28629
0.472,0.13139
0.476,0.18043
0.48,0.22814
0.484,0.19406
0.488,0.25054
0.492,0.14685
0.496,0.23537
0.5,0.14695
0.504,0.08887
0.508,0.10166
0.512,0.08942
0.516,0.11255
0.52,0.07216
0.524,0.08765
0.528,0.04125
0.532,0.09067
0.536,0.0554
0.54,0.05171
0.544,0.00433
0.548,0.08012
0.552,0.0454
0.556,0.09182
0.56,0.10929
0.564,0.0517
0.568,0.14609
0.572,0.11311
0.576,0.11631
0.58,0.17179
0.584,0.12412
0.588,0.14776
0.592,0.2062
0.596,0.06742
0.6,0.09807
0.604,0.10895
0.608,0.07934
0.612,0.02734
0.616,0.04753
0.62,0.12538
0.624,0.14291
0.628,0.0064
0.632,0.04464
0.636,0.07142
0.64,-0.0027
0.644,0.02652
0.648,0.02088
0.652,0.04528
0.656,0.00741
0.66,0.05204
0.664,-0.0179
0.668,0.07466
0.672,0.00673
0.676,0.04612
0.68,0.00954
0.684,0.03625
0.688,0.05635
0.692,0.04914
0.696,0.03848
0.7,-0.02964
0.704,-0.07197
0.708,-0.02258
0.712,-0.09287
0.716,-0.07067
0.72,0.03109
0.724,0.04839
0.728,0.26166
0.732,0.46946
0.736,0.71122
0.74,0.92585
0.744,0.99195
0.748,1.09101
0.752,0.94195
0.756,0.78448
0.76,0.45331
0.764,0.20802
0.768,0.09
0.772,-0.08935
0.776,-0.15136
0.78,-0.13754
0.784,-0.09709
0.788,-0.10909
0.792,-0.0123
0.796,0.01989
0.8,0.05939
0.804,0.02294
0.808,0.03436
0.812,0.05804
0.816,0.0092
0.82,0.03765
0.824,0.05904
0.828,0.00213
0.832,0.06049
0.836,0.03785
0.84,0.02106
0.844,0.03037
0.848,0.06942
0.852,-0.01592
0.856,-0.05684
0.86,0.05423
0.864,-0.02774
0.868,0.05734
0.872,0.05149
0.876,0.04295
0.88,0.01518
0.884,-0.03067
0.888,-0.05757
0.892,0.05765
0.896,-0.01144
0.9,0.08176
0.904,-0.00777
0.908,-0.02228
0.912,0.09057
0.916,0.01899
0.92,-0.01184
0.924,0.0392
0.928,0.06451
0.932,0.04247
0.936,0.04173
0.94,0.06987
0.944,-0.0108
0.948,0.07047
0.952,0.07979
0.956,0.06777
0.96,0.03127
0.964,0.14215
0.968,0.13952
0.972,0.09831
0.976,0.18226
0.98,0.09133
0.984,0.14081
0.988,0.07609
0.992,0.17693
0.996,0.15474
1.0,0.20285
1.004,0.18174
1.008,0.24493
1.012,0.2798
1.016,0.28215
1.02,0.22241
1.024,0.17758
1.028,0.19099
1.032,0.24686
1.036,0.19011
1.04,0.21078
1.044,0.217
1.048,0.23339
