t_seg,ecg_mV
0.0,-0.02551
0.004,-0.01614
0.008,-0.03958
0.012,0.0159
0.016,-0.0069
0.02,-0.0366
0.024,-0.04347
0.028,-0.03201
0.032,-0.02526
0.036,-0.03119
0.04,-0.02814
0.044,-0.06158
0.048,-0.05013
0.052,-0.03931
0.056,-0.04069
0.06,-0.04495
0.064,-0.01724
0.068,-0.04565
0.072,-0.03272
0.076,-0.03331
0.08,-0.01509
0.084,-0.03096
0.088,-0.04103
0.092,-0.03894
0.096,-0.00016
0.1,-0.03087
0.104,-0.03374
0.108,-0.02672
0.112,-0.03147
0.116,-0.02552
0.12,0.00545
0.124,-0.02862
0.128,-0.02018
0.132,-0.04254
0.136,-0.02061
0.14,-0.05999
0.144,-0.0111
0.148,-0.03013
0.152,-0.03579
0.156,-0.04503
0.16,-0.03484
0.164,-0.03931
0.168,-0.02117
0.172,-0.0331
0.176,-0.03456
0.18,-0.02546
0.184,-0.04884
0.188,-0.04486
0.192,-0.04832
0.196,-0.03298
0.2,-0.02922
0.204,-0.01974
0.208,-0.02714
0.212,-0.04094
0.216,-0.03267
0.22,-0.02843
0.224,-0.04199
0.228,-0.03578
0.232,-0.03889
0.236,-0.03301
0.24,-0.03469
0.244,-0.03348
0.248,-0.02373
0.252,-0.02313
0.256,-0.01952
0.26,-0.0383
0.264,-0.04619
0.268,-0.01899
0.272,-0.02122
0.276,-0.03418
0.28,-0.0479
0.284,-0.01174
0.288,-0.01486
0.292,-0.02127
0.296,-0.02118
0.3,-0.07295
0.304,-0.03641
0.308,-0.0298
0.312,-0.03206
0.316,-0.02605
0.32,-0.04834
0.324,-0.03776
0.328,-0.0413
0.332,-0.04677
0.336,-0.04785
0.34,-0.03527
0.344,-0.0407
0.348,-0.02784
0.352,-0.03353
0.356,-0.02179
0.36,-0.04239
0.364,-0.03685
0.368,-0.02347
0.372,-0.05092
0.376,-0.04767
0.38,-0.0429
0.384,-0.04128
0.388,-0.00563
0.392,-0.03039
0.396,-0.03672
0.4,-0.04465
0.404,-0.04038
0.408,-0.03793
0.412,-0.04113
0.416,-0.02565
0.42,-0.0348
0.424,-0.03225
0.428,-0.04195
0.432,-0.01716
0.436,-0.04536
0.44,-0.03064
0.444,-0.00218
0.448,-0.02179
0.452,-0.03886
0.456,-0.03529
0.46,-0.02103
0.464,-0.02282
0.468,-0.01641
0.472,-0.03716
0.476,-0.03356
0.48,0.00207
0.484,-0.03949
0.488,-0.01514
0.492,-0.02316
0.496,-0.00583
0.5,0.01182
0.504,-0.00414
0.508,0.02322
0.512,0.00729
0.516,0.03429
0.52,0.07292
0.524,0.04508
0.528,0.0734
0.532,0.05842
0.536,0.08661
0.54,0.08648
0.544,0.05798
0.548,0.0423
0.552,0.04887
0.556,0.02651
0.56,0.03051
0.564,0.02601
0.568,-0.00526
0.572,0.00193
0.576,-0.00801
0.58,-0.00412
0.584,-0.00362
0.588,-0.03776
0.592,-0.0241
0.596,-0.01836
0.6,-0.0038
0.604,-0.04981
0.608,-0.03322
0.612,-0.0176
0.616,-0.02131
0.62,-0.02805
0.624,-0.01595
0.628,0.01422
0.632,0.00057
0.636,-0.02938
0.64,-0.0185
0.644,-0.00701
0.648,-0.03386
0.652,-0.06708
0.656,-0.11848
0.66,-0.12749
0.664,-0.12732
0.668,-0.08506
0.672,0.05258
0.676,0.23424
0.68,0.43338
0.684,0.63609
0.688,0.84546
0.692,0.93981
0.696,0.95519
0.7,0.84836
0.704,0.68441
0.708,0.40587
0.712,0.20037
0.716,0.05041
0.72,-0.10147
0.724,-0.19115
0.728,-0.19188
0.732,-0.15939
0.736,-0.12194
0.74,-0.07901
0.744,-0.06301
0.748,-0.05896
0.752,-0.04319
0.756,-0.05886
0.76,-0.02449
0.764,-0.02221
0.768,-0.02498
0.772,-0.03925
0.776,-0.01446
0.78,-0.02462
0.784,-0.01339
0.788,-0.0187
0.792,-0.03058
0.796,-0.00087
0.8,-0.00353
0.804,-0.00218
0.808,0.01272
0.812,-0.00881
0.816,0.00376
0.82,-0.02552
0.824,-0.01265
0.828,-0.01937
0.832,-0.04461
0.836,-0.04166
0.84,-0.04834
0.844,0.00611
0.848,-0.02385
0.852,-0.03656
0.856,-0.01751
0.86,0.01117
0.864,-0.0107
0.868,-0.00362
0.872,-0.00629
0.876,-0.02441
0.88,0.01743
0.884,0.00984
0.888,0.0339
0.892,0.01151
0.896,0.03604
0.9,0.05723
0.904,0.04264
0.908,0.07689
0.912,0.03866
0.916,0.07902
0.92,0.09238
0.924,0.10866
0.928,0.08685
0.932,0.11038
0.936,0.14531
0.94,0.13623
0.944,0.16355
0.948,0.15535
0.952,0.19476
0.956,0.18397
0.96,0.18518
0.964,0.16019
0.968,0.21573
0.972,0.19534
0.976,0.17521
0.98,0.17863
0.984,0.2025
0.988,0.18656
0.992,0.18573
0.996,0.14974
1.0,0.18167
1.004,0.14785
1.008,0.12077
1.012,0.09984
1.016,0.11311
1.02,0.1245
1.024,0.10719
1.028,0.09018
1.032,0.0663
1.036,0.05293
1.04,0.05433
1.044,0.03975
1.048,0.06634
1.052,0.03097
1.056,0.02184
1.06,0.02167
1.064,0.01419
1.068,-0.00806
1.072,-0.01811
1.076,0.00508
1.08,-0.01598
1.084,-0.01463
1.088,-0.01672
1.092,0.00022
1.096,-0.02363
1.1,-0.04048
1.104,-0.03572
1.108,-0.01887
1.112,0.01009
1.116,-0.0435
1.12,-0.00135
1.124,-0.00442
1.128,-0.02576
1.132,-0.03819
1.136,0.00413
1.14,-0.01522
1.144,-0.01064
1.148,-0.01257
1.152,0.00805
1.156,-0.01165
1.16,-0.01602
1.164,-0.01867
1.168,-0.01787
1.172,-0.0128
1.176,-0.00146
