t_seg,ecg_mV
0.0,-0.02991
0.004,0.05308
0.008,0.02843
0.012,0.01805
0.016,0.11424
0.02,0.0753
0.024,0.01848
0.028,0.02063
0.032,-0.03211
0.036,0.02989
0.04,0.06365
0.044,-0.0743
0.048,0.00595
0.052,0.01114
0.056,-0.04619
0.06,0.01953
0.064,-0.02955
0.068,0.06193
0.072,-0.01238
0.076,0.02739
0.08,-0.02166
0.084,-0.06575
0.088,0.07802
0.092,-0.01333
0.096,0.02408
0.1,0.02322
0.104,0.02
0.108,0.03534
0.112,0.03397
0.116,0.07368
0.12,0.08157
0.124,0.07513
0.128,-0.03531
0.132,0.07836
0.136,0.01963
0.14,0.02252
0.144,0.07607
0.148,0.00677
0.152,0.04208
0.156,0.03024
0.16,0.02016
0.164,-0.00598
0.168,0.05187
0.172,0.03297
0.176,0.04896
0.18,0.00676
0.184,0.07043
0.188,0.02084
0.192,0.07762
0.196,0.10658
0.2,0.02322
0.204,0.05998
0.208,0.0773
0.212,0.06471
0.216,0.04039
0.22,-0.03133
0.224,0.1028
0.228,0.04762
0.232,0.01475
0.236,-0.001
0.24,0.06021
0.244,0.00049
0.248,0.04882
0.252,0.04007
0.256,-0.01248
0.26,-0.01208
0.264,0.07839
0.268,0.00376
0.272,0.01274
0.276,0.0477
0.28,0.01584
0.284,-0.03138
0.288,0.10379
0.292,0.09465
0.296,0.03465
0.3,0.08205
0.304,0.1106
0.308,0.11614
0.312,0.07656
0.316,0.17229
0.32,0.08078
0.324,0.03705
0.328,0.10248
0.332,0.14918
0.336,0.09648
0.34,0.07638
0.344,0.07124
0.348,0.08897
0.352,0.08695
0.356,0.02063
0.36,-0.00538
0.364,0.06967
0.368,0.03529
0.372,0.02031
0.376,0.02639
0.38,0.01299
0.384,0.02883
0.388,0.02759
0.392,0.0493
0.396,0.00868
0.4,0.04496
0.404,-0.04269
0.408,0.03936
0.412,0.03423
0.416,0.02838
0.42,0.00507
0.424,0.05081
0.428,0.01382
0.432,-0.029
0.436,0.00853
0.44,-0.12261
0.444,-0.09864
0.448,-0.16989
0.452,-0.06528
0.456,0.17538
0.46,0.27811
0.464,0.44786
0.468,0.70518
0.472,0.92369
0.476,0.97559
0.48,0.97873
0.484,0.92839
0.488,0.69227
0.492,0.54424
0.496,0.23299
0.5,0.05242
0.504,0.00453
0.508,-0.12858
0.512,-0.11398
0.516,-0.11474
0.52,-0.11839
0.524,-0.00245
0.528,-0.03572
0.532,0.0016
0.536,0.04512
0.54,0.03314
0.544,0.01774
0.548,-0.00888
0.552,0.0539
0.556,0.06863
0.56,-0.03592
0.564,0.04509
0.568,0.01547
0.572,0.0502
0.576,0.02892
0.58,0.07534
0.584,0.00586
0.588,0.03923
0.592,0.0434
0.596,0.062
0.6,0.03065
0.604,0.01909
0.608,0.03981
0.612,0.08258
0.616,0.11089
0.62,0.05759
0.624,0.06835
0.628,0.08312
0.632,0.11318
0.636,0.10449
0.64,0.07098
0.644,0.15189
0.648,0.13192
0.652,0.11987
0.656,0.09572
0.66,0.10399
0.664,0.06649
0.668,0.12423
0.672,0.11267
0.676,0.14603
0.68,0.10698
0.684,0.17421
0.688,0.11621
0.692,0.17611
0.696,0.13605
0.7,0.14022
0.704,0.09261
0.708,0.16228
0.712,0.17108
0.716,0.18394
0.72,0.13212
0.724,0.12229
0.728,0.20407
0.732,0.22728
0.736,0.12592
0.74,0.20578
0.744,0.25417
0.748,0.251
0.752,0.24052
0.756,0.22266
0.76,0.22055
0.764,0.21026
0.768,0.21351
0.772,0.13172
0.776,0.14296
0.78,0.08921
0.784,0.22975
0.788,0.31174
0.792,0.54549
0.796,0.72292
0.8,0.9497
0.804,1.09868
0.808,1.08184
0.812,1.07656
0.816,0.91248
0.82,0.70242
0.824,0.50893
0.828,0.29589
0.832,0.02911
0.836,-0.01257
0.84,-0.08428
0.844,-0.1769
0.848,-0.07544
0.852,-0.0559
0.856,-0.00868
0.86,0.0278
0.864,0.01251
0.868,0.06478
0.872,0.05429
0.876,0.04088
0.88,-0.05837
0.884,0.12321
0.888,0.00823
0.892,0.03231
0.896,-0.02788
0.9,0.01915
0.904,0.03245
0.908,0.02921
0.912,0.01699
0.916,-0.00208
0.92,0.0167
0.924,-0.00052
0.928,-0.01739
0.932,0.06671
0.936,0.02608
0.94,-0.08179
0.944,0.03776
0.948,-0.01349
0.952,-0.03498
0.956,0.09072
0.96,-0.04456
0.964,0.02588
0.968,0.00367
0.972,0.01235
0.976,0.05374
0.98,0.07812
0.984,0.10753
0.988,0.01774
0.992,0.09698
0.996,0.06279
1.0,0.05078
1.004,0.01836
1.008,0.01104
1.012,0.04112
1.016,0.12935
1.02,0.0401
1.024,0.02436
1.028,0.09917
1.032,0.11405
1.036,0.18193
1.04,0.12225
1.044,0.17029
1.048,0.14259
1.052,0.1827
1.056,0.15033
