t_seg,ecg_mV
0.0,0.00853
0.004,-0.01979
0.008,-0.00819
0.012,-0.03077
0.016,-0.01178
0.02,0.01931
0.024,-0.02768
0.028,-0.00603
0.032,-0.01942
0.036,0.00748
0.04,0.01966
0.044,0.01571
0.048,-0.03093
0.052,0.00175
0.056,-0.03705
0.06,-0.02914
0.064,-0.00448
0.068,-0.00354
0.072,-0.01091
0.076,-0.00717
0.08,-0.00151
0.084,-0.02635
0.088,0.00014
0.092,-0.02247
0.096,-0.00565
0.1,0.0073
0.104,0.00273
0.108,-0.0123
0.112,-0.01822
0.116,-0.0014
0.12,0.00696
0.124,-0.01481
0.128,-0.00344
0.132,-0.02417
0.136,-0.00045
0.14,0.0056
0.144,-0.02418
0.148,0.00854
0.152,-0.03066
0.156,-0.02143
0.16,-0.04413
0.164,-0.01671
0.168,-0.01562
0.172,0.00585
0.176,-0.00296
0.18,-0.02451
0.184,-0.01087
0.188,-0.02164
0.192,-0.02604
0.196,-0.00204
0.2,-0.03108
0.204,-0.00644
0.208,-0.02364
0.212,0.0041
0.216,-0.02459
0.22,-0.02162
0.224,-0.017
0.228,-0.00963
0.232,0.00022
0.236,-0.01204
0.24,0.0081
0.244,-0.00658
0.248,-0.01095
0.252,2e-05
0.256,-2e-05
0.26,0.00405
0.264,-0.00918
0.268,0.00028
0.272,-0.01005
0.276,-0.02317
0.28,-0.00831
0.284,-0.01954
0.288,-0.01427
0.292,-0.00579
0.296,-0.02247
0.3,-0.03665
0.304,-0.00545
0.308,0.01064
0.312,-0.03408
0.316,-0.02598
0.32,0.02239
0.324,-0.02045
0.328,-0.06415
0.332,0.01005
0.336,-0.00632
0.34,0.00308
0.344,-0.00447
0.348,-0.02004
0.352,0.00272
0.356,-0.02978
0.36,0.00713
0.364,0.00642
0.368,0.02649
0.372,0.01267
0.376,0.03942
0.38,0.05388
0.384,0.05986
0.388,0.06354
0.392,0.08947
0.396,0.04886
0.4,0.07353
0.404,0.06037
0.408,0.05485
0.412,0.10248
0.416,0.03913
0.42,0.04822
0.424,0.0154
0.428,0.01655
0.432,0.02074
0.436,-0.00523
0.44,-0.00658
0.444,-0.0008
0.448,-0.01639
0.452,-0.03356
0.456,-0.02746
0.46,0.00127
0.464,-0.02533
0.468,-0.02938
0.472,-0.03122
0.476,-0.02464
0.48,-0.02051
0.484,-0.01353
0.488,-0.02942
0.492,-0.01866
0.496,0.00747
0.5,-0.0274
0.504,-0.01876
0.508,-0.02401
0.512,-0.03292
0.516,-0.05158
0.52,-0.10741
0.524,-0.1131
0.528,-0.13764
0.532,-0.0818
0.536,0.0858
0.54,0.24697
