t_seg,ecg_mV
0.0,-0.09575
0.004,-0.11422
0.008,-0.05123
0.012,0.0361
0.016,0.24151
0.02,0.45723
0.024,0.63106
0.028,0.84688
0.032,0.97785
0.036,1.03386
0.04,0.95834
0.044,0.78751
0.048,0.56402
0.052,0.32409
0.056,0.13658
0.06,-0.02046
0.064,-0.1193
0.068,-0.1556
0.072,-0.12579
0.076,-0.08841
0.08,-0.05603
0.084,0.00309
0.088,0.01726
0.092,0.04761
0.096,0.00527
0.1,0.02618
0.104,0.03293
0.108,0.02334
0.112,0.03919
0.116,0.0374
0.12,0.0099
0.124,0.02689
0.128,0.00702
0.132,0.0325
0.136,0.02815
0.14,0.03041
0.144,0.04406
0.148,0.03407
0.152,0.0352
0.156,0.0428
0.16,0.01805
0.164,0.04175
0.168,0.01067
0.172,0.02405
0.176,0.01925
0.18,0.01502
0.184,0.00265
0.188,0.03021
0.192,0.02328
0.196,0.03004
0.2,0.03986
0.204,0.02096
0.208,0.03094
0.212,0.06654
0.216,0.04774
0.22,0.02927
0.224,0.05447
0.228,0.0758
0.232,0.05237
0.236,0.07918
0.24,0.06567
0.244,0.09869
0.248,0.08036
0.252,0.11086
0.256,0.10625
0.26,0.13206
0.264,0.14239
0.268,0.12695
0.272,0.13547
0.276,0.1851
0.28,0.19426
0.284,0.19621
0.288,0.1804
0.292,0.22068
0.296,0.2217
0.3,0.24786
0.304,0.24265
0.308,0.24959
0.312,0.22379
0.316,0.28078
0.32,0.20978
0.324,0.20889
0.328,0.24871
0.332,0.23053
0.336,0.22198
0.34,0.21076
0.344,0.22096
0.348,0.2008
0.352,0.1786
0.356,0.16908
0.36,0.17455
0.364,0.13095
0.368,0.12204
0.372,0.09965
0.376,0.10051
0.38,0.0962
0.384,0.0717
0.388,0.09368
0.392,0.05785
0.396,0.07331
0.4,0.07016
0.404,0.04906
0.408,0.03704
0.412,0.05006
0.416,0.06172
0.42,0.03783
0.424,0.04513
0.428,0.03152
0.432,0.04382
0.436,0.0257
0.44,0.03158
0.444,0.00334
0.448,0.00983
0.452,0.02389
0.456,0.03445
0.46,0.02042
0.464,0.03726
0.468,0.03666
0.472,0.01443
0.476,0.01884
0.48,0.00502
0.484,0.0197
0.488,0.02865
0.492,0.00571
0.496,0.01844
0.5,0.0213
0.504,0.01501
0.508,0.03769
0.512,0.04142
0.516,0.02466
0.52,0.02319
0.524,0.04094
0.528,0.02458
0.532,0.01304
0.536,0.02293
0.54,0.01675
0.544,0.02308
0.548,0.00745
0.552,0.0132
0.556,-0.00419
0.56,-0.00932
0.564,0.04528
0.568,0.02816
0.572,0.00977
0.576,0.03002
0.58,0.03628
0.584,0.00132
0.588,0.01612
0.592,0.03141
0.596,0.026
0.6,0.01557
0.604,0.0342
0.608,0.01516
0.612,0.02885
0.616,0.01107
0.62,-0.00372
0.624,0.00813
0.628,0.0209
0.632,0.03314
0.636,0.02311
0.64,0.03331
0.644,0.04837
0.648,-0.00477
0.652,0.01804
0.656,-0.00521
0.66,0.02558
0.664,0.02574
0.668,0.02218
0.672,0.00518
0.676,0.02448
0.68,0.03488
0.684,0.00941
0.688,0.03499
0.692,0.03182
0.696,0.06755
0.7,0.05246
0.704,0.08324
0.708,0.08454
0.712,0.09332
0.716,0.13047
0.72,0.1239
0.724,0.10725
0.728,0.10651
0.732,0.11238
0.736,0.07886
0.74,0.08775
0.744,0.06737
0.748,0.06774
0.752,0.04999
0.756,0.04105
0.76,0.02185
0.764,0.03258
0.768,0.02883
0.772,-0.00244
0.776,0.01745
0.78,-0.007
0.784,0.00773
0.788,-0.00608
0.792,-0.00092
0.796,0.03213
0.8,0.03273
0.804,-0.00475
0.808,0.00817
0.812,-0.01981
0.816,0.0253
0.82,0.0003
0.824,-0.00206
0.828,-0.01403
0.832,0.02354
0.836,0.00592
0.84,-0.02864
0.844,-0.06966
0.848,-0.09917
0.852,-0.08819
0.856,-0.05125
0.86,0.07235
0.864,0.21779
0.868,0.39884
0.872,0.62721
0.876,0.85982
0.88,0.9572
0.884,0.97702
0.888,0.92475
0.892,0.7682
0.896,0.52766
0.9,0.31859
0.904,0.10622
0.908,-0.03021
0.912,-0.14297
0.916,-0.16531
0.92,-0.10934
0.924,-0.10881
0.928,-0.06071
0.932,-0.01901
0.936,-0.00527
0.94,-0.02594
0.944,0.00951
0.948,0.0104
0.952,0.03735
0.956,-0.02105
0.96,0.01307
0.964,0.0233
0.968,0.03116
0.972,-0.00723
