t_seg,ecg_mV
0.0,-0.03353
0.004,-0.00191
0.008,-0.00944
0.012,-0.01514
0.016,-0.00052
0.02,-0.07129
0.024,-0.06251
0.028,-0.07216
0.032,-0.22039
0.036,-0.13184
0.04,-0.16346
0.044,-0.04603
0.048,0.06903
0.052,0.14468
0.056,0.36432
0.06,0.36723
0.064,0.44335
0.068,0.45814
0.072,0.43895
0.076,0.33547
0.08,0.17203
0.084,0.01463
0.088,-0.05879
0.092,-0.08244
0.096,-0.21987
0.1,-0.15479
0.104,-0.19529
0.108,-0.13577
0.112,-0.02966
0.116,-0.08491
0.12,-0.0197
0.124,-0.02966
0.128,-0.00431
0.132,-0.06157
0.136,-0.02698
0.14,-0.05643
0.144,-0.03276
0.148,-0.02845
0.152,-0.05129
0.156,0.01161
0.16,-0.04477
0.164,-0.01135
0.168,-0.08695
0.172,-0.00146
0.176,0.02091
0.18,-0.05212
0.184,-0.02435
0.188,-0.01442
0.192,-0.05793
0.196,-0.03874
0.2,-0.06174
0.204,-0.04448
0.208,-0.06764
0.212,0.01309
0.216,0.0533
0.22,0.05161
0.224,0.05076
0.228,0.02965
0.232,0.15819
0.236,0.10841
0.24,0.09537
0.244,0.09817
0.248,0.05557
0.252,0.04001
0.256,0.09619
0.26,0.12144
0.264,0.08078
0.268,0.04839
0.272,0.01517
0.276,0.1227
0.28,0.09676
0.284,0.06611
0.288,0.07245
0.292,0.04779
0.296,-7e-05
0.3,0.07522
0.304,0.06723
0.308,0.03547
0.312,0.14591
0.316,0.16432
0.32,0.11631
0.324,0.13713
0.328,0.15947
0.332,0.16726
0.336,0.19292
0.34,0.24053
0.344,0.1771
0.348,0.16243
0.352,0.20535
0.356,0.1848
0.36,0.07653
0.364,0.02535
0.368,0.06807
0.372,0.04036
0.376,0.15918
0.38,0.29778
0.384,0.49045
0.388,0.7286
0.392,0.90143
0.396,1.09482
0.4,1.10938
0.404,1.05525
0.408,0.90267
0.412,0.62064
0.416,0.38002
0.42,0.1912
0.424,0.05458
0.428,-0.08177
0.432,-0.12711
0.436,-0.21942
0.44,-0.11538
0.444,-0.0942
0.448,-0.09327
0.452,-0.04457
0.456,-0.02645
0.46,-0.02252
0.464,-0.02105
0.468,-0.04679
0.472,-0.02774
0.476,-0.03694
0.48,0.00175
0.484,-0.01335
0.488,-0.02096
0.492,-0.0191
0.496,-0.01956
0.5,-0.04003
0.504,0.01599
0.508,-0.0723
