t_seg,ecg_mV
0.0,-0.10421
0.004,-0.13489
0.008,-0.06977
0.012,0.00302
0.016,0.19086
0.02,0.38748
0.024,0.61117
0.028,0.7849
0.032,0.94788
0.036,0.99476
0.04,0.9544
0.044,0.80898
0.048,0.56412
0.052,0.31411
0.056,0.1157
0.06,-0.03346
0.064,-0.15255
0.068,-0.13511
0.072,-0.12025
0.076,-0.12533
0.08,-0.06084
0.084,-0.03393
0.088,-0.00056
0.092,0.0175
0.096,-0.00534
0.1,0.02062
0.104,-0.01688
0.108,-0.00228
0.112,0.02938
0.116,-0.01272
0.12,-0.0163
0.124,-0.01275
0.128,-0.01061
0.132,0.00133
0.136,-0.00114
0.14,0.0048
0.144,-0.00293
0.148,-0.00184
0.152,-0.00327
0.156,-0.00258
0.16,-0.01023
0.164,0.01041
0.168,0.04789
0.172,-0.00585
0.176,0.01104
0.18,-0.00849
0.184,-0.01626
0.188,-0.03448
0.192,0.0152
0.196,0.00177
0.2,-0.01659
0.204,0.01338
0.208,0.03693
0.212,0.00553
0.216,-0.00085
0.22,0.00702
0.224,0.02839
0.228,0.07039
0.232,0.03228
0.236,0.06329
0.24,0.02921
0.244,0.03799
0.248,0.05198
0.252,0.0632
0.256,0.09103
0.26,0.1236
0.264,0.12851
0.268,0.11193
0.272,0.12941
0.276,0.14571
0.28,0.15117
0.284,0.1596
0.288,0.20698
0.292,0.17916
0.296,0.21312
0.3,0.20063
0.304,0.21709
0.308,0.20516
0.312,0.24084
0.316,0.2324
0.32,0.2313
0.324,0.20694
0.328,0.22102
0.332,0.18304
0.336,0.17416
0.34,0.18806
0.344,0.17552
0.348,0.14977
0.352,0.14939
0.356,0.15721
0.36,0.10444
0.364,0.10768
0.368,0.10393
0.372,0.05901
0.376,0.07436
0.38,0.09062
0.384,0.04637
0.388,0.05187
0.392,0.02886
0.396,0.04509
0.4,0.03791
0.404,0.03254
0.408,0.03808
0.412,-0.00345
0.416,0.02746
0.42,0.02515
0.424,-0.00886
0.428,0.00057
0.432,-0.0173
0.436,-0.01904
0.44,-0.00836
0.444,-0.00631
0.448,-0.00879
0.452,-0.0292
0.456,-0.00392
0.46,-0.00413
0.464,0.00799
0.468,0.00769
0.472,-0.00789
0.476,0.00111
0.48,-0.01762
0.484,0.00889
0.488,-0.02626
0.492,-0.02615
0.496,-0.02128
0.5,-0.02933
0.504,-0.02753
0.508,-0.01057
0.512,0.02212
0.516,-0.01903
0.52,-0.00359
0.524,-0.00958
0.528,0.01109
0.532,0.0082
0.536,-0.0236
0.54,-0.0085
0.544,0.01934
0.548,0.00614
0.552,-0.03514
0.556,-0.03433
0.56,-0.01716
0.564,-0.01806
0.568,0.00179
0.572,0.00642
0.576,-0.00237
0.58,0.00777
0.584,0.0117
0.588,0.00655
0.592,-0.03711
0.596,0.01697
0.6,-0.00254
0.604,-0.00912
0.608,-0.0085
0.612,-0.01916
0.616,-0.01219
0.62,0.00217
0.624,0.03082
0.628,0.03747
0.632,0.02541
0.636,0.07432
0.64,0.07941
0.644,0.08061
0.648,0.09484
0.652,0.09482
0.656,0.09242
0.66,0.08013
0.664,0.0638
0.668,0.06821
0.672,0.04048
0.676,0.03355
0.68,0.04067
0.684,0.02884
0.688,0.00379
0.692,0.01078
0.696,0.0031
0.7,-0.00795
0.704,0.00768
0.708,-0.01441
0.712,-0.00161
0.716,-0.02652
0.72,-0.02295
0.724,-0.02289
0.728,-0.04094
0.732,-0.01071
0.736,-0.00902
0.74,-0.01149
0.744,-0.02318
