t_seg,ecg_mV
0.0,0.08639
0.004,0.04389
0.008,0.02712
0.012,0.02084
0.016,0.03946
0.02,0.0317
0.024,-0.02621
0.028,0.00567
0.032,-0.04019
0.036,-0.02018
0.04,-0.11163
0.044,-0.03967
0.048,-0.03979
0.052,0.1562
0.056,0.30951
0.06,0.51735
0.064,0.78577
0.068,0.89095
0.072,1.00261
0.076,0.9551
0.08,0.86128
0.084,0.6532
0.088,0.33677
0.092,0.21981
0.096,-0.00081
0.1,-0.02512
0.104,-0.11767
0.108,-0.11498
0.112,-0.19727
0.116,-0.00943
0.12,-0.03049
0.124,-0.05316
0.128,0.01749
0.132,0.05733
0.136,-0.03983
0.14,0.05234
0.144,0.00489
0.148,-0.00326
0.152,0.00179
0.156,-0.01197
0.16,0.02332
0.164,0.0251
0.168,0.05229
0.172,0.06467
0.176,0.00586
0.18,0.05382
0.184,-0.02263
0.188,0.03905
0.192,-0.02007
0.196,-0.00157
0.2,0.03857
0.204,-0.00698
0.208,0.03534
0.212,-0.03062
0.216,-0.00459
0.22,0.03854
0.224,0.07238
0.228,-0.01707
0.232,0.07732
0.236,0.03425
0.24,0.10425
0.244,0.01932
0.248,0.01524
0.252,0.04682
0.256,0.00292
0.26,0.04846
0.264,0.04719
0.268,0.1003
0.272,0.07353
0.276,0.02669
0.28,0.03294
0.284,0.05387
0.288,0.02602
0.292,0.0334
0.296,0.18939
0.3,0.10043
0.304,0.18442
0.308,0.12715
0.312,0.15053
0.316,0.11779
0.32,0.23063
0.324,0.18476
0.328,0.26513
0.332,0.19296
0.336,0.26867
0.34,0.28189
0.344,0.18421
0.348,0.25441
0.352,0.20487
0.356,0.20026
0.36,0.24193
0.364,0.26196
0.368,0.27517
0.372,0.21027
0.376,0.24801
0.38,0.22404
0.384,0.19417
0.388,0.15111
0.392,0.17367
0.396,0.28177
0.4,0.1166
0.404,0.13119
0.408,0.09481
0.412,0.16201
0.416,0.16635
0.42,0.1404
0.424,0.15337
0.428,0.07381
0.432,0.12667
0.436,0.03332
0.44,0.1094
0.444,0.10175
0.448,0.02393
0.452,0.07415
0.456,0.0007
0.46,-0.01332
0.464,-0.01517
0.468,-0.00676
