t_seg,ecg_mV
0.0,0.64862
0.004,0.84306
0.008,0.97426
0.012,0.94454
0.016,0.84535
0.02,0.66663
0.024,0.40713
0.028,0.18089
0.032,0.02905
0.036,-0.09441
0.04,-0.20164
0.044,-0.1912
0.048,-0.16462
0.052,-0.10389
0.056,-0.07607
0.06,-0.06147
0.064,-0.05048
0.068,-0.02907
0.072,-0.01923
0.076,-0.0246
0.08,-0.03274
0.084,-0.01544
0.088,-0.03855
0.092,-0.0262
0.096,-0.06414
0.1,-0.02841
0.104,-0.01019
0.108,-0.03255
0.112,-0.0558
0.116,-0.02055
0.12,-0.03118
0.124,-0.0426
0.128,-0.0418
0.132,-0.05649
0.136,-0.01781
0.14,-0.04955
0.144,-0.03417
0.148,-0.04232
0.152,-0.00757
0.156,-0.0384
0.16,-0.0244
0.164,-0.01101
0.168,-0.03371
0.172,-0.03367
0.176,0.0092
0.18,0.00267
0.184,-0.03478
0.188,-0.01366
0.192,0.00542
0.196,-0.02421
0.2,-0.01174
0.204,0.00288
0.208,0.01829
0.212,0.03364
0.216,0.01038
0.22,0.07561
0.224,0.03624
0.228,0.04438
0.232,0.04527
0.236,0.06525
0.24,0.08503
0.244,0.11656
0.248,0.10893
0.252,0.14228
0.256,0.1145
0.26,0.14476
0.264,0.15058
0.268,0.16006
0.272,0.1877
0.276,0.20462
0.28,0.18917
0.284,0.17417
0.288,0.18781
0.292,0.18772
0.296,0.18375
0.3,0.18548
0.304,0.18156
0.308,0.19113
0.312,0.15991
0.316,0.17915
0.32,0.13641
0.324,0.15878
0.328,0.11016
0.332,0.13024
0.336,0.07562
0.34,0.07643
0.344,0.0854
0.348,0.06214
0.352,0.05993
0.356,0.04531
0.36,0.03828
0.364,0.03943
0.368,0.00203
0.372,0.0139
0.376,0.00606
0.38,0.00072
0.384,0.02034
0.388,-0.01062
0.392,-0.00966
0.396,-0.02624
0.4,-0.03116
0.404,-0.03304
0.408,-0.01987
0.412,-0.01894
0.416,-0.0238
0.42,-0.02131
0.424,-0.03852
0.428,-0.02497
0.432,-0.0304
0.436,-0.04648
0.44,-0.00421
0.444,-0.02448
0.448,-0.03525
0.452,-0.04249
0.456,-0.02595
0.46,-0.04063
0.464,-0.0095
0.468,-0.00829
0.472,-0.05339
0.476,-0.04455
0.48,-0.02095
0.484,-0.0171
0.488,-0.0466
0.492,-0.01986
0.496,-0.02681
0.5,-0.01342
0.504,-0.03009
0.508,0.00066
0.512,-0.04136
0.516,-0.0138
0.52,-0.03638
0.524,-0.04855
0.528,-0.02536
0.532,-0.02228
0.536,-0.0132
0.54,-0.02977
0.544,-0.04048
0.548,-0.03279
0.552,-0.00875
0.556,-0.00205
0.56,-0.03121
0.564,-0.01321
0.568,-0.02415
0.572,-0.02354
0.576,-0.04582
0.58,-0.00821
0.584,-0.04728
0.588,-0.05084
0.592,-0.01727
0.596,-0.03391
0.6,-0.01792
0.604,-0.02235
0.608,-0.0235
0.612,0.00631
0.616,0.02027
0.62,-0.0223
0.624,-0.01685
0.628,-0.0529
0.632,-0.025
0.636,-0.03722
0.64,-0.02289
0.644,-0.02154
0.648,-0.01662
0.652,-0.05096
0.656,-0.03462
0.66,-0.04845
0.664,-0.01614
0.668,-0.04148
0.672,-0.02068
0.676,-0.02121
0.68,-0.01417
0.684,-0.02102
0.688,-0.0324
0.692,-0.01673
0.696,-0.03973
0.7,-0.05879
0.704,-0.05657
0.708,-0.01359
0.712,-0.04291
0.716,-0.01252
0.72,-0.02006
0.724,-0.03638
0.728,-0.03983
0.732,-0.03773
0.736,-0.03213
0.74,-0.03205
0.744,-0.02846
0.748,-0.03297
0.752,-0.04699
0.756,0.00257
0.76,-0.0429
0.764,-0.00499
0.768,-0.05023
0.772,-0.01692
0.776,0.01432
0.78,0.02463
0.784,0.01775
0.788,0.03235
0.792,0.0272
0.796,0.04953
0.8,0.05472
0.804,0.08939
0.808,0.07404
0.812,0.06395
0.816,0.07157
0.82,0.08414
0.824,0.05579
0.828,0.03623
0.832,0.04057
0.836,0.00423
0.84,0.00835
0.844,0.01304
0.848,0.00432
0.852,-0.04346
0.856,-0.03056
0.86,-0.01915
0.864,0.00154
0.868,-0.01533
0.872,-0.05177
0.876,-0.01962
0.88,-0.03776
0.884,-0.01952
0.888,-0.03323
0.892,-0.04288
0.896,-0.03814
0.9,-0.0094
0.904,0.03007
0.908,-0.03366
0.912,-0.02553
0.916,-0.01878
0.92,-0.03595
0.924,-0.04004
0.928,-0.09218
0.932,-0.08169
0.936,-0.14547
0.94,-0.15551
0.944,-0.1018
0.948,0.03815
0.952,0.21327
0.956,0.40828
0.96,0.63651
0.964,0.83204
0.968,0.9314
0.972,0.97809
0.976,0.86842
0.98,0.73388
0.984,0.43254
0.988,0.25713
0.992,0.06316
0.996,-0.0725
1.0,-0.14069
1.004,-0.18767
1.008,-0.1645
1.012,-0.12653
1.016,-0.08833
1.02,-0.07632
1.024,-0.02308
1.028,-0.03045
1.032,-0.02401
1.036,-0.02735
1.04,-0.02022
1.044,-0.00434
1.048,-0.03213
1.052,-0.02905
1.056,-0.02076
1.06,-0.05075
1.064,-0.02845
1.068,-0.04661
1.072,-0.04908
1.076,-0.04863
1.08,-0.03166
1.084,-0.01029
1.088,-0.01932
1.092,-0.03903
1.096,-0.01699
1.1,-0.02245
1.104,-0.0431
1.108,-0.04356
1.112,-0.02146
1.116,-0.03936
1.12,-0.01422
1.124,-0.03732
1.128,-0.00242
1.132,-0.01167
1.136,-0.02324
1.14,0.00426
1.144,-0.0213
1.148,0.01638
1.152,0.00596
1.156,-0.01598
1.16,0.00492
1.164,0.00931
1.168,0.0246
1.172,0.03419
1.176,0.03922
1.18,0.03196
1.184,0.07179
1.188,0.0511
1.192,0.04662
1.196,0.07654
1.2,0.09646
1.204,0.10604
1.208,0.10647
1.212,0.11242
1.216,0.14124
1.22,0.14712
1.224,0.17684
1.228,0.16028
1.232,0.17499
1.236,0.20604
1.24,0.166
1.244,0.20824
1.248,0.18069
1.252,0.17119
1.256,0.19084
1.26,0.18733
1.264,0.2173
1.268,0.19119
1.272,0.18115
1.276,0.15379
1.28,0.17714
1.284,0.14365
1.288,0.14455
1.292,0.1155
1.296,0.1032
1.3,0.08989
1.304,0.12345
1.308,0.11752
1.312,0.05318
1.316,0.02686
1.32,0.04759
1.324,0.0479
1.328,0.06872
1.332,0.02341
1.336,0.00101
1.34,0.00802
1.344,0.00053
1.348,-0.00876
1.352,-0.0101
1.356,-0.00633
1.36,-0.03614
1.364,-0.01774
1.368,-0.01933
1.372,-0.03477
1.376,-0.01152
1.38,-0.00135
1.384,-0.02041
1.388,-0.00602
1.392,-0.0116
1.396,-0.04309
1.4,-0.01439
1.404,-0.01778
1.408,-0.04912
1.412,-0.04008
1.416,-0.01535
1.42,-0.03006
1.424,-0.02237
1.428,0.00576
1.432,0.00225
1.436,-0.01978
1.44,-0.00812
1.444,-0.01507
1.448,-0.007
1.452,-0.012
1.456,-0.01622
1.46,-0.03268
1.464,-0.01963
1.468,-0.02751
1.472,-0.01257
1.476,-0.0046
1.48,-0.03694
1.484,-0.01773
1.488,-0.02007
1.492,-0.02693
1.496,-0.00955
1.5,-0.00792
1.504,-0.02184
1.508,-0.01816
1.512,-0.00308
1.516,-0.01463
1.52,-0.00209
1.524,0.004
1.528,-0.00424
1.532,-0.01793
1.536,-0.02375
1.54,-0.03389
1.544,0.00681
1.548,-0.00947
1.552,0.00211
1.556,-0.04072
1.56,-0.04155
1.564,-0.04617
1.568,0.00747
1.572,-0.00739
1.576,-0.02386
1.58,-0.02248
1.584,-0.04317
1.588,-0.00506
1.592,-0.0014
1.596,-0.03271
1.6,-0.01789
1.604,-0.03914
1.608,-0.01195
1.612,-0.01373
1.616,-0.04305
1.62,-0.01344
1.624,0.0012
1.628,-0.02326
1.632,-0.00773
1.636,-0.01751
1.64,-0.02843
1.644,-0.01842
1.648,-0.00142
1.652,0.01257
1.656,-0.02673
1.66,-0.00485
1.664,-0.04273
1.668,-0.02559
1.672,0.01002
1.676,0.00022
1.68,0.0145
1.684,-0.02482
1.688,-0.03348
1.692,0.00783
1.696,-0.01128
1.7,0.00464
1.704,-0.00363
1.708,0.01612
1.712,-0.00852
1.716,-0.01345
1.72,-0.00915
1.724,-0.02462
1.728,-0.00565
1.732,-0.00135
1.736,-0.00817
1.74,0.02066
1.744,-0.01562
1.748,-0.02288
1.752,0.01613
1.756,-0.02256
1.76,0.0141
1.764,0.00907
1.768,-0.01559
1.772,-0.02848
1.776,-0.01797
1.78,0.01762
1.784,-0.01167
1.788,0.01481
1.792,-0.00195
1.796,0.00449
1.8,0.003
1.804,-0.01937
1.808,-0.00022
1.812,-0.0107
1.816,-0.00112
1.82,-0.02547
1.824,-0.03683
1.828,0.0068
1.832,-0.01877
1.836,-0.01617
1.84,0.02313
1.844,0.02053
1.848,-0.00688
1.852,0.03093
1.856,0.00267
1.86,0.0195
1.864,0.0308
1.868,0.07555
1.872,0.06696
1.876,0.0883
1.88,0.10905
1.884,0.08951
1.888,0.08909
1.892,0.07923
1.896,0.08514
1.9,0.07389
1.904,0.06231
1.908,0.05151
1.912,0.05816
1.916,0.0382
1.92,0.00553
1.924,0.01477
1.928,0.00398
1.932,0.02487
1.936,-0.02114
1.94,0.00527
1.944,0.01698
1.948,-0.00023
1.952,-0.01329
1.956,-0.01784
1.96,-0.01469
1.964,-0.00982
1.968,0.00265
1.972,-0.0104
1.976,0.00363
1.98,0.01105
1.984,0.01347
1.988,-0.01075
1.992,-0.00153
1.996,-0.00414
2.0,-0.02196
2.004,-0.02473
2.008,-0.08429
2.012,-0.12524
2.016,-0.12066
2.02,-0.06107
2.024,0.02637
2.028,0.22086
2.032,0.45959
2.036,0.66318
2.04,0.82838
2.044,0.95113
2.048,0.97577
2.052,0.88596
2.056,0.7101
2.06,0.47566
2.064,0.27296
2.068,0.10139
2.072,-0.07657
2.076,-0.16172
2.08,-0.18806
2.084,-0.14144
2.088,-0.11005
2.092,-0.06425
2.096,-0.03617
2.1,-0.01005
2.104,0.00062
2.108,-0.00255
2.112,-0.01171
2.116,-0.0306
2.12,0.01493
2.124,0.01219
2.128,-0.00765
2.132,0.0026
2.136,0.00365
2.14,0.01001
2.144,-0.00054
2.148,0.01528
2.152,-0.00112
2.156,0.00655
2.16,0.00355
2.164,-0.00416
2.168,0.0202
2.172,-0.01661
2.176,0.01384
2.18,0.01853
2.184,-0.0102
2.188,-0.0241
2.192,-0.01371
2.196,0.00074
2.2,0.01502
2.204,0.01181
2.208,-0.01041
2.212,0.00186
2.216,0.01791
2.22,0.00279
2.224,0.02591
2.228,0.01159
2.232,0.00069
2.236,0.00681
2.24,0.02766
2.244,0.01138
2.248,0.03276
2.252,0.06324
2.256,0.05747
2.26,0.0915
2.264,0.0651
2.268,0.08582
2.272,0.10331
2.276,0.0836
2.28,0.13651
2.284,0.13664
2.288,0.15078
2.292,0.19298
2.296,0.1723
2.3,0.20727
2.304,0.19749
2.308,0.20238
2.312,0.22683
2.316,0.22467
2.32,0.22979
2.324,0.22607
2.328,0.24206
2.332,0.21508
2.336,0.23585
2.34,0.2146
2.344,0.18091
2.348,0.21254
2.352,0.20773
2.356,0.20573
2.36,0.19867
2.364,0.11261
2.368,0.15485
2.372,0.13664
2.376,0.1055
2.38,0.1069
2.384,0.0758
2.388,0.10422
2.392,0.09167
2.396,0.08727
2.4,0.06104
2.404,0.04217
2.408,0.03669
2.412,0.01375
2.416,0.0322
2.42,0.03189
