t_seg,ecg_mV
0.0,0.04374
0.004,0.03132
0.008,0.03377
0.012,0.01762
0.016,0.02344
0.02,0.02883
0.024,0.01328
0.028,0.00633
0.032,0.04817
0.036,0.03713
0.04,0.00424
0.044,0.0032
0.048,0.00523
0.052,0.00515
0.056,0.00142
0.06,0.04293
0.064,0.03238
0.068,0.03313
0.072,0.02122
0.076,0.03332
0.08,0.04145
0.084,0.04741
0.088,0.02342
0.092,0.03372
0.096,0.0312
0.1,0.02296
0.104,0.00131
0.108,0.01112
0.112,0.00198
0.116,0.01828
0.12,0.01236
0.124,0.00201
0.128,0.04746
0.132,0.02156
0.136,0.04865
0.14,0.02763
0.144,0.00529
0.148,0.01289
0.152,0.03925
0.156,0.0056
0.16,0.01774
0.164,0.02185
0.168,0.02754
0.172,-0.00259
0.176,0.0185
0.18,0.02697
0.184,-0.0056
0.188,0.01835
0.192,0.01363
0.196,0.02558
0.2,0.02045
0.204,0.05803
0.208,0.0106
0.212,0.00398
0.216,0.00813
0.22,0.02642
0.224,0.02928
0.228,0.03345
0.232,0.02172
0.236,0.02831
0.24,0.01869
0.244,0.00798
0.248,0.04342
0.252,0.03026
0.256,0.01375
0.26,0.00819
0.264,0.01366
0.268,0.01608
0.272,0.01609
0.276,0.01632
0.28,-0.00054
0.284,0.02214
0.288,0.01257
0.292,0.00104
0.296,0.01321
0.3,0.02993
0.304,0.02141
0.308,0.01435
0.312,0.02987
0.316,0.02385
0.32,0.01498
0.324,0.02111
0.328,0.01522
0.332,0.00918
0.336,0.02461
0.34,0.01351
0.344,-0.00746
0.348,-0.00059
0.352,-0.01078
0.356,0.03754
0.36,0.00086
0.364,0.00828
0.368,0.00526
0.372,0.02741
0.376,0.01949
0.38,0.00775
0.384,0.00946
0.388,0.00497
0.392,-0.01168
0.396,-0.00563
0.4,0.02556
0.404,0.03715
0.408,-0.00318
0.412,0.01558
0.416,-0.01284
0.42,-0.0074
0.424,0.02754
0.428,0.00991
0.432,0.02854
0.436,-0.00475
0.44,-0.00733
0.444,0.01704
0.448,0.03437
0.452,0.02859
0.456,0.00068
0.46,0.01792
0.464,-0.00926
0.468,0.00263
0.472,-0.00803
0.476,0.03516
0.48,0.02683
0.484,0.02913
0.488,0.01797
0.492,0.00841
0.496,0.00319
0.5,0.03344
0.504,0.0282
0.508,0.00558
0.512,0.0074
0.516,-0.00242
0.52,-0.00327
0.524,0.01592
0.528,0.048
0.532,-0.00528
0.536,-0.01003
0.54,0.01034
0.544,0.00427
0.548,0.0181
0.552,0.02572
0.556,0.00568
0.56,0.01527
0.564,0.01464
0.568,0.00647
0.572,-0.00514
0.576,-0.0053
0.58,0.0292
0.584,0.00859
0.588,0.02337
0.592,0.00299
0.596,0.01037
0.6,-0.00593
0.604,0.03346
0.608,0.01409
0.612,0.03902
0.616,0.03185
0.62,0.06703
0.624,0.07174
0.628,0.06685
0.632,0.10987
0.636,0.09215
0.64,0.10756
0.644,0.11706
0.648,0.1145
0.652,0.09512
0.656,0.09146
0.66,0.08825
0.664,0.06544
0.668,0.02607
0.672,0.0725
0.676,0.04671
0.68,0.04306
0.684,0.0459
0.688,0.01561
0.692,0.00987
0.696,0.01541
0.7,0.01525
0.704,0.01863
0.708,0.01031
0.712,0.00833
0.716,0.02112
0.72,-0.00841
0.724,0.0078
0.728,0.01757
0.732,0.0016
0.736,0.00315
0.74,0.02077
0.744,0.0039
0.748,0.0028
0.752,0.0058
0.756,-0.01951
0.76,-0.03909
0.764,-0.05578
0.768,-0.10863
0.772,-0.09013
0.776,-0.08306
0.78,0.04419
0.784,0.18317
0.788,0.37429
0.792,0.58485
0.796,0.80275
0.8,0.92657
0.804,1.00077
0.808,0.93018
0.812,0.78197
0.816,0.58829
0.82,0.3304
0.824,0.13025
0.828,-0.04053
0.832,-0.10606
0.836,-0.16204
0.84,-0.15629
0.844,-0.11969
0.848,-0.07119
0.852,-0.02543
0.856,-0.04521
0.86,0.00085
0.864,0.00934
0.868,0.00103
0.872,0.00277
0.876,-0.02316
0.88,0.01511
0.884,0.01893
0.888,-0.02089
0.892,0.01528
0.896,0.01162
0.9,0.008
0.904,0.00901
0.908,-0.00795
0.912,-0.00098
0.916,-0.02342
0.92,-0.03053
0.924,0.00578
0.928,-0.01968
0.932,0.03029
0.936,0.01028
0.94,-0.00174
0.944,-0.00685
0.948,0.01167
0.952,0.0009
0.956,-0.00742
0.96,0.03139
0.964,-0.01166
0.968,-0.00246
0.972,-0.01089
0.976,0.00653
0.98,-0.00275
0.984,0.0247
0.988,0.02776
0.992,0.00884
0.996,0.02975
1.0,0.03002
1.004,0.04564
1.008,0.05812
1.012,0.02212
1.016,0.05872
1.02,0.03803
1.024,0.10892
1.028,0.09047
1.032,0.14225
1.036,0.12277
1.04,0.12775
1.044,0.12129
1.048,0.1526
1.052,0.16826
1.056,0.20356
1.06,0.20166
1.064,0.21196
1.068,0.19792
1.072,0.19763
1.076,0.24309
1.08,0.21496
1.084,0.20967
1.088,0.24471
1.092,0.188
1.096,0.18642
1.1,0.1981
1.104,0.19405
1.108,0.17086
1.112,0.16223
1.116,0.1468
1.12,0.16103
1.124,0.14292
1.128,0.14153
1.132,0.12462
1.136,0.09669
1.14,0.12269
1.144,0.11441
1.148,0.07187
1.152,0.0628
1.156,0.07235
1.16,0.0381
1.164,0.04827
1.168,0.03449
1.172,0.02487
1.176,0.02026
1.18,0.02927
1.184,0.0333
1.188,0.01822
1.192,0.01584
1.196,0.00223
1.2,0.00859
1.204,0.0277
1.208,-0.02311
1.212,0.00861
1.216,-0.02572
1.22,-0.00964
1.224,-0.00242
1.228,-0.00781
1.232,0.03311
1.236,-0.00133
1.24,0.00775
1.244,-0.01963
1.248,-0.0197
1.252,-0.00494
1.256,-0.02535
1.26,0.00181
1.264,-0.00673
1.268,0.01217
1.272,-0.004
1.276,-0.0055
1.28,0.00091
1.284,0.00387
1.288,-0.0071
1.292,-0.01266
1.296,-0.02608
1.3,0.02275
1.304,0.01847
1.308,-0.0077
1.312,0.00576
1.316,-0.03272
