t_seg,ecg_mV
0.0,-0.05055
0.004,-0.00269
0.008,0.00068
0.012,-0.0397
0.016,-0.04468
0.02,0.00854
0.024,0.03956
0.028,0.03866
0.032,0.03061
0.036,0.02429
0.04,0.03697
0.044,0.02271
0.048,0.04271
0.052,-0.00918
0.056,0.0196
0.06,0.03308
0.064,0.06508
0.068,0.04942
0.072,0.06311
0.076,0.05732
0.08,0.0752
0.084,0.09549
0.088,-0.02811
0.092,0.01722
0.096,-0.02703
0.1,-0.04226
0.104,0.01798
0.108,-0.00035
0.112,0.06829
0.116,0.05493
0.12,0.08415
0.124,0.02464
0.128,-0.00112
0.132,-0.02593
0.136,0.03597
0.14,0.01435
0.144,0.06252
0.148,-0.01258
0.152,0.00716
0.156,0.05518
0.16,-0.00184
0.164,0.12479
0.168,0.06915
0.172,0.04962
0.176,0.08686
0.18,0.1178
0.184,0.13195
0.188,0.11433
0.192,0.06863
0.196,0.12431
0.2,0.1565
0.204,0.12476
0.208,0.16059
0.212,0.10965
0.216,0.14833
0.22,0.09124
0.224,0.05596
0.228,0.11656
0.232,0.06052
0.236,0.02107
0.24,0.03417
0.244,0.03213
0.248,0.02747
0.252,0.07909
0.256,-0.00176
0.26,0.04744
0.264,0.00411
0.268,0.01815
0.272,-0.01368
0.276,0.02774
0.28,0.05083
0.284,-0.02708
0.288,-0.00817
0.292,0.03586
0.296,-0.00711
0.3,-0.04365
0.304,0.03592
0.308,0.05513
0.312,-0.01753
0.316,0.05446
0.32,0.05373
0.324,-0.102
0.328,-0.11426
0.332,-0.07692
0.336,0.02365
0.34,0.16949
0.344,0.37784
0.348,0.57184
0.352,0.78675
0.356,0.92491
0.36,0.99783
0.364,0.9572
0.368,0.91292
0.372,0.61422
0.376,0.45971
0.38,0.16759
0.384,0.08096
0.388,-0.08344
0.392,-0.14695
0.396,-0.18903
0.4,-0.12597
0.404,-0.11582
0.408,-0.05499
0.412,-0.05266
0.416,-0.01885
0.42,0.06947
0.424,0.02147
0.428,0.08224
0.432,0.05887
0.436,0.04762
0.44,0.01558
0.444,0.05948
0.448,0.08575
0.452,0.06112
0.456,-0.02226
0.46,0.02299
0.464,-0.03979
0.468,0.00377
0.472,0.03775
0.476,0.03681
0.48,0.02759
0.484,0.04884
0.488,0.08361
0.492,0.0422
0.496,0.00413
0.5,0.00849
0.504,0.05514
0.508,0.04932
0.512,-0.03377
0.516,-0.01433
0.52,0.01928
0.524,0.01167
0.528,0.03626
0.532,0.0764
0.536,0.06929
0.54,0.04692
0.544,0.09529
0.548,0.03559
0.552,0.08787
0.556,0.07843
0.56,0.12162
0.564,0.1041
0.568,0.0694
0.572,0.10481
0.576,0.12966
0.58,0.15986
0.584,0.17248
0.588,0.14082
0.592,0.20308
0.596,0.18397
0.6,0.11649
0.604,0.19261
0.608,0.17308
0.612,0.21632
0.616,0.21446
0.62,0.23435
0.624,0.23919
0.628,0.2091
0.632,0.32172
0.636,0.17671
0.64,0.2431
0.644,0.25069
0.648,0.26056
0.652,0.32441
0.656,0.26443
0.66,0.25723
0.664,0.18868
0.668,0.19515
0.672,0.15795
0.676,0.16712
0.68,0.1878
0.684,0.23193
0.688,0.16738
0.692,0.17193
0.696,0.15342
0.7,0.09732
0.704,0.17064
0.708,0.12137
0.712,0.10691
0.716,0.05158
0.72,0.08368
0.724,0.09617
0.728,0.07981
0.732,0.11281
0.736,0.02558
0.74,0.05252
0.744,0.06645
0.748,0.04245
0.752,-0.04812
0.756,0.12096
0.76,0.05178
0.764,0.00658
0.768,0.0235
0.772,-0.05455
0.776,-0.02601
0.78,0.04603
0.784,0.00169
0.788,-0.03204
0.792,0.07224
0.796,0.07693
0.8,0.07538
0.804,-0.01336
0.808,0.01402
0.812,0.06369
0.816,0.12946
0.82,0.11124
0.824,0.03385
0.828,0.13416
0.832,0.16774
0.836,0.14225
0.84,0.08414
0.844,0.12157
0.848,0.06912
0.852,0.08886
0.856,0.06009
0.86,0.06345
0.864,0.09068
0.868,0.05468
0.872,0.05311
0.876,0.08851
0.88,0.05664
0.884,0.02346
0.888,0.03942
0.892,0.00845
0.896,0.0529
0.9,0.03636
0.904,0.01414
0.908,0.04963
0.912,-0.01084
0.916,0.03721
0.92,0.02055
0.924,-0.00086
0.928,0.1399
0.932,0.0001
0.936,-4e-05
0.94,-0.00267
0.944,-0.00906
0.948,-0.00108
0.952,0.02821
0.956,0.00973
0.96,-0.05994
0.964,-0.05055
0.968,-0.10909
0.972,0.02258
0.976,0.14177
0.98,0.33066
0.984,0.54798
0.988,0.78129
0.992,0.97009
0.996,1.06845
1.0,1.01355
1.004,0.88053
1.008,0.60744
1.012,0.50467
1.016,0.21583
1.02,0.07148
1.024,-0.09522
1.028,-0.11583
1.032,-0.14449
1.036,-0.08935
1.04,-0.00188
1.044,0.00767
1.048,0.08469
1.052,0.05638
1.056,0.12758
1.06,0.12603
1.064,0.08536
1.068,0.07489
1.072,0.05047
1.076,0.1031
1.08,0.15506
1.084,0.14291
1.088,0.09193
1.092,0.12233
1.096,0.08166
1.1,0.14591
1.104,0.0912
1.108,0.06684
