t_seg,ecg_mV
0.0,0.53296
0.004,0.73023
0.008,0.92893
0.012,1.03478
0.016,1.00455
0.02,0.89544
0.024,0.65546
0.028,0.48895
0.032,0.24188
0.036,0.09901
0.04,-0.1986
0.044,-0.20394
0.048,-0.19601
0.052,-0.098
0.056,-0.06913
0.06,-0.02086
0.064,0.05208
0.068,0.01867
0.072,0.10148
0.076,0.04199
0.08,0.08402
0.084,0.1143
0.088,0.12887
0.092,0.09065
0.096,0.07642
0.1,0.14367
0.104,0.0897
0.108,0.1237
0.112,0.07428
0.116,0.13256
0.12,0.0114
0.124,0.09199
0.128,0.0613
0.132,0.12556
0.136,0.10814
0.14,-0.00028
0.144,0.0417
0.148,-2e-05
0.152,0.02516
0.156,0.03568
0.16,0.04704
0.164,0.14047
0.168,-0.02138
0.172,-0.01962
0.176,0.06692
0.18,0.04557
0.184,0.02009
0.188,0.13247
0.192,0.01687
0.196,0.01953
0.2,0.05966
0.204,-0.04139
0.208,-0.00715
0.212,0.01689
0.216,0.07971
0.22,0.0262
0.224,-0.0149
0.228,-0.008
0.232,-0.0115
0.236,0.04557
0.24,0.14568
0.244,0.3096
0.248,0.53854
0.252,0.77613
0.256,0.93995
0.26,1.18914
0.264,1.23842
0.268,1.15378
0.272,0.96475
0.276,0.79158
0.28,0.48432
0.284,0.34131
0.288,0.20237
0.292,0.06859
0.296,0.07245
0.3,0.04565
0.304,0.12167
0.308,0.06022
0.312,0.14114
0.316,0.16975
0.32,0.16934
0.324,0.19013
0.328,0.19948
0.332,0.12667
0.336,0.20409
0.34,0.12378
0.344,0.14097
0.348,0.07949
0.352,0.07251
0.356,0.10394
0.36,0.07217
0.364,0.07349
0.368,0.13149
0.372,0.07765
0.376,0.04362
0.38,0.06609
0.384,0.03707
0.388,0.01922
0.392,0.01935
0.396,0.01391
0.4,-0.07975
0.404,0.0293
0.408,0.07107
0.412,0.06856
0.416,0.04974
0.42,-0.04802
0.424,0.04706
0.428,0.11348
0.432,0.0487
0.436,-0.039
0.44,0.01678
0.444,0.05664
0.448,0.0234
0.452,0.00112
0.456,0.09467
0.46,0.00267
0.464,0.01697
0.468,0.07473
0.472,0.08383
0.476,0.11584
0.48,0.13337
0.484,0.05581
0.488,0.09386
0.492,0.06961
0.496,0.12912
0.5,0.11708
0.504,0.21329
0.508,0.22582
0.512,0.23111
0.516,0.18648
0.52,0.15664
0.524,0.16458
0.528,0.20779
0.532,0.22885
0.536,0.18394
0.54,0.21584
0.544,0.27515
0.548,0.31432
0.552,0.21429
0.556,0.22382
0.56,0.19909
0.564,0.16545
0.568,0.20385
0.572,0.21378
0.576,0.20893
0.58,0.12343
0.584,0.15032
0.588,0.09963
0.592,0.10469
0.596,0.11454
0.6,0.11169
0.604,0.12453
0.608,0.14378
0.612,0.132
0.616,0.06149
0.62,0.03179
0.624,0.09005
0.628,0.06126
0.632,0.06058
0.636,0.05679
0.64,-0.01618
0.644,0.02444
0.648,0.09672
0.652,0.07858
0.656,0.01604
0.66,0.04768
0.664,0.0923
0.668,0.15176
0.672,0.07297
0.676,0.05652
0.68,0.1046
0.684,0.16525
0.688,0.09838
0.692,0.06991
0.696,0.04373
0.7,0.12407
0.704,0.04685
0.708,0.00432
0.712,0.09058
0.716,-0.06597
0.72,0.02454
0.724,0.02898
0.728,-0.03985
0.732,0.06246
0.736,-0.05545
0.74,-0.03165
0.744,0.06665
0.748,-0.01792
0.752,-0.04131
0.756,0.03763
0.76,0.00991
0.764,-0.00913
0.768,-0.02882
0.772,0.0042
0.776,-0.0153
0.78,0.0208
0.784,-4e-05
0.788,-0.03421
0.792,0.02722
0.796,-0.06971
0.8,-0.02987
0.804,-0.03971
0.808,-0.13295
0.812,-0.07151
0.816,-0.07189
0.82,0.09673
0.824,0.24336
0.828,0.39759
0.832,0.57255
0.836,0.62352
0.84,0.63535
0.844,0.60722
0.848,0.47504
0.852,0.31884
0.856,0.16795
0.86,-0.03263
0.864,-0.04652
0.868,-0.17928
0.872,-0.19798
0.876,-0.19021
0.88,-0.08396
0.884,-0.12579
0.888,-0.00409
0.892,0.00418
0.896,-0.01577
0.9,-0.01354
0.904,0.06683
0.908,-0.02827
0.912,-0.04521
0.916,0.04796
0.92,-0.00919
0.924,-0.08363
0.928,0.05105
0.932,-0.01366
0.936,0.01569
0.94,0.01009
0.944,-0.00356
0.948,0.0357
0.952,-0.06633
0.956,-0.04929
0.96,-0.05819
0.964,0.02632
0.968,0.02522
0.972,0.00303
0.976,-0.06112
0.98,0.06476
0.984,0.04316
0.988,-0.00225
0.992,0.03243
0.996,0.00859
1.0,0.00899
1.004,0.01607
1.008,-0.01519
1.012,0.00656
1.016,0.05916
1.02,-0.00371
1.024,-0.00217
1.028,0.03548
1.032,-0.00569
1.036,0.05287
1.04,0.1036
1.044,0.09048
1.048,0.08863
1.052,0.03401
1.056,0.0037
1.06,0.09466
1.064,0.10179
1.068,0.11143
1.072,0.11055
1.076,0.1763
1.08,0.10667
1.084,0.18998
1.088,0.16729
1.092,0.16779
1.096,0.15887
1.1,0.14896
1.104,0.19951
1.108,0.21149
1.112,0.19313
1.116,0.24221
1.12,0.11291
1.124,0.23767
1.128,0.24079
1.132,0.23123
1.136,0.1381
1.14,0.16345
1.144,0.15653
1.148,0.25346
1.152,0.18145
1.156,0.14402
1.16,0.12098
1.164,0.11872
1.168,0.11759
1.172,0.08169
1.176,0.09711
1.18,0.10928
1.184,0.04016
1.188,0.07239
1.192,0.07132
1.196,0.05648
1.2,0.04899
1.204,0.00124
1.208,0.06882
1.212,-0.00762
1.216,0.01075
1.22,0.00482
1.224,0.05772
1.228,0.0106
1.232,-0.0302
1.236,-0.01603
1.24,-0.07359
1.244,0.01597
1.248,0.0919
1.252,-0.07244
1.256,-0.00914
1.26,0.03244
1.264,0.03558
1.268,-0.04446
1.272,0.06121
1.276,-0.02837
1.28,-0.03102
1.284,-0.084
1.288,-0.00588
1.292,0.05724
1.296,-0.02256
1.3,-0.03445
1.304,-0.00944
1.308,-0.02446
1.312,-0.01238
1.316,-0.03572
1.32,0.01795
1.324,-0.07479
1.328,-0.05592
1.332,-0.02347
1.336,0.01393
1.34,0.00298
1.344,-0.01971
1.348,0.02363
1.352,0.00497
1.356,-0.11562
1.36,-0.046
1.364,-0.03721
1.368,-0.06498
1.372,0.00067
1.376,0.02693
1.38,-0.04
1.384,-0.07755
1.388,0.0065
1.392,-0.01792
1.396,-0.02643
1.4,-0.01051
1.404,-0.02373
1.408,0.00727
1.412,-0.02394
1.416,-0.01487
1.42,0.07879
1.424,0.04657
1.428,0.06789
1.432,0.04989
1.436,0.09168
1.44,0.06135
1.444,0.01986
1.448,0.07153
1.452,0.05989
1.456,0.06532
1.46,0.07273
1.464,0.03051
1.468,0.09174
1.472,0.0144
1.476,0.01904
1.48,0.0463
1.484,-0.06057
1.488,0.06627
1.492,0.02443
1.496,-0.03741
1.5,-0.08227
1.504,-0.01423
1.508,-0.01559
1.512,0.02232
1.516,-0.02221
1.52,-0.01771
1.524,0.07923
1.528,0.07972
1.532,0.00193
1.536,-0.03354
1.54,-0.04489
1.544,0.05166
1.548,-0.05024
1.552,-0.0487
1.556,-0.04714
1.56,-0.00136
1.564,-0.06387
1.568,0.01261
1.572,-0.02611
1.576,-0.05766
1.58,-0.01793
1.584,-0.15975
1.588,-0.14154
1.592,-0.08742
1.596,0.03813
1.6,0.25081
1.604,0.39957
1.608,0.68789
1.612,0.90318
1.616,0.97298
1.62,0.86271
1.624,0.83041
1.628,0.72938
1.632,0.4796
1.636,0.15902
1.64,0.06226
