t_seg,ecg_mV
0.0,0.01884
0.004,0.08895
0.008,-0.02286
0.012,0.03311
0.016,0.0587
0.02,0.04544
0.024,-0.00233
0.028,0.05291
0.032,-0.0305
0.036,0.02111
0.04,0.06208
0.044,0.04795
0.048,0.04678
0.052,0.00891
0.056,-0.0205
0.06,0.08359
0.064,0.02278
0.068,0.01363
0.072,0.08236
0.076,0.07594
0.08,0.04701
0.084,0.02631
0.088,0.02272
0.092,0.05816
0.096,0.03135
0.1,0.01857
0.104,0.07873
0.108,0.02129
0.112,-0.05109
0.116,0.05033
0.12,-0.01201
0.124,0.04034
0.128,-0.03229
0.132,0.01049
0.136,0.02129
0.14,0.00367
0.144,0.01842
0.148,0.00061
0.152,0.01448
0.156,0.07315
0.16,0.03786
0.164,0.07034
0.168,-0.00038
0.172,0.02474
0.176,0.10922
0.18,0.01974
0.184,0.03423
0.188,0.10373
0.192,0.02054
0.196,0.01134
0.2,0.05162
0.204,0.04305
0.208,0.01323
0.212,0.03842
0.216,0.01725
0.22,0.02315
0.224,0.00675
0.228,0.02501
0.232,0.02732
0.236,-0.00887
0.24,0.01336
0.244,-0.02487
0.248,0.03374
0.252,0.01785
0.256,0.09225
0.26,-0.00134
0.264,0.04338
0.268,0.03238
0.272,0.03066
0.276,-0.04414
0.28,0.06653
0.284,0.02979
0.288,-0.00576
0.292,0.00599
0.296,-0.0036
0.3,0.00828
0.304,0.04502
0.308,0.00954
0.312,0.02184
0.316,0.05931
0.32,0.03982
0.324,0.02316
0.328,0.0232
0.332,0.01545
0.336,0.03243
0.34,0.05039
0.344,0.05083
0.348,-0.03142
0.352,-0.0018
0.356,0.00015
0.36,0.03465
0.364,0.02429
0.368,0.05361
0.372,0.06516
0.376,-0.01043
0.38,0.00584
0.384,0.04667
0.388,0.06776
0.392,0.07773
0.396,-0.02195
0.4,0.00325
0.404,0.00549
0.408,0.0082
0.412,0.11836
0.416,0.05924
0.42,0.04569
0.424,0.01115
0.428,0.0921
0.432,0.02182
0.436,0.00905
0.44,0.01622
0.444,0.03087
0.448,-0.01775
0.452,0.03801
0.456,0.02557
0.46,0.00199
0.464,0.07522
0.468,-0.06086
0.472,0.00348
0.476,0.02945
0.48,0.02813
0.484,0.0316
0.488,-0.03015
0.492,-0.00627
0.496,0.04182
0.5,0.03131
0.504,0.06156
0.508,0.07214
0.512,0.06465
0.516,0.10023
0.52,0.0932
0.524,0.01162
0.528,0.06056
0.532,-0.01737
0.536,0.01095
0.54,0.03889
0.544,0.02348
0.548,-0.00405
0.552,0.03061
0.556,0.04392
0.56,0.02001
0.564,0.02495
0.568,0.04584
0.572,0.06057
0.576,0.12721
0.58,0.05574
0.584,0.06796
0.588,0.0595
0.592,0.09399
