t_seg,ecg_mV
0.0,-0.01944
0.004,-0.00218
0.008,-0.00407
0.012,0.01343
0.016,0.00552
0.02,-0.02657
0.024,-0.00731
0.028,-0.01036
0.032,0.00358
0.036,-0.04417
0.04,0.00017
0.044,-0.01028
0.048,0.00288
0.052,-0.00407
0.056,-0.01169
0.06,-0.0125
0.064,-0.00884
0.068,0.02643
0.072,0.00329
0.076,0.00648
0.08,0.02065
0.084,0.01871
0.088,0.00513
0.092,0.00045
0.096,0.02289
0.1,0.00312
0.104,-0.01855
0.108,-0.02042
0.112,-0.03229
0.116,-0.02923
0.12,-0.00355
0.124,-0.0153
0.128,-0.01427
0.132,-0.00575
0.136,-0.01713
0.14,0.00179
0.144,0.01094
0.148,0.01238
0.152,-0.01951
0.156,-0.01627
0.16,0.00592
0.164,-0.02522
0.168,-0.02131
0.172,-0.00178
0.176,0.0249
0.18,-8e-05
0.184,0.00674
0.188,-0.0235
0.192,0.00513
0.196,0.03161
0.2,0.04334
0.204,0.03652
0.208,0.03746
0.212,0.02175
0.216,0.05933
0.22,0.09342
0.224,0.0754
0.228,0.08818
0.232,0.1185
0.236,0.08448
0.24,0.07651
0.244,0.08103
0.248,0.0847
0.252,0.04597
0.256,0.01372
0.26,0.01127
0.264,0.04895
0.268,-0.00455
0.272,0.00059
0.276,0.01201
0.28,0.00354
0.284,-0.01199
0.288,-0.01667
0.292,-0.03127
0.296,-0.01899
0.3,-0.01977
0.304,-0.00415
0.308,0.01483
0.312,-0.00858
0.316,-0.01077
0.32,-0.02589
0.324,-0.03156
0.328,-0.02512
0.332,0.0004
0.336,-0.00646
0.34,0.02608
0.344,-0.02029
0.348,-0.05318
0.352,-0.0971
0.356,-0.13963
0.36,-0.16264
0.364,-0.06189
0.368,0.01664
0.372,0.19428
0.376,0.41054
0.38,0.61662
0.384,0.82226
0.388,0.97172
0.392,0.9918
0.396,0.893
0.4,0.72253
0.404,0.53556
0.408,0.28773
0.412,0.10611
0.416,-0.03169
0.42,-0.16894
0.424,-0.15638
0.428,-0.14189
0.432,-0.11915
0.436,-0.07714
0.44,-0.03493
0.444,-0.03868
0.448,-0.05719
0.452,-0.01044
0.456,-0.02184
0.46,-0.0232
0.464,-0.00861
0.468,-0.03874
0.472,-0.00509
0.476,-0.03518
0.48,-0.02154
0.484,-0.04901
0.488,-0.01742
0.492,2e-05
0.496,-0.01248
0.5,-0.02725
0.504,-0.01771
0.508,-0.00433
0.512,-0.04878
0.516,-0.02639
0.52,-0.01725
0.524,-0.02566
0.528,-0.00994
0.532,-0.00481
0.536,-0.00134
0.54,-0.01159
0.544,-0.00443
0.548,-0.02293
0.552,0.00367
0.556,-0.00416
0.56,-0.00654
0.564,0.00832
0.568,-0.00245
0.572,0.00032
0.576,-0.00714
0.58,0.02768
0.584,-0.00957
0.588,-0.00919
0.592,0.03545
0.596,0.04413
0.6,0.03248
0.604,0.04828
0.608,0.05001
0.612,0.07963
0.616,0.09286
0.62,0.10452
0.624,0.10478
0.628,0.14046
0.632,0.13955
0.636,0.14951
0.64,0.14429
0.644,0.17751
0.648,0.11664
0.652,0.17341
0.656,0.17131
0.66,0.23297
0.664,0.18238
0.668,0.19668
0.672,0.19785
0.676,0.18818
0.68,0.19092
0.684,0.18136
0.688,0.17196
0.692,0.18367
0.696,0.17294
0.7,0.149
0.704,0.14464
0.708,0.14817
0.712,0.14518
0.716,0.11284
0.72,0.1002
0.724,0.08392
0.728,0.04556
0.732,0.07485
0.736,0.05427
0.74,0.05248
0.744,0.03485
0.748,0.02477
0.752,-0.00934
0.756,0.0159
0.76,-0.00673
0.764,0.02291
0.768,-0.00128
0.772,-0.0027
0.776,-0.0123
0.78,0.01484
0.784,-0.01076
0.788,-0.01421
0.792,-0.04181
0.796,-0.05307
0.8,0.00383
0.804,0.01381
0.808,-0.0362
0.812,-0.01273
0.816,-0.02787
0.82,-0.02705
0.824,-0.01318
0.828,-0.02014
0.832,-0.01132
0.836,-0.01732
0.84,-0.01176
0.844,-0.02751
0.848,-0.02452
0.852,-0.00226
0.856,-0.01054
0.86,-0.008
0.864,-0.02968
0.868,-0.03103
0.872,-0.04039
0.876,-0.01046
0.88,-0.01518
0.884,-0.02057
0.888,-0.02342
0.892,-0.02356
0.896,-0.05911
0.9,-0.0267
0.904,-0.02049
0.908,-0.01515
0.912,-0.02228
0.916,-0.02952
0.92,-0.03809
0.924,-0.01527
0.928,-0.00627
0.932,-0.01072
0.936,-0.01442
0.94,-0.02222
0.944,-0.01847
0.948,-0.04149
0.952,-0.03434
0.956,-0.0099
0.96,-0.02839
0.964,-0.04036
0.968,-0.02687
0.972,-0.03959
0.976,-0.05569
0.98,-0.03287
0.984,-0.00414
0.988,-0.01097
0.992,-0.01371
0.996,-0.03309
1.0,-0.02076
1.004,-0.03868
1.008,-0.03356
1.012,-0.01453
1.016,-0.02103
1.02,-0.03711
1.024,-0.01808
1.028,-0.04202
1.032,-0.03288
1.036,-0.04429
1.04,-0.05741
1.044,0.01121
1.048,-0.02772
1.052,-0.00473
1.056,-0.00321
1.06,0.00195
1.064,0.00754
1.068,0.00917
1.072,0.01512
1.076,0.02696
1.08,0.0197
1.084,0.03919
1.088,0.06108
1.092,0.06452
1.096,0.05841
1.1,0.04988
1.104,0.07437
1.108,0.05645
1.112,0.06149
1.116,0.02607
1.12,0.04553
1.124,0.01586
1.128,-0.00464
1.132,0.00786
1.136,-0.03034
1.14,-0.03238
1.144,-0.01424
1.148,-0.02726
1.152,-0.02071
1.156,-0.0396
1.16,0.00946
1.164,-0.01387
1.168,-0.00971
1.172,-0.02676
1.176,-0.04793
1.18,-0.04647
1.184,-0.03598
1.188,-0.01696
1.192,-0.05072
1.196,-0.02518
1.2,-0.01092
1.204,-0.00563
1.208,-0.04073
1.212,-0.03192
1.216,-0.05913
1.22,-0.09782
1.224,-0.10798
1.228,-0.14386
1.232,-0.10051
1.236,-0.00012
1.24,0.17117
1.244,0.3531
1.248,0.59085
1.252,0.78277
1.256,0.94036
1.26,0.99741
1.264,0.8915
1.268,0.74605
1.272,0.52156
1.276,0.28279
1.28,0.103
1.284,-0.05954
1.288,-0.14869
1.292,-0.18008
1.296,-0.17017
1.3,-0.16103
1.304,-0.09514
1.308,-0.0649
1.312,-0.05967
1.316,-0.03728
1.32,-0.01558
1.324,-0.03356
1.328,-0.037
1.332,0.00215
1.336,-0.01203
1.34,-0.00922
1.344,-0.03657
1.348,-0.02532
1.352,-0.03489
1.356,-0.01442
1.36,-0.0147
1.364,-0.04621
1.368,-0.03112
1.372,-0.02291
1.376,-0.03465
1.38,-0.02069
1.384,-0.02471
1.388,-0.00977
1.392,-0.02963
1.396,-0.01825
1.4,-0.02078
1.404,0.00808
1.408,-0.05069
1.412,-0.01475
1.416,-0.05982
1.42,-0.05428
1.424,-0.01426
1.428,-0.04438
1.432,-0.03357
1.436,-0.0162
1.44,-0.00216
1.444,-0.03065
1.448,0.02644
1.452,0.01045
1.456,0.002
1.46,0.03439
1.464,0.04755
1.468,0.04744
1.472,0.04413
1.476,0.02909
1.48,0.0804
1.484,0.07133
1.488,0.09132
1.492,0.08613
1.496,0.13023
1.5,0.10402
1.504,0.15678
1.508,0.14232
1.512,0.15336
1.516,0.18184
1.52,0.18289
1.524,0.20085
1.528,0.18874
1.532,0.18748
1.536,0.20355
1.54,0.1932
1.544,0.2196
1.548,0.1601
1.552,0.18348
1.556,0.16963
1.56,0.17515
1.564,0.18235
1.568,0.16981
1.572,0.12839
1.576,0.11223
1.58,0.12995
1.584,0.10043
1.588,0.10864
1.592,0.10012
1.596,0.06779
1.6,0.06798
1.604,0.0473
1.608,0.04535
1.612,0.05937
1.616,0.02124
1.62,0.01609
1.624,0.00436
1.628,-0.03219
1.632,0.00318
1.636,-0.02562
1.64,-0.02115
1.644,-0.02018
1.648,0.00414
1.652,-0.01197
1.656,-0.01658
1.66,-0.00127
1.664,-0.03952
1.668,-0.01894
1.672,-0.02371
1.676,-0.0169
1.68,-0.0406
1.684,-0.0435
1.688,-0.02258
1.692,-0.0306
1.696,-0.03819
1.7,-0.01747
1.704,-0.0222
1.708,-0.0259
1.712,-0.02719
1.716,-0.03603
1.72,-0.02938
1.724,-0.01007
1.728,-0.02721
1.732,-0.02484
1.736,-0.01874
1.74,-0.03589
1.744,-0.00653
1.748,-0.05179
1.752,-0.01002
1.756,-0.02692
1.76,-0.02863
1.764,-0.00892
1.768,-0.0573
1.772,-0.01706
1.776,-0.04231
1.78,-0.02068
1.784,-0.0369
1.788,-0.0224
1.792,-0.04172
1.796,-0.02888
1.8,-0.02889
1.804,-0.03066
1.808,-0.04371
1.812,-0.02588
1.816,-0.02054
1.82,-0.01261
