t_seg,ecg_mV
0.0,-0.02251
0.004,-0.02212
0.008,-0.0252
0.012,-0.01544
0.016,-0.00874
0.02,-0.02437
0.024,-0.01672
0.028,-0.03063
0.032,-0.05199
0.036,-0.03367
0.04,-0.00069
0.044,-0.02607
0.048,-0.0192
0.052,0.00145
0.056,-0.03132
0.06,0.00154
0.064,-0.02692
0.068,-0.01741
0.072,-0.02104
0.076,-0.02316
0.08,-0.03834
0.084,-0.01979
0.088,-0.02693
0.092,-0.02419
0.096,-0.01512
0.1,-0.00884
0.104,-0.03057
0.108,-0.01786
0.112,-0.0212
0.116,-0.00381
0.12,-0.00735
0.124,-0.00915
0.128,-0.03019
0.132,-0.03761
0.136,-0.01319
0.14,0.00372
0.144,-0.03829
0.148,-0.03061
0.152,-0.03249
0.156,-0.00078
0.16,-0.02538
0.164,-0.04282
0.168,-0.0016
0.172,-0.01101
0.176,-0.02895
0.18,-0.02955
0.184,0.00731
0.188,-0.02518
0.192,-0.03475
0.196,-0.05093
0.2,-0.02721
0.204,-0.01965
0.208,-0.02588
0.212,-0.01204
0.216,-0.01637
0.22,-0.0118
0.224,-0.01301
0.228,-0.02189
0.232,-0.00762
0.236,-0.01034
0.24,-0.00262
0.244,-0.00115
0.248,-0.00825
0.252,-0.00248
0.256,-0.03676
0.26,0.01231
0.264,-0.00946
0.268,-0.01375
0.272,-0.01821
0.276,-0.02908
0.28,-0.02722
0.284,-0.01794
0.288,-0.01414
0.292,0.00088
0.296,-0.01646
0.3,0.01073
0.304,0.01376
0.308,0.00268
0.312,0.03948
0.316,0.06865
0.32,0.06894
0.324,0.06027
0.328,0.06814
0.332,0.05445
0.336,0.06626
0.34,0.0741
0.344,0.05536
0.348,0.07627
0.352,0.08219
0.356,0.02303
0.36,0.01004
0.364,0.01146
0.368,0.01571
0.372,-0.01592
0.376,0.0066
0.38,0.00405
0.384,-0.00076
0.388,-0.00872
0.392,-0.00035
0.396,0.00078
0.4,-0.00275
0.404,-0.0172
0.408,-0.00363
0.412,-0.03091
0.416,-0.014
0.42,-0.00907
0.424,-0.01439
0.428,-0.00286
0.432,-0.00561
0.436,-0.03823
0.44,-0.00759
0.444,-0.01698
0.448,-0.0499
0.452,-0.02947
0.456,-0.05952
0.46,-0.09889
0.464,-0.12011
0.468,-0.10794
0.472,-0.02659
0.476,0.06624
0.48,0.24752
0.484,0.46441
0.488,0.7036
0.492,0.85233
0.496,0.97081
0.5,0.95248
0.504,0.88063
0.508,0.66386
0.512,0.44726
0.516,0.21498
0.52,0.05568
0.524,-0.07965
0.528,-0.16619
0.532,-0.16256
0.536,-0.15708
0.54,-0.11109
0.544,-0.09498
0.548,-0.05116
0.552,0.00917
0.556,0.01739
0.56,0.01694
0.564,-0.02401
0.568,-0.00378
0.572,-0.00424
0.576,-0.01975
0.58,-0.00627
0.584,0.00877
0.588,0.02001
0.592,-0.00922
0.596,0.01161
0.6,-0.01353
0.604,0.0046
0.608,0.00753
0.612,0.00867
0.616,-0.00613
0.62,0.02472
0.624,-0.00143
0.628,0.00076
0.632,-0.01046
0.636,-0.04268
0.64,-0.00343
0.644,3e-05
0.648,-0.00044
0.652,-0.03072
0.656,0.00954
0.66,0.01394
0.664,0.00257
