t_seg,ecg_mV
0.0,0.00898
0.004,0.02339
0.008,0.0405
0.012,0.03264
0.016,0.03084
0.02,0.00131
0.024,0.00172
0.028,0.03382
0.032,0.02516
0.036,0.00689
0.04,0.02095
0.044,-0.01919
0.048,0.01365
0.052,0.01062
0.056,0.02137
0.06,-0.02028
0.064,0.00936
0.068,-0.01598
0.072,0.00369
0.076,0.00171
0.08,0.00638
0.084,0.01642
0.088,0.00315
0.092,-0.00416
0.096,0.01926
0.1,-0.04131
0.104,-0.00584
0.108,-0.01687
0.112,-0.00516
0.116,-0.00091
0.12,-0.02399
0.124,0.00759
0.128,-0.00741
0.132,0.00867
0.136,0.00124
0.14,0.00739
0.144,0.00766
0.148,-0.00916
0.152,0.01839
0.156,-0.00494
0.16,-0.00887
0.164,0.04436
0.168,0.01192
0.172,0.00902
0.176,7e-05
0.18,-0.00026
0.184,0.01177
0.188,0.02953
0.192,0.00397
0.196,0.00706
0.2,-0.00733
0.204,-0.00084
0.208,-0.00229
0.212,0.00685
0.216,0.00122
0.22,-0.00102
0.224,-0.0039
0.228,0.00237
0.232,-0.00618
0.236,0.01547
0.24,0.00619
0.244,-0.02324
0.248,0.01294
0.252,-0.00919
0.256,-0.00305
0.26,0.00606
0.264,0.0046
0.268,0.02749
0.272,0.01632
0.276,-0.00139
0.28,-0.00238
0.284,0.00189
0.288,0.00084
0.292,-0.0027
0.296,0.00675
0.3,0.00438
0.304,0.02372
0.308,0.00388
0.312,0.00329
0.316,-0.01499
0.32,-0.0175
0.324,-0.02008
0.328,-0.01099
0.332,0.00094
0.336,0.00586
0.34,-0.01803
0.344,-0.02593
0.348,0.00539
0.352,0.00233
0.356,-0.01025
0.36,-0.00883
0.364,-0.01072
0.368,-0.02567
0.372,-0.01709
0.376,-0.012
0.38,-0.00352
0.384,0.0091
0.388,-0.00804
0.392,-0.01373
0.396,-0.03327
0.4,-0.00577
0.404,-0.00625
0.408,0.00927
0.412,-0.03169
0.416,-0.00715
0.42,-0.02657
0.424,0.0081
0.428,0.00796
0.432,-0.02506
0.436,-0.01255
0.44,0.00722
0.444,-0.0051
0.448,0.0027
0.452,0.0042
0.456,-0.0186
0.46,-0.02223
0.464,0.0102
0.468,-0.01286
0.472,-0.02717
0.476,0.01556
0.48,-0.02356
0.484,-0.00556
0.488,-0.00637
0.492,0.02185
0.496,0.01847
0.5,0.01343
0.504,-0.03413
0.508,-0.00273
0.512,-0.04882
0.516,-0.026
0.52,-0.01606
0.524,-0.02532
0.528,-0.01822
0.532,0.00323
0.536,-0.00567
0.54,-0.01655
0.544,-0.02359
0.548,-0.02399
0.552,-0.0077
0.556,0.01257
0.56,-0.00816
0.564,-0.02921
0.568,-0.03002
0.572,-0.03231
0.576,-0.01264
0.58,0.00212
0.584,0.01617
0.588,-0.00835
0.592,-0.00386
0.596,-0.01834
0.6,-0.05557
0.604,0.00718
0.608,-0.02422
0.612,-0.01588
0.616,-0.01911
0.62,-0.01725
0.624,-0.00425
0.628,-0.02129
0.632,-0.00601
0.636,0.0012
0.64,-0.03753
0.644,0.02271
0.648,-0.02888
0.652,0.00355
0.656,0.00712
0.66,0.00259
0.664,0.02559
0.668,0.0149
0.672,0.02113
0.676,0.06059
0.68,0.04913
0.684,0.07246
0.688,0.10807
0.692,0.0872
0.696,0.07906
0.7,0.08995
0.704,0.08746
0.708,0.06147
0.712,0.0441
0.716,0.0482
0.72,0.02107
0.724,0.007
0.728,0.0212
0.732,0.01085
0.736,-0.02438
0.74,-0.02886
0.744,0.00368
0.748,0.01295
0.752,-0.02547
0.756,-0.01162
0.76,0.01667
0.764,-0.04014
0.768,-0.00867
0.772,-0.03963
0.776,-0.02433
0.78,-0.02952
0.784,-0.0053
0.788,-0.02177
0.792,-0.01695
0.796,-0.02685
0.8,0.00032
0.804,-0.01628
0.808,-0.03975
0.812,-0.03133
0.816,-0.1029
0.82,-0.12011
0.824,-0.12738
0.828,-0.08354
0.832,0.05431
0.836,0.20303
0.84,0.4526
0.844,0.65731
0.848,0.81924
