t_seg,ecg_mV
0.0,0.15988
0.004,0.09484
0.008,0.12235
0.012,0.01705
0.016,0.03816
0.02,0.0354
0.024,0.12099
0.028,0.01644
0.032,0.05457
0.036,0.05031
0.04,0.07005
0.044,-0.00366
0.048,-0.00197
0.052,0.03357
0.056,-0.00702
0.06,-0.10401
0.064,-0.01674
0.068,-0.07683
0.072,-0.06395
0.076,-0.11328
0.08,-0.04679
0.084,-0.07441
0.088,0.00252
0.092,-0.03027
0.096,-0.06403
0.1,0.03569
0.104,-0.02509
0.108,0.01346
0.112,0.05384
0.116,-0.0039
0.12,-0.048
0.124,-0.09
0.128,-0.18828
0.132,-0.07974
0.136,-0.16246
0.14,-0.06077
0.144,-0.05186
0.148,0.10176
0.152,0.26593
0.156,0.54072
0.16,0.81203
0.164,0.87576
0.168,0.92362
0.172,0.8275
0.176,0.73556
0.18,0.5694
0.184,0.37585
0.188,0.0961
0.192,-0.07949
0.196,-0.13519
0.2,-0.21246
0.204,-0.18076
0.208,-0.16525
0.212,-0.04884
0.216,-0.03497
0.22,-0.02134
0.224,-0.07917
0.228,-0.066
0.232,-0.05972
0.236,-0.06447
0.24,0.00015
0.244,-0.00163
0.248,0.01375
0.252,-0.0556
0.256,-0.06469
0.26,-0.02406
0.264,-0.03375
0.268,-0.0462
0.272,0.00329
0.276,0.05189
0.28,-0.04895
0.284,-0.01265
0.288,-0.0557
0.292,-0.04492
0.296,-0.04829
0.3,0.05332
0.304,-0.05576
0.308,-0.05387
0.312,-0.0635
0.316,-0.07076
0.32,-0.04649
0.324,-0.02478
0.328,0.01336
0.332,-0.0095
0.336,0.01922
0.34,-0.09039
0.344,-0.02397
0.348,0.01146
0.352,0.06203
0.356,-0.03464
0.36,-0.06013
0.364,0.02983
0.368,0.0319
0.372,0.09445
0.376,0.02153
0.38,0.0719
0.384,0.07558
0.388,0.06862
0.392,0.07196
0.396,0.04041
0.4,0.03421
0.404,0.14923
0.408,0.10489
0.412,0.13244
0.416,0.15736
0.42,0.07453
0.424,0.1557
0.428,0.15319
0.432,0.11718
0.436,0.12953
0.44,0.15961
0.444,0.16178
0.448,0.16537
0.452,0.2341
0.456,0.17873
0.46,0.1652
0.464,0.19608
0.468,0.13786
0.472,0.1433
0.476,0.17334
0.48,0.07417
0.484,0.1717
0.488,0.11761
0.492,0.14001
0.496,0.13245
0.5,0.05807
0.504,0.10873
0.508,0.09892
0.512,0.06425
0.516,0.02919
0.52,0.04046
0.524,0.04882
0.528,0.03021
0.532,0.02551
0.536,-0.06245
0.54,0.02444
0.544,0.02055
0.548,-0.00993
0.552,-0.03726
0.556,-0.10166
0.56,-0.01495
0.564,-0.03116
0.568,-0.04949
0.572,0.00046
0.576,-0.04563
0.58,0.00514
0.584,-0.019
0.588,-0.02475
0.592,-0.03011
0.596,-0.04271
0.6,-0.03971
0.604,-0.08332
0.608,0.02582
0.612,-0.02215
0.616,-0.01148
0.62,-0.00387
0.624,0.1009
0.628,0.05204
0.632,-0.0317
0.636,-0.03199
0.64,-0.06731
0.644,0.01455
0.648,-0.02356
0.652,-0.06137
0.656,-0.07433
0.66,-0.05547
0.664,-0.04484
0.668,-0.00784
0.672,-0.0207
0.676,0.01201
0.68,-0.00621
0.684,-0.01146
0.688,-0.04932
0.692,-0.03615
0.696,-0.03004
0.7,-0.02584
0.704,0.00989
0.708,-0.03648
0.712,0.02695
0.716,-0.0218
0.72,-0.03628
0.724,-0.06715
0.728,0.00951
0.732,-0.05755
0.736,-0.04438
0.74,0.04629
0.744,-0.05327
0.748,-0.03723
0.752,-0.06311
0.756,-0.03097
0.76,0.01114
0.764,-0.09915
0.768,0.00257
0.772,-0.03158
0.776,-0.06828
0.78,-0.04823
0.784,0.05382
0.788,-0.02302
0.792,0.01031
0.796,-0.01967
0.8,-0.02474
0.804,-0.01082
0.808,-0.07809
0.812,-0.00145
0.816,-0.01085
0.82,-0.0224
0.824,-0.03064
0.828,0.00091
0.832,-0.05995
0.836,-0.08422
0.84,-0.01615
0.844,-0.03558
0.848,0.00487
0.852,-0.08755
0.856,-0.02996
0.86,-0.05574
0.864,-0.017
0.868,0.02388
0.872,0.02968
0.876,-0.0039
0.88,0.00567
0.884,-0.0334
0.888,0.02914
0.892,0.01993
0.896,0.0084
0.9,0.05888
0.904,0.0417
0.908,0.10208
0.912,0.08537
0.916,0.10924
0.92,0.06579
0.924,0.01775
0.928,0.03082
0.932,0.0128
0.936,-0.00844
0.94,-0.03981
0.944,-0.00944
0.948,-0.04016
0.952,-0.00174
0.956,0.03272
0.96,-0.00635
0.964,-0.01552
0.968,-0.01861
0.972,-0.04164
0.976,0.01193
0.98,-0.03326
0.984,-0.04386
0.988,-0.03402
0.992,0.01353
0.996,-0.03514
1.0,-0.04047
1.004,-0.00563
1.008,-0.01293
1.012,-0.05613
1.016,0.03832
1.02,-0.01194
1.024,-0.00801
1.028,0.02841
1.032,-0.0226
1.036,-0.12666
1.04,-0.16094
1.044,-0.1454
1.048,-0.04871
1.052,-0.06489
