t_seg,ecg_mV
0.0,0.04543
0.004,0.02885
0.008,0.02637
0.012,0.02929
0.016,0.06171
0.02,0.00752
0.024,0.03656
0.028,0.0337
0.032,0.03423
0.036,0.03974
0.04,0.04876
0.044,0.05103
0.048,0.00572
0.052,0.02927
0.056,0.02645
0.06,0.05459
0.064,0.0353
0.068,0.0221
0.072,0.01323
0.076,0.02818
0.08,0.046
0.084,0.04338
0.088,0.01291
0.092,0.0158
0.096,0.04557
0.1,0.00394
0.104,0.02013
0.108,0.04295
0.112,0.02901
0.116,0.01737
0.12,0.01794
0.124,0.03323
0.128,0.01765
0.132,0.03268
0.136,-0.00986
0.14,0.03423
0.144,0.00693
0.148,0.00921
0.152,0.01432
0.156,0.02626
0.16,0.03048
0.164,-0.01943
0.168,0.00733
0.172,0.03507
0.176,0.04865
0.18,0.03456
0.184,0.0357
0.188,0.02882
0.192,0.04072
0.196,0.02778
0.2,0.06107
0.204,0.01855
0.208,0.05127
0.212,0.07785
0.216,0.01119
0.22,0.04382
0.224,0.04793
0.228,0.03317
0.232,0.02223
0.236,0.01857
0.24,0.0339
0.244,0.01351
0.248,0.03306
0.252,0.01932
0.256,0.04797
0.26,0.05385
0.264,0.01726
0.268,0.03149
0.272,0.03883
0.276,0.05835
0.28,0.03188
0.284,0.00843
0.288,0.0446
0.292,0.00312
0.296,0.03029
0.3,0.0475
0.304,0.00213
0.308,0.0534
0.312,0.04693
0.316,0.02266
0.32,0.02753
0.324,0.00294
0.328,0.01926
0.332,0.04203
0.336,0.02044
0.34,0.02559
0.344,0.03579
0.348,0.03026
0.352,0.04823
0.356,0.06167
0.36,-0.00108
0.364,0.04881
0.368,0.00199
0.372,0.03631
0.376,0.01801
0.38,0.01837
0.384,0.03924
0.388,0.06271
0.392,0.05499
0.396,0.02195
0.4,0.00827
0.404,0.01839
0.408,0.02554
0.412,0.0326
0.416,0.02189
0.42,0.03504
0.424,0.04516
0.428,0.03341
0.432,0.04023
0.436,0.0346
0.44,0.02005
0.444,0.04173
0.448,0.06337
0.452,0.02625
0.456,0.03179
0.46,0.02461
0.464,0.01847
0.468,0.06465
0.472,0.03209
0.476,0.04899
0.48,0.01451
0.484,0.03571
0.488,0.02644
0.492,0.00821
0.496,0.03244
0.5,-0.01067
0.504,0.03675
0.508,0.01629
0.512,0.03245
0.516,0.04644
0.52,0.03843
0.524,0.01348
0.528,0.04733
0.532,0.01038
0.536,0.01213
0.54,0.02494
0.544,0.05524
0.548,0.03019
0.552,0.04134
0.556,0.056
0.56,0.0577
0.564,0.08888
0.568,0.06732
0.572,0.08154
0.576,0.10806
0.58,0.11117
0.584,0.13305
0.588,0.10929
0.592,0.10952
0.596,0.11343
0.6,0.13425
0.604,0.1224
0.608,0.09233
0.612,0.10719
0.616,0.06805
0.62,0.05009
0.624,0.06316
0.628,0.03781
0.632,0.02723
0.636,0.06197
0.64,0.03112
0.644,0.01177
0.648,0.02528
0.652,0.01947
0.656,0.03752
0.66,0.02014
0.664,0.04973
0.668,0.0275
0.672,0.02278
0.676,0.02294
0.68,0.01592
0.684,0.02328
0.688,0.03163
0.692,0.03763
0.696,0.04672
0.7,0.03217
0.704,0.03342
0.708,0.00444
0.712,-0.05467
0.716,-0.09416
0.72,-0.08169
0.724,-0.04363
0.728,0.07434
0.732,0.19871
0.736,0.38722
0.74,0.59818
0.744,0.83451
0.748,0.96237
0.752,1.04345
0.756,0.9733
0.76,0.82094
0.764,0.58626
0.768,0.3674
0.772,0.14725
0.776,-0.01241
0.78,-0.09889
0.784,-0.15663
0.788,-0.14048
0.792,-0.09576
0.796,-0.04237
0.8,-0.01665
0.804,-0.0005
0.808,0.02349
0.812,0.01412
0.816,0.00623
0.82,0.03419
0.824,0.02503
0.828,0.00606
0.832,0.05132
0.836,0.01737
0.84,0.04694
0.844,0.03331
0.848,0.05055
0.852,0.00887
0.856,0.0179
0.86,0.03615
0.864,0.05358
0.868,0.02838
0.872,0.01696
0.876,0.02959
0.88,0.03319
0.884,0.00261
0.888,0.05459
0.892,0.01638
0.896,0.01298
0.9,0.05162
0.904,0.03191
0.908,0.02575
0.912,0.05802
0.916,0.02929
0.92,0.04183
0.924,0.05321
0.928,0.06293
0.932,0.06354
0.936,0.02351
0.94,0.05909
0.944,0.06335
0.948,0.08442
0.952,0.08102
0.956,0.09591
0.96,0.0941
0.964,0.09639
0.968,0.11711
0.972,0.1314
0.976,0.1435
0.98,0.1283
0.984,0.14799
0.988,0.18542
0.992,0.17168
0.996,0.17069
1.0,0.20365
1.004,0.20318
1.008,0.21918
1.012,0.22382
1.016,0.25268
1.02,0.23145
1.024,0.2533
1.028,0.23738
1.032,0.24062
1.036,0.24851
1.04,0.25962
1.044,0.24922
1.048,0.23742
1.052,0.23064
1.056,0.22497
1.06,0.23204
1.064,0.22296
1.068,0.21935
1.072,0.16946
1.076,0.16973
1.08,0.14679
1.084,0.14467
1.088,0.11535
1.092,0.09075
1.096,0.09098
1.1,0.08694
1.104,0.10386
1.108,0.08023
1.112,0.06653
1.116,0.06249
1.12,0.06295
1.124,0.03769
1.128,0.04366
1.132,0.06899
1.136,0.05094
1.14,0.01839
1.144,0.05436
1.148,0.04347
1.152,0.03353
1.156,0.03157
1.16,0.02305
1.164,0.0182
1.168,0.0248
1.172,0.0229
1.176,0.03689
1.18,0.02497
1.184,0.03002
1.188,0.01369
1.192,0.03118
1.196,0.06109
1.2,-0.0004
1.204,0.03485
1.208,0.04826
1.212,0.03306
1.216,0.02787
1.22,0.02486
1.224,0.02349
1.228,0.02918
1.232,0.05064
1.236,0.01675
1.24,0.03339
1.244,0.0388
1.248,0.02315
1.252,0.04312
1.256,0.00905
1.26,0.01632
1.264,0.02185
1.268,0.007
1.272,0.03922
1.276,0.03676
1.28,0.01759
1.284,0.02617
1.288,0.01247
1.292,0.03935
1.296,0.00204
1.3,0.02227
1.304,0.036
1.308,0.0467
1.312,0.00614
1.316,0.01734
1.32,0.0408
1.324,0.03301
1.328,0.04363
1.332,-0.0038
1.336,0.03178
1.34,0.03685
1.344,0.00753
1.348,0.03661
1.352,0.00725
1.356,0.01516
1.36,0.0189
1.364,-0.00394
1.368,0.01384
1.372,0.03848
1.376,0.03928
1.38,0.025
1.384,0.03923
1.388,0.01666
1.392,0.02837
1.396,0.02015
1.4,0.01831
1.404,0.01029
1.408,0.00983
1.412,0.02747
1.416,0.02174
1.42,0.02454
1.424,0.03504
1.428,0.02082
1.432,0.01511
1.436,0.03754
1.44,0.04172
1.444,0.02766
1.448,0.01995
1.452,0.02943
1.456,0.02649
1.46,0.02762
1.464,0.00958
1.468,0.03164
1.472,0.01555
1.476,0.04613
1.48,0.04182
1.484,0.07215
1.488,0.0991
1.492,0.09028
1.496,0.08484
1.5,0.09055
1.504,0.08765
1.508,0.12768
1.512,0.08419
1.516,0.1508
1.52,0.11858
1.524,0.09545
1.528,0.09368
1.532,0.07129
1.536,0.0549
1.54,0.08221
1.544,0.05449
1.548,0.02564
1.552,0.01524
1.556,0.04386
1.56,0.0221
1.564,0.02391
1.568,0.01486
1.572,0.01291
1.576,0.00542
1.58,0.02456
1.584,0.00306
1.588,0.04187
1.592,0.02178
1.596,0.00273
1.6,0.02701
1.604,0.00635
1.608,-0.00318
1.612,0.00805
1.616,0.03123
1.62,0.0355
1.624,-0.0256
1.628,-0.02582
1.632,-0.05149
1.636,-0.09402
1.64,-0.08841
1.644,-0.05412
1.648,0.07862
1.652,0.25506
1.656,0.47026
1.66,0.66494
1.664,0.87477
1.668,1.01355
