t_seg,ecg_mV
0.0,-0.03008
0.004,-0.07049
0.008,-0.03359
0.012,-0.05863
0.016,-0.02696
0.02,0.00105
0.024,-0.00141
0.028,0.00386
0.032,-0.06913
0.036,-0.04079
0.04,0.03154
0.044,-0.08442
0.048,3e-05
0.052,-0.01019
0.056,-0.05735
0.06,-0.0511
0.064,-0.01035
0.068,-0.01801
0.072,-0.04849
0.076,-0.06116
0.08,0.02739
0.084,0.02064
0.088,0.00923
0.092,-0.00813
0.096,-0.03769
0.1,-0.04813
0.104,0.05827
0.108,0.00027
0.112,0.04318
0.116,-0.01163
0.12,0.0401
0.124,0.03182
0.128,-0.00301
0.132,-0.0603
0.136,-0.04315
0.14,-0.01426
0.144,0.00424
0.148,-0.00404
0.152,-0.03994
0.156,0.01489
0.16,-0.04119
0.164,-0.02625
0.168,-0.03773
0.172,-0.0737
0.176,-0.01621
0.18,-0.03535
0.184,-0.07106
0.188,-0.01561
0.192,-0.02563
0.196,-0.0221
0.2,0.00357
0.204,-0.02548
0.208,-0.07472
0.212,-0.08429
0.216,-0.01309
0.22,0.03476
0.224,-0.03263
0.228,-0.02523
0.232,0.00093
0.236,-0.03031
0.24,-0.03176
0.244,-0.04306
0.248,-0.06991
0.252,-0.00713
0.256,-0.03313
0.26,-0.03001
0.264,-0.06199
0.268,-0.0376
0.272,0.03314
0.276,-0.00766
0.28,-0.14768
0.284,-0.01865
0.288,-0.01694
0.292,-0.04049
0.296,-0.04284
0.3,-0.04958
0.304,-0.0179
0.308,-0.06104
0.312,-0.08433
0.316,-0.00062
0.32,-0.06987
0.324,-0.00442
0.328,-0.00328
0.332,0.00857
0.336,-0.03743
0.34,-0.02167
0.344,-0.00908
0.348,-0.0255
0.352,-0.0072
0.356,-0.02078
0.36,0.02829
0.364,-0.03764
0.368,-0.00179
0.372,-0.04346
0.376,-0.02755
0.38,-0.06293
0.384,-0.05469
0.388,-0.00546
0.392,-0.05541
0.396,0.01172
0.4,-0.01302
0.404,-0.0144
0.408,-0.02396
0.412,-0.03143
0.416,0.02274
0.42,0.02884
0.424,0.01273
0.428,0.02259
0.432,0.08903
0.436,0.07483
0.44,0.0418
0.444,0.09567
0.448,0.11034
0.452,0.07065
0.456,0.09056
0.46,0.00481
0.464,0.00951
0.468,0.02673
0.472,0.00848
0.476,0.02739
0.48,-0.04438
0.484,-0.04424
0.488,-0.01736
0.492,-0.01927
0.496,-0.01238
0.5,-0.01675
0.504,0.01144
0.508,-0.01561
0.512,-0.03121
0.516,-0.02582
0.52,-0.07368
0.524,-0.05465
0.528,-0.05079
0.532,-0.05158
0.536,-0.03866
0.54,-0.12369
0.544,0.03285
0.548,-0.04069
0.552,0.01429
0.556,-0.06409
0.56,-0.13639
0.564,-0.11968
0.568,-0.20735
0.572,-0.1702
0.576,-0.07917
0.58,-0.00332
0.584,0.0888
0.588,0.38059
0.592,0.61597
0.596,0.82714
0.6,0.94965
0.604,0.95733
0.608,0.94555
0.612,0.78079
0.616,0.47024
0.62,0.31046
0.624,0.09739
0.628,-0.09615
0.632,-0.12131
0.636,-0.23837
0.64,-0.18676
0.644,-0.11882
0.648,-0.06784
0.652,-0.03298
0.656,-0.07722
0.66,0.00548
0.664,0.01639
0.668,-0.02549
0.672,-0.01285
0.676,-0.03606
0.68,-0.05405
0.684,-0.04568
0.688,-0.04391
0.692,-0.07175
0.696,-0.10311
0.7,-0.00896
0.704,-0.04307
0.708,0.04648
0.712,0.03323
0.716,-0.07093
0.72,-0.04958
0.724,-0.01356
0.728,-0.0134
0.732,0.02154
0.736,0.00526
0.74,-0.04543
0.744,0.05143
0.748,0.01195
0.752,-0.04806
0.756,-0.04281
0.76,0.00058
0.764,0.00178
0.768,0.00019
0.772,-0.09888
0.776,-0.05145
0.78,-0.01544
0.784,-0.01793
0.788,0.01653
0.792,-0.00769
0.796,-0.02126
0.8,0.02243
0.804,-0.02798
0.808,0.07969
0.812,0.02026
0.816,0.02074
0.82,0.04009
0.824,0.09226
0.828,0.02546
0.832,-0.01137
0.836,0.11053
0.84,0.11184
0.844,0.12557
0.848,0.13537
0.852,0.12342
0.856,0.18951
0.86,0.16646
0.864,0.2037
0.868,0.1354
0.872,0.15076
0.876,0.1873
0.88,0.19822
0.884,0.13743
0.888,0.16154
0.892,0.11071
0.896,0.19393
0.9,0.11193
0.904,0.08187
0.908,0.10853
0.912,0.14483
0.916,0.14321
0.92,0.13612
0.924,0.1215
0.928,0.1378
0.932,0.09522
0.936,0.03595
0.94,0.07907
0.944,0.0564
0.948,0.0579
0.952,0.06208
0.956,0.08179
0.96,-0.04635
0.964,0.00638
0.968,-0.01015
0.972,-0.03138
0.976,0.01394
0.98,0.01431
0.984,-0.0074
0.988,-0.00656
0.992,-0.04439
0.996,-0.04912
1.0,0.0352
1.004,-0.04649
1.008,-0.03903
1.012,-0.00793
1.016,-0.02893
1.02,-0.04261
1.024,-0.10326
1.028,-0.00805
1.032,-0.07384
1.036,-0.0167
1.04,-0.03096
1.044,-0.02071
1.048,-0.02667
1.052,0.01351
1.056,-0.00024
1.06,-0.04372
1.064,-0.0283
1.068,-0.05137
1.072,-0.06329
1.076,-0.02412
1.08,0.03975
1.084,-0.00936
1.088,-0.02609
1.092,-0.04011
1.096,-0.02519
1.1,-0.06853
1.104,-0.02859
1.108,-0.03072
1.112,0.02328
1.116,0.00675
1.12,-0.01164
1.124,-0.1101
1.128,-0.05278
1.132,-0.01982
1.136,-0.04953
1.14,-0.03531
1.144,-0.08343
1.148,-0.03667
1.152,-0.01475
1.156,-0.08275
1.16,0.00621
1.164,-0.02989
1.168,-0.02192
1.172,0.00133
1.176,-0.02518
1.18,-0.00523
1.184,-0.03238
1.188,0.0466
1.192,0.00446
1.196,-0.04975
1.2,-0.03627
1.204,-0.04829
1.208,-0.0418
1.212,-0.01116
1.216,-0.00823
1.22,-0.01293
1.224,0.05431
1.228,-0.03807
1.232,0.00397
1.236,-0.05734
1.24,-0.00916
1.244,-0.06282
1.248,-0.0132
1.252,0.02678
