t_seg,ecg_mV
0.0,0.04912
0.004,0.10351
0.008,-0.0203
0.012,0.04945
0.016,0.06356
0.02,-0.07084
0.024,0.07272
0.028,-0.00409
0.032,0.0789
0.036,0.01039
0.04,0.03638
0.044,0.09089
0.048,0.11295
0.052,0.14676
0.056,0.10923
0.06,0.17265
0.064,0.11427
0.068,0.10159
0.072,0.13492
0.076,0.13649
0.08,0.08542
0.084,0.12422
0.088,0.07237
0.092,0.04908
0.096,0.00773
0.1,0.06145
0.104,0.03511
0.108,-0.00571
0.112,0.02826
0.116,0.01381
0.12,0.01836
0.124,0.02798
0.128,0.03875
0.132,0.0406
0.136,0.01332
0.14,0.01149
0.144,0.0007
0.148,0.05832
0.152,0.00503
0.156,-0.00562
0.16,0.01844
0.164,0.04932
0.168,0.02775
0.172,0.06949
0.176,0.03387
0.18,0.05385
0.184,0.04376
0.188,-0.00036
0.192,-0.03144
0.196,-0.10839
0.2,-0.02269
0.204,0.05804
0.208,0.13627
0.212,0.36154
0.216,0.61969
0.22,0.80186
0.224,1.0146
0.228,0.95492
0.232,1.02509
0.236,0.84935
0.24,0.59496
0.244,0.39968
0.248,0.17664
0.252,0.00331
0.256,-0.05625
0.26,-0.18267
0.264,-0.14977
0.268,-0.11584
0.272,-0.09531
0.276,0.01092
0.28,0.01309
0.284,0.00558
0.288,0.08986
0.292,-0.04226
0.296,0.04928
0.3,0.06164
0.304,0.03219
0.308,0.03101
0.312,0.08321
0.316,0.04778
0.32,-0.0218
0.324,0.04225
0.328,0.03443
0.332,0.04491
0.336,0.04473
0.34,0.05602
0.344,0.04091
0.348,0.00878
0.352,0.01665
0.356,-0.05825
0.36,0.01841
0.364,0.05473
0.368,-0.06491
0.372,0.03051
0.376,0.02923
0.38,-0.02777
0.384,0.03269
0.388,0.01828
0.392,0.05461
0.396,0.07914
0.4,0.06088
0.404,0.05223
0.408,0.02777
0.412,0.02058
0.416,0.03872
0.42,0.04749
0.424,0.04121
0.428,0.08944
0.432,0.05888
0.436,0.1149
0.44,0.0605
0.444,0.06172
0.448,0.10847
0.452,0.12389
0.456,0.13233
0.46,0.17005
0.464,0.14354
0.468,0.16085
0.472,0.16681
0.476,0.09189
0.48,0.26064
0.484,0.20245
0.488,0.21744
0.492,0.2521
0.496,0.26584
0.5,0.25986
0.504,0.22631
0.508,0.26805
0.512,0.23638
0.516,0.27596
0.52,0.27951
0.524,0.19617
0.528,0.26821
0.532,0.20271
0.536,0.15137
0.54,0.13025
0.544,0.18949
0.548,0.21032
0.552,0.16036
0.556,0.0936
0.56,0.18346
0.564,0.12687
0.568,0.10589
0.572,0.02386
0.576,0.05903
0.58,0.06463
0.584,0.04849
0.588,0.08702
0.592,0.00763
0.596,0.05893
0.6,0.08903
0.604,0.01189
0.608,0.04664
0.612,-0.02774
0.616,-0.03493
0.62,-0.02891
0.624,0.01854
0.628,0.02527
0.632,0.03188
0.636,0.025
0.64,0.0779
0.644,0.095
0.648,0.00495
0.652,0.05025
0.656,0.00336
0.66,0.03069
0.664,-0.00039
0.668,-0.02069
0.672,0.04472
0.676,0.01094
0.68,-0.00579
0.684,0.00234
0.688,-0.03076
0.692,-0.022
0.696,0.00581
0.7,0.01932
0.704,0.00277
0.708,-0.04505
0.712,0.01843
0.716,0.01699
0.72,0.05976
0.724,-0.03076
0.728,0.00039
0.732,0.01316
0.736,0.01211
0.74,0.09569
0.744,0.0192
0.748,0.00199
0.752,0.01493
0.756,0.03262
0.76,0.06073
0.764,0.00396
0.768,-0.01198
0.772,0.05814
0.776,-0.01815
0.78,-0.05969
0.784,0.08427
0.788,0.06556
0.792,-0.01046
0.796,0.0445
0.8,0.02585
0.804,0.05055
0.808,0.03484
0.812,0.00339
0.816,0.09395
0.82,0.02289
0.824,-0.00843
0.828,-0.01702
0.832,0.05657
0.836,-0.0249
0.84,0.05064
0.844,-0.05508
0.848,0.09817
0.852,0.03235
0.856,0.00918
0.86,0.07593
0.864,0.00305
0.868,0.0006
0.872,0.02326
0.876,-0.01222
0.88,0.00405
0.884,-0.05645
0.888,0.03433
0.892,-0.03958
0.896,-0.0228
0.9,-0.00947
0.904,-0.0129
0.908,-0.00062
0.912,0.00201
0.916,0.03418
0.92,-0.06398
0.924,0.0558
0.928,0.02124
0.932,0.02674
0.936,-0.01272
0.94,0.05406
0.944,0.0433
0.948,0.0092
0.952,-0.01944
0.956,0.04114
0.96,-0.06975
0.964,-0.01244
0.968,0.01615
0.972,-0.01877
0.976,-0.00803
0.98,0.03231
0.984,0.05403
0.988,-0.02785
0.992,-0.00583
0.996,-0.02588
1.0,-0.07393
1.004,-0.02505
1.008,-0.00639
1.012,-0.02272
1.016,-0.01763
1.02,0.01484
1.024,-0.00938
1.028,0.01788
1.032,0.02288
1.036,0.04412
1.04,0.0094
1.044,0.0013
1.048,0.0237
1.052,0.09259
1.056,0.02897
1.06,0.03055
1.064,0.03808
1.068,0.02558
1.072,0.00502
1.076,-0.00668
1.08,0.01961
1.084,-0.0414
1.088,-0.00508
1.092,-0.01313
1.096,0.01585
1.1,0.00703
1.104,-0.01566
1.108,-0.00499
1.112,-0.0117
1.116,0.01677
1.12,-0.00282
1.124,0.0089
1.128,0.03618
1.132,0.03582
1.136,0.03442
1.14,0.01491
1.144,-0.00091
1.148,0.02089
1.152,-0.00155
1.156,0.01483
1.16,-0.01568
1.164,0.04549
1.168,0.0054
1.172,0.00778
1.176,-0.02092
1.18,0.02445
1.184,0.03095
1.188,-0.05306
1.192,0.03447
1.196,0.01479
1.2,-0.01307
1.204,0.02279
1.208,0.0174
1.212,0.00307
1.216,-0.00593
1.22,0.00824
1.224,0.03522
1.228,0.02132
1.232,0.04762
1.236,0.01098
1.24,-0.01122
1.244,0.04178
1.248,0.03175
1.252,0.07561
1.256,0.0477
1.26,0.03524
1.264,0.00468
1.268,0.04134
1.272,0.08144
1.276,0.00705
1.28,-0.07076
1.284,-0.00595
1.288,-0.02838
1.292,-0.01461
1.296,-0.00652
1.3,0.02499
1.304,-0.03619
1.308,-0.03168
1.312,0.01543
1.316,0.02475
1.32,0.00972
1.324,-0.01262
1.328,-0.02594
1.332,0.02355
1.336,-0.01822
1.34,-0.01651
1.344,0.01596
1.348,-0.02118
1.352,0.0015
1.356,-0.00381
1.36,-0.0294
1.364,0.01305
1.368,-0.07623
1.372,0.02321
1.376,0.01968
1.38,0.01928
1.384,0.0011
1.388,0.03766
1.392,0.00078
1.396,0.05107
1.4,0.0525
1.404,0.05282
1.408,-0.09311
1.412,0.01466
1.416,0.00268
1.42,-0.04904
1.424,-0.01088
1.428,-0.03906
1.432,0.00356
1.436,-0.01127
1.44,0.01077
1.444,-0.00827
1.448,0.03674
1.452,0.01921
1.456,0.02877
1.46,-0.03318
1.464,0.01998
1.468,-0.02289
1.472,-0.05608
1.476,0.03771
1.48,-0.04759
1.484,-0.0537
1.488,-0.0403
1.492,-0.00415
1.496,-0.02349
1.5,-0.04222
1.504,0.04311
1.508,-0.05273
1.512,0.02724
1.516,-0.00999
1.52,-0.04338
1.524,0.01908
1.528,-0.01605
1.532,0.00331
1.536,-0.03658
1.54,-0.07155
1.544,-0.02566
1.548,-0.00909
1.552,-0.01877
1.556,0.00927
1.56,0.02792
1.564,-0.0019
1.568,0.03204
1.572,0.00404
1.576,0.00614
1.58,0.06712
1.584,-0.04815
1.588,0.0269
1.592,-0.0203
1.596,0.00626
1.6,-0.01222
1.604,-0.03244
1.608,-0.00622
1.612,0.00806
1.616,-0.00864
1.62,0.015
1.624,-0.00895
1.628,0.00417
1.632,0.04291
1.636,0.00452
1.64,-0.04142
1.644,-0.03296
1.648,0.02282
1.652,0.00098
1.656,-0.01397
1.66,0.01013
1.664,0.03678
1.668,0.02012
1.672,0.00026
1.676,-0.04233
1.68,-0.06582
1.684,-0.03281
1.688,-0.00226
1.692,-0.03822
1.696,-0.05912
1.7,0.04056
1.704,-0.01422
1.708,-0.0215
1.712,0.04346
1.716,-0.06078
1.72,-0.01099
1.724,-0.00992
1.728,-0.0037
1.732,0.08868
1.736,-0.00962
1.74,-0.01516
1.744,0.0456
1.748,0.0025
1.752,0.07512
1.756,0.0624
1.76,0.06848
1.764,0.02086
1.768,0.08867
1.772,0.09585
1.776,0.10512
1.78,0.06171
1.784,0.09258
1.788,0.04811
1.792,0.04013
1.796,0.03251
1.8,0.06159
1.804,-0.00369
1.808,0.03017
1.812,-0.00066
1.816,0.00367
1.82,-0.00515
1.824,0.0109
1.828,-0.0759
1.832,0.00321
1.836,-0.0371
1.84,-0.02162
1.844,-0.03054
1.848,0.01818
1.852,-0.01723
1.856,-0.04983
1.86,-0.05579
1.864,0.00365
1.868,-0.04966
1.872,-0.06285
1.876,-0.02338
1.88,0.00928
1.884,-0.11256
1.888,-0.066
1.892,-0.09495
1.896,-0.08462
1.9,-0.09493
1.904,-0.15874
1.908,-0.02206
1.912,0.19891
1.916,0.34253
